CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A098120,마이크로컨텍솔,"[2.77, 3.32, 19.78]","[44.81, 45.82, 15.59]","[1.22, 1.49, 2.81]","[6, 17, 79]","[8, 11, 76]","[14.71, 14.84, 14.89, 14.95, 14.88]","[10950, 11050, 11050, 11100, 11000]","[78976, 60821, 76436, 48876, 77380]","[18130, 25942, 15439, 13584, 15330]","[21199, 35191, 27759, 25567, 20349]","[0.0, 0.0, -29.0, -149.0, -56.0]","[10710, 10810, 10890, 10970, 11030]","[59011, 53828, 57262, 57763, 68775]","[10411, 10476, 10541, 10658, 10780]","[65968, 61525, 63758, 57108, 60788]","[10475, 10600, 10675, 10700, 10825]","[56974, 56974, 60328, 54213, 60328]","[0.0, 0.0, -29.0, -149.0, -56.0]",10475,56974,15.04,10750,11100,10995,105.12,105.12,98.6,49.3,145.58,239453,81.0,Y,8.62,Y,N,N,N,Y,Y
A095570,AJ네트웍스,"[15.18, -1.3, 23.75]","[5.06, -55.11, 3.3]","[0.73, 0.74, 0.67]","[156, 211, 451]","[421, -33, 767]","[4.77, 4.87, 4.8, 4.78, 4.77]","[6100, 6030, 6180, 6080, 6170]","[318943, 83139, 149388, 70271, 79039]","[3743, 11125, 3566, 10876, 6284]","[28498, 10822, 7754, 9976, 3122]","[0.0, 20.0, -5.0, -8.0, 9.0]","[5796, 5900, 5976, 6040, 6112]","[177442, 153172, 143967, 148895, 140244]","[5729, 5765, 5816, 5857, 5909]","[107894, 109332, 121900, 127130, 131258]","[5670, 5715, 5780, 5805, 5920]","[57387, 64439, 102746, 102746, 102746]","[0.0, 20.0, -5.0, -8.0, 9.0]",5670,57387,4.75,6790,6282,6091,91.16,105.74,91.16,68.26,107.81,2324021,-8.0,N,12.54,Y,N,N,N,Y,N
A282330,BGF리테일,"[26.46, 18.6, 19.61]","[19.35, 19.09, 17.03]","[4.7, 3.36, 3.11]","[1966, 1622, 1994]","[1514, 1227, 1476]","[30.94, 30.93, 30.96, 30.96, 30.98]","[179000, 180000, 180000, 181000, 176000]","[28891, 32656, 37136, 32534, 36524]","[8639, 4561, 5585, 5453, 7006]","[10691, 9435, 7259, 10789, 3294]","[0.0, 0.0, 0.0, -740.0, 310.0]","[177700, 177900, 178900, 179600, 179200]","[53436, 40016, 35030, 33326, 33560]","[174750, 175700, 176750, 177350, 177850]","[62454, 56428, 52710, 46458, 44637]","[175000, 176250, 177750, 178500, 178500]","[58402, 47897, 40668, 38709, 36830]","[0.0, 0.0, 0.0, -740.0, 310.0]",175000,58402,30.93,179500,175300,177450,97.21,100.84,96.1,76.04,107.52,42841,-907.0,N,21.56,N,N,Y,N,N,N
A000995,DB하이텍1우,"[17.39, 23.07, 33.35]","[11.74, 13.67, 10.21]","[1.86, 2.79, 2.86]","[1813, 2393, 3991]","[1046, 1660, 3169]","[1.07, 1.07, 1.07, 1.07, 1.07]","[94800, 94100, 94800, 94700, 95200]","[89, 90, 189, 171, 316]","[104, 138, 126, 423, 162]","[272, 102, 115, 242, 243]","[0.0, 0.0, 0.0, 13.0, -10.0]","[93840, 94220, 94480, 94680, 94720]","[265, 240, 169, 136, 171]","[93780, 93810, 93820, 93790, 94000]","[305, 290, 278, 275, 241]","[93750, 93900, 93900, 93900, 94400]","[274, 261, 205, 200, 200]","[0.0, 0.0, 0.0, 13.0, -10.0]",93750,274,1.07,98600,98260,96470,100.51,100.51,98.78,91.28,145.03,274,-7.0,Y,24.6,Y,Y,N,N,N,N
A000990,DB하이텍,"[17.39, 23.07, 33.35]","[11.74, 13.67, 10.21]","[1.86, 2.79, 2.86]","[1813, 2393, 3991]","[1046, 1660, 3169]","[23.79, 23.79, 24.05, 24.09, 24.12]","[72600, 74900, 76600, 76000, 76600]","[655794, 1191182, 837589, 998870, 632057]","[61412, 35536, 15432, 62391, 36247]","[45575, 108047, 52831, 29007, 46968]","[0.0, 0.0, 0.0, 1812.0, -1052.0]","[71480, 72660, 73700, 74520, 75340]","[913617, 1044957, 971398, 1046020, 872699]","[70270, 70980, 71520, 72130, 72960]","[910818, 910735, 860168, 881717, 874424]","[70550, 71300, 71650, 72200, 72550]","[760318, 760318, 760318, 787426, 761694]","[0.0, 0.0, 0.0, 1812.0, -1052.0]",70550,760318,24.65,73400,75660,75090,100.95,101.09,98.37,67.03,116.35,792324,-627.0,Y,24.6,Y,Y,N,N,Y,N
A000215,DL우,"[11.74, 11.84, 26.52]","[5.25, 6.34, 1.47]","[0.59, 1.24, 0.35]","[1360, 1190, 2219]","[7103, 5727, 8750]","[7.2, 7.19, 7.19, 7.19, 7.18]","[37650, 37650, 37650, 37850, 38600]","[945, 1773, 553, 2035, 3704]","[1418, 735, 813, 1097, 907]","[1204, 1276, 932, 1008, 602]","[0.0, 0.0, 0.0, 15.0, 5.0]","[37420, 37520, 37570, 37670, 37880]","[831, 1011, 1038, 1382, 1844]","[37045, 37215, 37320, 37410, 37570]","[745, 833, 866, 1044, 1365]","[37075, 37250, 37375, 37475, 37600]","[700, 700, 713, 909, 1083]","[0.0, 0.0, 0.0, 15.0, 5.0]",37075,700,7.18,39450,39170,38420,100.25,100.63,99.24,83.52,160.2,1028,-66.0,Y,16.7,N,N,N,N,Y,N
A001880,DL건설,"[23.04, 23.71, 19.95]","[3.17, 3.94, 3.6]","[0.66, 0.89, 0.66]","[1430, 2034, 2296]","[951, 1493, 1756]","[2.16, 2.17, 2.17, 2.17, 2.18]","[29700, 29800, 29800, 29650, 30000]","[23972, 15320, 23337, 32490, 21781]","[3194, 1927, 1065, 2805, 7344]","[3925, 4156, 4416, 4212, 11031]","[0.0, 0.0, 0.0, 4.0, -217.0]","[30190, 30010, 29890, 29730, 29790]","[45151, 32280, 27664, 28123, 24172]","[29715, 29925, 29980, 29950, 29950]","[46642, 45972, 42303, 39693, 34983]","[29825, 29875, 29875, 29800, 29800]","[44506, 44506, 37312, 32335, 29687]","[0.0, 0.0, 0.0, 4.0, -217.0]",29825,44506,2.18,29200,29480,29605,100.34,100.68,99.66,83.39,131.85,14727,43.0,N,22.23,Y,Y,N,Y,N,Y
A000210,DL,"[11.74, 11.84, 26.52]","[5.25, 6.34, 1.47]","[0.59, 1.24, 0.35]","[1360, 1190, 2219]","[7103, 5727, 8750]","[12.25, 12.28, 12.34, 12.32, 12.14]","[59800, 60000, 59300, 58600, 59800]","[37962, 37640, 56771, 125837, 78931]","[9243, 6059, 11092, 11334, 2049]","[8952, 7509, 5937, 4996, 7968]","[0.0, 0.0, 0.0, 307.0, -334.0]","[59680, 59700, 59640, 59480, 59500]","[41444, 41645, 43808, 58328, 68544]","[59160, 59450, 59480, 59420, 59470]","[42769, 40889, 40755, 50596, 54382]","[59350, 59500, 59500, 59500, 59650]","[40038, 37896, 37917, 40133, 42075]","[0.0, 0.0, 0.0, 307.0, -334.0]",59350,40038,11.99,61600,60400,59940,98.21,100.16,97.56,87.5,173.7,53791,-127.0,Y,16.7,N,N,N,N,Y,N
A007700,F&F홀딩스,"[25.13, 16.59, 153.88]","[15.65, 15.15, 0.38]","[3.56, 2.35, 0.67]","[1507, -44, 2231]","[1099, 854, 20180]","[0.65, 0.65, 0.66, 0.73, 0.7]","[26300, 26350, 27650, 27000, 26900]","[33568, 24347, 90344, 60247, 23339]","[12308, 11141, 2371, 7256, 6710]","[5592, 4765, 10123, 1956, 3992]","[0.0, 0.0, -163.0, 162.0, 69.0]","[26220, 26280, 26610, 26720, 26840]","[61149, 61821, 45791, 50104, 46939]","[26195, 26145, 26225, 26330, 26465]","[43209, 44165, 51973, 53779, 53108]","[26175, 26175, 26175, 26300, 26325]","[31866, 31938, 36499, 36499, 36499]","[0.0, 0.0, -163.0, 162.0, 69.0]",26175,31866,0.71,27850,27230,26920,98.56,100.72,97.67,85.64,648.11,44905,-71.0,N,65.2,N,N,N,N,Y,N
A078935,GS우,"[6.26, -2.81, 15.54]","[8.98, -14.65, 2.56]","[0.55, 0.43, 0.36]","[20331, 9206, 26403]","[6689, -1878, 16147]","[9.55, 9.55, 9.55, 9.55, 9.56]","[34650, 34950, 34850, 34650, 35300]","[2540, 2432, 2492, 2584, 4946]","[1391, 983, 1434, 1258, 981]","[1097, 446, 2876, 1259, 1039]","[0.0, 0.0, 0.0, -4.0, -12.0]","[34590, 34680, 34730, 34740, 34880]","[2195, 1887, 1908, 2232, 2999]","[34535, 34580, 34620, 34635, 34705]","[2257, 2335, 2401, 2304, 2602]","[34550, 34600, 34600, 34600, 34625]","[2177, 2410, 2462, 2463, 2517]","[0.0, 0.0, 0.0, -4.0, -12.0]",34550,2177,9.67,35850,35350,35045,99.02,100.14,98.19,90.66,119.25,9190,-31.0,N,6.33,N,Y,N,N,Y,N
A078930,GS,"[6.26, -2.81, 15.54]","[8.98, -14.65, 2.56]","[0.55, 0.43, 0.36]","[20331, 9206, 26403]","[6689, -1878, 16147]","[19.14, 19.15, 19.15, 19.11, 19.18]","[40150, 40500, 40500, 40800, 43050]","[91181, 147042, 166989, 160415, 753703]","[22933, 10229, 16991, 13979, 11421]","[28933, 34820, 28566, 30144, 50426]","[0.0, 0.0, 0.0, -554.0, -537.0]","[40010, 40130, 40300, 40400, 41000]","[173004, 168655, 153949, 140007, 263968]","[40210, 40195, 40205, 40240, 40460]","[190597, 182984, 171871, 173396, 226529]","[40225, 40225, 40225, 40225, 40225]","[197000, 170239, 167926, 168024, 168024]","[0.0, 0.0, 0.0, -554.0, -537.0]",40225,197000,19.18,43950,43290,41845,98.98,101.25,98.29,84.19,114.45,346219,123.0,N,6.33,N,N,Y,N,Y,Y
A016385,KG동부제철우,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[0.0, 0.0, 0.0, 0.0, 0.0]","[101500, 105500, 107000, 109000, 109500]","[129, 264, 113, 37, 54]","[33, 68, 104, 76, 25]","[49, 345, 457, 329, 435]","[0.0, 0.0, 0.0, -9.0, -39.0]","[102900, 103700, 104800, 105600, 106500]","[56, 99, 116, 117, 120]","[103550, 103950, 104150, 104200, 104950]","[76, 91, 86, 81, 76]","[103000, 104500, 104500, 104500, 105000]","[68, 68, 68, 43, 43]","[0.0, 0.0, 0.0, -9.0, -39.0]",103000,68,0.0,110000,109400,107500,99.09,100.0,99.09,82.82,195.0,37,-12.0,Y,5.91,Y,Y,N,N,N,N
A016380,KG동부제철,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[1.17, 1.18, 1.22, 1.13, 1.13]","[11300, 11750, 11300, 11150, 11200]","[206125, 1102156, 429491, 249204, 201137]","[79764, 57287, 95270, 107346, 83660]","[87368, 192655, 62270, 39133, 126901]","[0.0, 0.0, 0.0, 692.0, -117.0]","[11040, 11240, 11340, 11340, 11340]","[274158, 470700, 523577, 447347, 442969]","[10815, 10965, 11020, 11065, 11110]","[251903, 333362, 354718, 367746, 356919]","[10750, 10775, 10975, 11150, 11175]","[214563, 222273, 222997, 236826, 222997]","[0.0, 0.0, 0.0, 692.0, -117.0]",10750,214563,1.05,11050,11160,11250,100.45,101.36,99.55,83.26,227.6,155676,314.0,Y,5.91,Y,N,N,N,N,Y
A001390,KG케미칼,"[32.69, 11.94, 17.39]","[1.59, 7.19, 5.71]","[0.45, 0.81, 0.9]","[1180, 2430, 4672]","[2193, 1547, 2820]","[3.11, 3.17, 3.16, 3.2, 3.18]","[30950, 30750, 30350, 31250, 31350]","[121248, 163451, 69565, 152360, 111455]","[8054, 16302, 14216, 9941, 12744]","[15100, 6199, 6222, 22900, 23085]","[-88.0, 372.0, 144.0, -106.0, -50.0]","[30370, 30500, 30600, 30780, 30930]","[119196, 127138, 126348, 117517, 124426]","[29520, 29790, 30035, 30330, 30520]","[93665, 102894, 102491, 113329, 117479]","[29750, 29975, 30225, 30350, 30475]","[76342, 78130, 78130, 100055, 116617]","[-88.0, 372.0, 144.0, -106.0, -50.0]",29750,76342,3.18,31350,30930,30520,100.16,101.28,98.56,79.27,145.77,111455,-50.0,N,20.67,Y,N,N,N,Y,N
A051905,LG생활건강우,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[83.55, 83.58, 83.58, 83.59, 83.62]","[517000, 514000, 515000, 522000, 509000]","[3579, 6535, 1955, 2727, 3088]","[315, 529, 347, 261, 365]","[504, 241, 308, 1392, 353]","[0.0, 0.0, 0.0, -524.0, -68.0]","[508200, 512000, 512600, 515400, 515400]","[6013, 6955, 6833, 4420, 3958]","[503100, 503700, 504200, 506400, 508450]","[7053, 7077, 6524, 6063, 5517]","[508000, 508500, 508500, 510500, 510500]","[7412, 6939, 6009, 5439, 4563]","[0.0, 0.0, 0.0, -524.0, -68.0]",508000,7412,83.56,512000,510400,512900,99.02,100.2,97.85,92.97,157.62,7204,-46.0,N,18.3,Y,Y,Y,N,N,N
A051900,LG생활건강,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[41.0, 41.01, 40.91, 40.93, 40.91]","[866000, 862000, 865000, 867000, 835000]","[61451, 44142, 34606, 33691, 90670]","[1710, 4987, 3442, 2781, 17737]","[6513, 2871, 3679, 4618, 2958]","[0.0, 0.0, 0.0, -2368.0, 5871.0]","[851000, 855800, 856200, 862000, 859000]","[83028, 74981, 62377, 50260, 53010]","[870800, 863700, 856600, 852200, 851600]","[81302, 81793, 78305, 75289, 70728]","[856500, 856000, 856000, 856000, 856000]","[80738, 80738, 80738, 80738, 80738]","[0.0, 0.0, 0.0, -2368.0, 5871.0]",856500,80738,40.68,896000,862200,862100,95.42,100.22,95.2,92.08,199.11,85502,-4239.0,N,18.3,Y,N,Y,N,Y,N
A011070,LG이노텍,"[4.73, 10.2, 30.94]","[32.39, 18.29, 9.7]","[1.5, 1.78, 2.6]","[4764, 6810, 12642]","[1023, 2361, 8883]","[25.32, 25.55, 25.63, 25.85, 25.91]","[411500, 398500, 406000, 403000, 391000]","[356758, 459453, 287183, 198575, 398353]","[11663, 24877, 10885, 17703, 17960]","[12008, 19972, 16278, 9562, 2464]","[0.0, 0.0, 0.0, 2953.0, 2705.0]","[386200, 393400, 400600, 404800, 402000]","[500654, 478407, 453449, 397255, 341883]","[366150, 371400, 376700, 381900, 387050]","[453465, 442903, 433622, 426156, 416022]","[357750, 366250, 376000, 390250, 394750]","[448834, 437089, 438464, 438464, 406539]","[0.0, 0.0, 0.0, 2953.0, 2705.0]",357750,448834,26.29,384500,388200,396500,100.26,102.08,99.48,47.07,107.8,210687,4351.0,Y,15.29,Y,Y,N,N,N,Y
A051915,LG화학우,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[71.66, 71.62, 71.65, 71.64, 71.53]","[252000, 259000, 267500, 264500, 268000]","[18380, 10342, 24267, 23395, 11189]","[1499, 1175, 1293, 1650, 363]","[1175, 1336, 1201, 809, 672]","[0.0, 0.0, 0.0, 66.0, -79.0]","[249600, 253200, 256000, 258800, 262200]","[27165, 24881, 25881, 21685, 19266]","[249950, 250800, 251800, 252800, 254800]","[23325, 23377, 24150, 25206, 24439]","[250750, 251500, 251500, 251500, 252750]","[22959, 22959, 23778, 23842, 23845]","[0.0, 0.0, 0.0, 66.0, -79.0]",250750,22959,71.65,272500,270200,264500,100.18,100.92,98.35,87.89,166.97,12358,-222.0,Y,7.75,Y,N,N,N,N,N
A051910,LG화학,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[48.27, 48.27, 48.32, 48.46, 48.48]","[492000, 508000, 531000, 526000, 523000]","[221981, 306544, 521473, 321410, 184816]","[10836, 8724, 17718, 25971, 7237]","[17346, 25072, 28522, 16534, 13943]","[0.0, 0.0, 0.0, 2770.0, -4731.0]","[476500, 489700, 501900, 509400, 516000]","[487181, 463587, 385669, 338493, 312213]","[475000, 475500, 478950, 484350, 490950]","[547771, 549560, 527480, 488464, 445328]","[480250, 480250, 480250, 489250, 491000]","[588273, 588273, 540425, 474509, 373931]","[0.0, 0.0, 0.0, 2770.0, -4731.0]",480250,588273,48.49,523000,525200,517300,102.87,104.21,99.43,83.56,184.51,196162,1499.0,Y,7.75,Y,Y,N,N,N,Y
A001120,LX인터내셔널,"[2.48, 23.71, 22.49]","[20.41, 3.22, 2.93]","[0.5, 0.66, 0.54]","[1348, 1598, 6562]","[-149, 3616, 5403]","[24.31, 24.61, 24.65, 24.8, 24.83]","[34150, 34300, 33800, 34250, 33900]","[644379, 357321, 275119, 307864, 706312]","[18977, 20908, 21815, 21360, 25743]","[34814, 41893, 33171, 48118, 9807]","[0.0, 0.0, -119.0, -351.0, 615.0]","[32020, 32850, 33450, 34030, 34080]","[680403, 658316, 629756, 627778, 471640]","[31265, 31665, 31970, 32270, 32655]","[632254, 569980, 538611, 509694, 544828]","[30775, 31025, 31300, 32500, 33725]","[533464, 448788, 418975, 388678, 397868]","[0.0, 0.0, -119.0, -351.0, 615.0]",30775,533464,25.19,34800,34210,33830,99.43,102.01,99.28,64.08,109.63,446866,504.0,N,16.23,Y,Y,N,N,N,Y
A035420,NAVER,"[10.56, 15.21, 106.72]","[52.72, 47.97, 3.77]","[4.67, 5.85, 2.4]","[11550, 12153, 13255]","[3968, 8450, 164776]","[54.66, 54.64, 54.66, 54.62, 54.54]","[339500, 345500, 340000, 333000, 331500]","[300199, 502519, 525852, 556344, 353984]","[47678, 30111, 55866, 65704, 25924]","[35436, 120702, 26469, 26458, 27379]","[0.0, 0.0, 0.0, 6953.0, -3924.0]","[339600, 342600, 341700, 339400, 337900]","[615174, 598949, 490557, 457793, 449438]","[331850, 335950, 336900, 337300, 337550]","[720090, 714456, 615152, 597302, 564987]","[330500, 334750, 339250, 339250, 339250]","[653412, 653412, 605860, 570526, 543519]","[0.0, 0.0, 0.0, 6953.0, -3924.0]",330500,653412,54.64,335500,336100,337750,101.34,101.49,100.0,88.52,138.6,421029,12344.0,Y,44.16,Y,N,N,N,N,Y
A008260,NI스틸,"[5.91, 10.45, 16.75]","[9.85, 6.05, 4.38]","[0.57, 0.6, 0.68]","[121, 186, 312]","[64, 121, 221]","[5.19, 5.16, 4.88, 4.88, 5.16]","[5000, 5170, 4965, 5080, 5090]","[177224, 4334920, 439041, 1978130, 586230]","[6240, 61387, 32663, 37034, 32675]","[26714, 15109, 10696, 11852, 5648]","[0.0, 0.0, 0.0, 78.0, 83.0]","[4858, 4964, 5003, 5035, 5061]","[421702, 1280563, 1313659, 1483337, 1532067]","[4742, 4800, 4845, 4899, 4927]","[368771, 776524, 809209, 999193, 983987]","[4725, 4790, 4865, 4940, 4962]","[267267, 293747, 324945, 394851, 394851]","[0.0, 0.0, 0.0, 78.0, 83.0]",4725,267267,5.41,5150,5106,5070,100.19,100.97,98.25,57.48,129.13,103666,-23.0,Y,11.04,Y,N,Y,N,N,N
A010060,OCI,"[-26.2, -9.89, 23.93]","[-1.88, -9.01, 3.83]","[0.57, 0.94, 0.81]","[-1806, -861, 6260]","[-8074, -2512, 6521]","[14.1, 14.11, 14.15, 14.18, 13.89]","[111500, 110000, 115000, 109000, 105500]","[126709, 186713, 669861, 423823, 354187]","[25533, 43260, 60738, 48320, 79565]","[61803, 53258, 137743, 37270, 27992]","[0.0, 0.0, 0.0, 1572.0, 3746.0]","[109900, 110400, 111700, 111000, 110200]","[210867, 211765, 296543, 325835, 357702]","[109600, 110000, 110800, 110500, 109700]","[327362, 302944, 321164, 319186, 305565]","[109000, 109750, 110750, 109750, 109250]","[310507, 267327, 267327, 267327, 267327]","[0.0, 0.0, 0.0, 1572.0, 3746.0]",109000,310507,14.14,105000,104800,107900,99.05,101.43,98.1,80.1,160.95,173027,-79.0,Y,-4.05,Y,N,Y,Y,N,N
A010955,S-Oil우,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[14.16, 14.13, 14.14, 14.11, 14.11]","[54000, 53400, 53900, 54300, 56000]","[5073, 15103, 6113, 6780, 31194]","[2140, 3002, 2327, 1234, 1679]","[7901, 1885, 4204, 2893, 10581]","[0.0, 0.0, 0.0, -40.0, -255.0]","[52440, 52880, 53360, 53800, 54320]","[10685, 11646, 11527, 8957, 12879]","[51885, 51905, 52105, 52465, 52965]","[10905, 11002, 10376, 9812, 12468]","[51700, 51700, 51800, 52750, 53400]","[11758, 11758, 10972, 8570, 10972]","[0.0, 0.0, 0.0, -40.0, -255.0]",51700,11758,14.4,56700,56160,54980,99.29,101.06,98.24,77.16,116.75,16859,-61.0,N,3.23,N,N,N,N,Y,N
A010950,S-Oil,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[78.26, 78.3, 78.27, 78.25, 78.41]","[89400, 89400, 90600, 92200, 97900]","[315947, 415192, 519950, 466825, 1114139]","[13007, 8880, 21099, 17152, 13928]","[60315, 45761, 35381, 52124, 55952]","[0.0, 0.0, 0.0, -2216.0, -2637.0]","[86480, 87360, 88500, 89860, 91900]","[384256, 355731, 385621, 426273, 567231]","[86500, 86250, 86490, 87270, 88510]","[549472, 485673, 431859, 409849, 480761]","[85450, 85450, 85450, 86600, 88550]","[408059, 408059, 408059, 408059, 413415]","[0.0, 0.0, 0.0, -2216.0, -2637.0]",85450,408059,78.68,98300,97500,93680,98.88,101.53,98.17,78.54,119.53,670526,-1441.0,N,3.23,N,N,N,N,Y,N
A950110,SBI핀테크솔루션즈,"[30.05, 22.11, 17.22]","[33.78, 18.41, 28.14]","[7.95, 3.45, 4.64]","[141, 121, 151]","[94, 93, 79]","[80.15, 80.15, 80.15, 80.15, 80.16]","[7090, 7060, 6970, 7010, 7030]","[6250, 8298, 12294, 11039, 10718]","[3307, 3318, 5495, 4859, 2031]","[9389, 4496, 2587, 1578, 3844]","[0.0, 0.0, 0.0, -2.0, -15.0]","[7066, 7064, 7052, 7036, 7032]","[8692, 8097, 8246, 9470, 9719]","[7026, 7051, 7044, 7045, 7039]","[9670, 9796, 9425, 9308, 9166]","[7045, 7055, 7055, 7055, 7040]","[10373, 10373, 10373, 10254, 10094]","[0.0, 0.0, 0.0, -2.0, -15.0]",7045,10373,80.15,6660,7022,7029,105.86,106.46,99.25,93.09,178.68,93433,30.0,N,23.13,N,Y,N,Y,Y,Y
A001770,SHD,"[2.83, 1.42, 15.4]","[27.05, 50.68, 6.28]","[0.76, 0.72, 0.9]","[10, 2, 57]","[10, 5, 58]","[1.65, 1.56, 1.44, 1.5, 1.75]","[32250, 31550, 31300, 31700, 31350]","[9806, 11390, 7616, 11681, 8510]","[226, 622, 1442, 414, 75]","[306, 815, 1398, 1218, 301]","[0.0, -15.0, -18.0, -18.0, -4.0]","[31860, 32050, 32120, 31950, 31630]","[11174, 12753, 13266, 12379, 10026]","[30985, 31125, 31225, 31405, 31550]","[7682, 8397, 8624, 9393, 10002]","[30450, 30775, 31125, 31425, 31450]","[5056, 5268, 6368, 9240, 9240]","[0.0, -15.0, -18.0, -18.0, -4.0]",30450,5056,1.89,33050,31790,31920,95.46,100.61,95.46,68.53,131.16,19034,-21.0,N,6.55,N,N,N,N,Y,N
A009160,SIMPAC,"[2.17, 7.54, 17.97]","[20.31, 4.73, 4.62]","[0.4, 0.31, 0.66]","[111, 78, 1064]","[95, 341, 908]","[7.33, 7.35, 7.42, 7.48, 7.38]","[8120, 8270, 8440, 8300, 8290]","[140833, 189357, 469075, 231487, 113588]","[30078, 19441, 3779, 45962, 15955]","[53740, 29604, 35782, 7928, 8974]","[0.0, 0.0, 0.0, 225.0, 16.0]","[8062, 8116, 8214, 8230, 8284]","[453304, 347291, 336697, 272282, 229244]","[7964, 8010, 8076, 8123, 8162]","[485548, 445127, 455448, 449215, 388954]","[7975, 8005, 8015, 8070, 8170]","[538361, 444889, 496028, 496118, 399395]","[0.0, 0.0, 0.0, 225.0, 16.0]",7975,538361,7.38,8240,8228,8229,99.64,100.0,98.06,39.32,119.78,145886,-31.0,Y,9.23,N,N,N,N,N,N
A210980,SK디앤디,"[12.66, 14.88, 22.91]","[12.31, 14.52, 5.76]","[1.53, 1.99, 1.2]","[823, 1398, 1294]","[449, 661, 1336]","[5.03, 5.03, 5.02, 5.02, 5.01]","[31250, 30850, 30750, 30700, 30500]","[11429, 13782, 12468, 9195, 7836]","[4069, 4464, 3930, 1296, 5613]","[3356, 2705, 1727, 1644, 2498]","[0.0, 0.0, 0.0, 14.0, 44.0]","[30850, 30960, 31000, 30930, 30810]","[13312, 13937, 13297, 11736, 11074]","[30800, 30835, 30800, 30750, 30720]","[15173, 15362, 15365, 14847, 13543]","[30925, 30950, 30825, 30775, 30725]","[13705, 14160, 14379, 13425, 12031]","[0.0, 0.0, 0.0, 14.0, 44.0]",30925,13705,5.01,30100,30280,30605,99.83,100.5,99.17,85.71,131.89,18167,3.0,Y,16.82,N,N,Y,Y,Y,Y
A002710,TCC스틸,"[4.42, -1.3, 21.49]","[12.4, -81.98, 7.9]","[0.51, 1.05, 1.49]","[129, 10, 256]","[50, -17, 287]","[0.93, 0.98, 0.94, 0.89, 0.8]","[10600, 10850, 10650, 10500, 10900]","[869112, 2326596, 875154, 480636, 983846]","[94645, 133543, 118315, 130162, 164495]","[223221, 210703, 116173, 126664, 253795]","[0.0, 0.0, 0.0, 568.0, 45.0]","[10182, 10410, 10480, 10540, 10700]","[797820, 1118968, 1114985, 1017663, 1142509]","[10150, 10215, 10220, 10260, 10345]","[1262527, 1096446, 1075275, 982640, 954067]","[10150, 10150, 10150, 10250, 10400]","[944449, 996376, 944449, 898402, 898402]","[0.0, 0.0, 0.0, 568.0, 45.0]",10150,944449,1.08,10950,10790,10665,98.17,101.37,96.8,40.59,124.66,547622,-477.0,N,8.2,N,N,N,N,N,N
A009450,경동나비엔,"[9.59, 12.83, 20.2]","[21.31, 16.12, 9.42]","[1.96, 2.02, 1.76]","[448, 671, 643]","[279, 416, 807]","[12.25, 12.17, 12.11, 12.17, 12.16]","[46550, 45900, 45900, 46100, 48000]","[27373, 32006, 49556, 20199, 112811]","[2903, 4497, 4678, 5832, 8333]","[802, 1262, 826, 4973, 1232]","[91.0, 127.0, 135.0, 76.0, 71.0]","[46410, 46530, 46490, 46340, 46490]","[44751, 41841, 39292, 34100, 48563]","[45280, 45555, 45855, 45935, 46255]","[43156, 43142, 42632, 38678, 47281]","[45300, 45600, 45900, 46000, 46100]","[43679, 43679, 43679, 37309, 43679]","[91.0, 127.0, 135.0, 76.0, 71.0]",45300,43679,12.16,48000,46490,46255,96.04,102.71,95.31,88.54,164.17,112811,71.0,Y,14.21,N,N,N,N,Y,Y
