CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A078930,GS,"[6.26, -2.81, 15.54]","[8.98, -14.65, 2.56]","[0.55, 0.43, 0.36]","[20331, 9206, 26403]","[6689, -1878, 16147]","[19.1, 19.1, 19.09, 19.17, 19.19]","[44800, 44600, 43150, 43300, 44400]","[206847, 208539, 369885, 146260, 224365]","[7871, 5604, 27449, 9148, 9948]","[41243, 41105, 16046, 18856, 38550]","[-1011.0, -579.0, 247.0, -116.0, -437.0]","[43990, 44390, 44240, 44110, 44050]","[290778, 285761, 275751, 235786, 231509]","[42775, 43185, 43450, 43700, 43835]","[313072, 319229, 339549, 338182, 284996]","[43000, 43475, 43525, 43600, 43925]","[240010, 240010, 296347, 296347, 240010]","[-1011.0, -579.0, 247.0, -116.0, -437.0]",43000,240010,19.06,44200,44130,44120,100.34,100.57,98.76,83.71,113.8,181134,-699.0,N,6.33,N,N,N,N,N,N
A016385,KG동부제철우,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[0.0, 0.0, 0.0]","[106500, 340000, 360000]","[49, 43072, 27976]","[33, 164, 129]","[210, 317, 467]","[-10.0, 0.0, -38.0]","[108800, 331900, 357400]","[70, 17275, 19064]","[108500, 230300, 255300]","[92, 9186, 12253]","[109000, 205750, 267250]","[58, 2668, 5961]","[-10.0, 0.0, -38.0]",109000,58,0.0,360000,357400,255300,89.17,101.94,81.67,25.31,118.06,27976,-38.0,Y,5.91,Y,Y,Y,N,Y,N
A016380,KG동부제철,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[1.0, 0.98, 1.07, 0.63, 0.75]","[11050, 12600, 16350, 15750, 15950]","[150223, 837117, 28916095, 31769751, 13757829]","[57109, 44077, 58544, 190117, 224658]","[138035, 27122, 88530, 80912, 159530]","[166.0, 216.0, -866.0, 1204.0, 1077.0]","[11120, 11410, 12430, 13370, 14340]","[141858, 283594, 6102124, 12538148, 15378862]","[11215, 11300, 11805, 12265, 12740]","[285095, 258297, 3140158, 6348798, 7760097]","[11150, 11150, 11150, 11175, 11200]","[157586, 157586, 157586, 157586, 157586]","[166.0, 216.0, -866.0, 1204.0, 1077.0]",11150,157586,0.75,18200,17350,15360,99.45,108.79,95.6,50.55,138.19,24712455,1367.0,Y,5.91,Y,N,N,N,Y,Y
A001390,KG케미칼,"[32.69, 11.94, 17.39]","[1.59, 7.19, 5.71]","[0.45, 0.81, 0.9]","[1180, 2430, 4672]","[2193, 1547, 2820]","[3.27, 3.25, 3.13, 3.11, 3.03]","[30550, 41200, 36800, 41500, 42700]","[37164, 16104855, 3693662, 8496967, 688645]","[12415, 6038, 41939, 32159, 5237]","[8811, 9208, 5142, 22054, 7427]","[85.0, -6.0, 823.0, 414.0, -54.0]","[30840, 34700, 35790, 37950, 41400]","[87869, 3377462, 4141041, 5838160, 8089338]","[30670, 32740, 33360, 34415, 37055]","[107620, 1747632, 2132790, 2975760, 4138293]","[30650, 30850, 31100, 31300, 38250]","[95177, 116901, 137782, 159200, 627668]","[85.0, -6.0, 823.0, 414.0, -54.0]",30650,95177,2.97,45300,43280,39535,94.92,100.0,94.04,54.86,108.94,709925,888.0,N,20.67,Y,N,N,N,Y,Y
A051905,LG생활건강우,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[83.48, 83.49, 83.46, 83.44, 83.44]","[516000, 510000, 505000, 504000, 504000]","[2973, 3452, 2356, 2508, 2136]","[404, 357, 631, 538, 501]","[835, 608, 475, 327, 513]","[-268.0, -135.0, 118.0, 121.0, 72.0]","[511800, 512000, 511600, 510000, 507800]","[4176, 3998, 3946, 3001, 2686]","[513400, 513000, 512000, 510200, 509700]","[3897, 3588, 3628, 3606, 3511]","[514500, 513500, 511000, 509500, 509500]","[3402, 3272, 3273, 3273, 3214]","[-268.0, -135.0, 118.0, 121.0, 72.0]",514500,3402,83.23,492500,496800,503400,100.41,100.51,99.29,96.65,163.86,2553,81.0,N,18.3,Y,N,N,Y,N,Y
A051900,LG생활건강,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[40.73, 40.73, 40.72, 40.67, 40.63]","[909000, 895000, 865000, 868000, 881000]","[51380, 38001, 54483, 42117, 38305]","[2365, 3325, 4629, 2346, 1068]","[1930, 2158, 3124, 2446, 2928]","[413.0, 967.0, 1686.0, -1139.0, -162.0]","[886000, 892400, 893800, 888200, 883600]","[53487, 53778, 55061, 46440, 45395]","[871800, 875100, 875100, 875200, 879800]","[52695, 52100, 54095, 54982, 49865]","[864000, 866000, 866000, 866500, 874500]","[46683, 46683, 50014, 50014, 46683]","[413.0, 967.0, 1686.0, -1139.0, -162.0]",864000,46683,40.49,877000,884800,886500,101.6,101.71,100.0,94.07,203.42,21637,1321.0,N,18.3,Y,N,N,N,N,Y
A011070,LG이노텍,"[4.73, 10.2, 30.94]","[32.39, 18.29, 9.7]","[1.5, 1.78, 2.6]","[4764, 6810, 12642]","[1023, 2361, 8883]","[26.17, 25.71, 25.74, 25.76, 25.61]","[378000, 374500, 376500, 381500, 368500]","[383296, 192004, 365063, 236484, 317222]","[24330, 27932, 19906, 7338, 18428]","[9927, 7351, 11281, 21176, 6408]","[3792.0, 3472.0, 2292.0, -2342.0, 2363.0]","[384300, 381800, 379700, 379100, 375800]","[249024, 228304, 259105, 264909, 302052]","[391150, 388750, 385800, 383650, 381400]","[302927, 276187, 283872, 287939, 280078]","[389000, 387000, 386000, 384750, 383000]","[294495, 252001, 255915, 267446, 270581]","[3792.0, 3472.0, 2292.0, -2342.0, 2363.0]",389000,294495,26.16,398500,381800,380450,99.25,100.75,98.75,45.42,104.02,216096,121.0,Y,15.29,Y,N,N,N,N,Y
A051915,LG화학우,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[71.58, 71.57, 71.57, 71.52, 71.52]","[264500, 267500, 256500, 262000, 258500]","[19065, 7229, 11850, 7609, 2885]","[1284, 158, 1571, 619, 707]","[1173, 1316, 328, 895, 898]","[-9.0, -308.0, 270.0, -59.0, -38.0]","[268800, 268700, 265400, 263300, 261800]","[15746, 14657, 14508, 12437, 10464]","[267250, 268100, 267000, 266750, 265800]","[17356, 16444, 15557, 13981, 13150]","[267750, 267750, 267750, 267750, 266750]","[17212, 17076, 14457, 12757, 12757]","[-9.0, -308.0, 270.0, -59.0, -38.0]",267750,17212,71.4,261000,261700,262500,101.15,101.15,99.62,91.76,174.33,3779,30.0,Y,7.75,Y,N,N,Y,N,Y
A051910,LG화학,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[48.49, 48.55, 48.56, 48.58, 48.61]","[540000, 530000, 518000, 525000, 510000]","[225306, 124651, 195529, 128128, 110337]","[10899, 14190, 20279, 11011, 14901]","[27360, 10544, 11202, 10772, 5883]","[-1476.0, 2038.0, 1595.0, 1057.0, 3205.0]","[529200, 530200, 527400, 527800, 524600]","[173083, 162922, 168188, 154233, 157185]","[525700, 527900, 526600, 526500, 525200]","[235007, 216774, 184011, 164667, 157084]","[525500, 526000, 525500, 525000, 525000]","[192629, 181176, 181176, 172723, 157207]","[-1476.0, 2038.0, 1595.0, 1057.0, 3205.0]",525500,192629,48.6,505000,510400,519100,100.99,101.58,99.41,86.53,191.09,79603,5432.0,Y,7.75,Y,Y,N,Y,N,Y
A001120,LX인터내셔널,"[2.48, 23.71, 22.49]","[20.41, 3.22, 2.93]","[0.5, 0.66, 0.54]","[1348, 1598, 6562]","[-149, 3616, 5403]","[25.36, 25.51, 25.72, 25.69, 25.8]","[34300, 35300, 33950, 34200, 35400]","[203514, 754533, 413440, 232856, 454608]","[15412, 23298, 20153, 12692, 21478]","[18371, 20174, 8507, 16955, 32978]","[-111.0, 122.0, 542.0, 10.0, 55.0]","[34300, 34630, 34530, 34410, 34630]","[370017, 452044, 407034, 364262, 415390]","[34190, 34305, 34270, 34310, 34425]","[421372, 432337, 437476, 433400, 443527]","[34275, 34300, 34275, 34275, 34300]","[365127, 365127, 388061, 389052, 432061]","[-111.0, 122.0, 542.0, 10.0, 55.0]",34275,365127,25.62,37000,35980,35195,100.68,103.24,99.46,60.27,103.11,768807,451.0,N,16.23,Y,N,N,N,Y,Y
A035420,NAVER,"[10.56, 15.21, 106.72]","[52.72, 47.97, 3.77]","[4.67, 5.85, 2.4]","[11550, 12153, 13255]","[3968, 8450, 164776]","[54.63, 54.7, 54.62, 54.62, 54.61]","[342500, 330000, 321000, 316500, 313000]","[388082, 640819, 491219, 622895, 504227]","[30865, 52621, 46705, 53902, 41718]","[62102, 22583, 48962, 20940, 23387]","[-7158.0, 6909.0, 12035.0, 4731.0, -3744.0]","[339100, 337300, 333400, 329600, 324600]","[400038, 437701, 451809, 487387, 532151]","[337950, 336400, 334500, 332850, 331000]","[427249, 441027, 437986, 444571, 459663]","[338500, 336750, 334750, 334750, 334750]","[437025, 437025, 437025, 437025, 450680]","[-7158.0, 6909.0, 12035.0, 4731.0, -3744.0]",338500,437025,54.38,308500,310700,320150,100.16,101.78,99.03,96.27,150.73,368688,8924.0,Y,44.16,Y,N,N,Y,N,Y
A008260,NI스틸,"[5.91, 10.45, 16.75]","[9.85, 6.05, 4.38]","[0.57, 0.6, 0.68]","[121, 186, 312]","[64, 121, 221]","[5.4, 5.46, 5.52, 5.57, 5.77]","[5230, 5210, 5010, 5190, 5160]","[149803, 206471, 135677, 175056, 131535]","[35447, 19208, 41131, 24152, 11067]","[50168, 29379, 13119, 37926, 14420]","[-58.0, -28.0, 121.0, -66.0, -2.0]","[5154, 5182, 5152, 5160, 5160]","[149939, 159698, 146352, 160589, 162238]","[5113, 5117, 5122, 5133, 5140]","[830201, 416780, 386649, 205872, 160276]","[5120, 5120, 5120, 5155, 5160]","[199057, 199057, 178160, 169850, 160710]","[-58.0, -28.0, 121.0, -66.0, -2.0]",5120,199057,5.94,5270,5190,5175,99.24,101.33,98.29,56.17,126.19,191528,16.0,Y,11.04,Y,Y,N,N,N,Y
A010060,OCI,"[-26.2, -9.89, 23.93]","[-1.88, -9.01, 3.83]","[0.57, 0.94, 0.81]","[-1806, -861, 6260]","[-8074, -2512, 6521]","[14.06, 14.08, 14.18, 14.29, 14.43]","[107000, 106000, 103500, 107000, 106000]","[161938, 135666, 209216, 152655, 144233]","[32443, 42854, 47966, 28984, 31996]","[72281, 48910, 21295, 48271, 69430]","[-1615.0, 960.0, 1689.0, -1306.0, -722.0]","[105400, 105800, 105500, 105900, 105900]","[167506, 158255, 160456, 156244, 161313]","[107100, 106700, 105550, 105350, 105400]","[281477, 275764, 229331, 201783, 180573]","[105750, 105750, 105250, 105250, 105500]","[196276, 190839, 190839, 178694, 168703]","[-1615.0, 960.0, 1689.0, -1306.0, -722.0]",105750,196276,14.6,102000,105800,105850,104.41,104.41,99.51,82.45,165.69,306053,2622.0,Y,-4.05,Y,Y,N,Y,Y,Y
A010955,S-Oil우,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[14.44, 14.43, 14.44, 14.44, 14.49]","[58000, 58400, 57300, 58300, 59500]","[11816, 10261, 10979, 10266, 17354]","[2457, 2189, 2240, 1197, 1352]","[3426, 3668, 2121, 2398, 7378]","[-14.0, -141.0, 33.0, -70.0, -196.0]","[56880, 57360, 57660, 57980, 58300]","[20085, 16169, 15624, 14301, 12157]","[55830, 56330, 56670, 57070, 57420]","[17392, 16910, 17397, 17747, 16363]","[56000, 56150, 56500, 57000, 57600]","[14671, 14007, 14007, 14007, 14007]","[-14.0, -141.0, 33.0, -70.0, -196.0]",56000,14671,14.63,61300,59900,58940,98.37,100.33,97.72,73.49,107.99,21440,-222.0,N,3.23,N,N,N,N,Y,N
A010950,S-Oil,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[79.02, 79.06, 79.13, 79.18, 79.24]","[99900, 100000, 97500, 99000, 103500]","[228126, 318137, 349073, 223022, 490579]","[14101, 12296, 21375, 7769, 25661]","[88193, 71975, 14728, 17435, 193229]","[-3324.0, -4052.0, 884.0, 72.0, -14265.0]","[98540, 99180, 99340, 99480, 99980]","[487438, 480986, 405465, 315604, 322128]","[96060, 97120, 97810, 98490, 99050]","[570620, 560810, 543673, 519269, 456502]","[97300, 97850, 97850, 98100, 98650]","[494194, 494194, 463060, 404588, 404588]","[-3324.0, -4052.0, 884.0, 72.0, -14265.0]",97300,494194,79.58,107500,104300,101890,98.6,102.79,98.14,71.81,109.3,451988,-4037.0,N,3.23,N,Y,N,N,N,N
A950110,SBI핀테크솔루션즈,"[30.05, 22.11, 17.22]","[33.78, 18.41, 28.14]","[7.95, 3.45, 4.64]","[141, 121, 151]","[94, 93, 79]","[80.14, 80.13, 80.13, 80.11, 80.11]","[6710, 6520, 6430, 6360, 6230]","[18954, 23068, 20504, 13036, 19715]","[3225, 4320, 3326, 2251, 5250]","[6546, 3125, 6684, 2378, 2162]","[-3.0, 14.0, -37.0, 7.0, 6.0]","[6844, 6726, 6594, 6534, 6450]","[36689, 37975, 37815, 21649, 19056]","[6951, 6897, 6843, 6778, 6698]","[24143, 25620, 26441, 26641, 27541]","[7020, 6990, 6860, 6685, 6655]","[16137, 17797, 19729, 19729, 20109]","[-3.0, 14.0, -37.0, 7.0, 6.0]",7020,16137,80.08,6050,6102,6318,100.0,100.99,99.34,99.67,166.94,8799,-33.0,N,23.13,N,N,N,Y,N,N
A001770,SHD,"[2.83, 1.42, 15.4]","[27.05, 50.68, 6.28]","[0.76, 0.72, 0.9]","[10, 2, 57]","[10, 5, 58]","[2.2, 2.02, 1.84, 1.65, 1.57]","[34000, 34000, 33850, 32700, 32700]","[10561, 6859, 5476, 4524, 4835]","[127, 70, 314, 1142, 404]","[622, 911, 1766, 1252, 1100]","[3.0, -3.0, -33.0, -2.0, -12.0]","[32810, 33340, 33800, 33730, 33450]","[15179, 14856, 13460, 10530, 6481]","[32380, 32485, 32645, 32760, 32900]","[13779, 12443, 12005, 11315, 10942]","[31975, 31975, 32375, 32875, 32875]","[11571, 11037, 11037, 9615, 9570]","[3.0, -3.0, -33.0, -2.0, -12.0]",31975,11571,1.83,33100,32740,33235,101.36,101.81,98.04,68.43,129.91,9961,0.0,N,6.55,N,N,N,N,N,N
A009160,SIMPAC,"[2.17, 7.54, 17.97]","[20.31, 4.73, 4.62]","[0.4, 0.31, 0.66]","[111, 78, 1064]","[95, 341, 908]","[7.5, 7.63, 7.73, 7.72, 7.71]","[8600, 8680, 8700, 9090, 9050]","[539222, 366975, 336361, 886275, 267835]","[15371, 17731, 11713, 27741, 8946]","[61694, 10291, 7392, 42162, 101467]","[-392.0, -30.0, 19.0, 48.0, 21.0]","[8322, 8418, 8516, 8686, 8824]","[253284, 290858, 340032, 488169, 480734]","[8311, 8352, 8378, 8457, 8533]","[239340, 257265, 244189, 309634, 325243]","[8280, 8295, 8295, 8325, 8480]","[185984, 206961, 206961, 244281, 287360]","[-392.0, -30.0, 19.0, 48.0, 21.0]",8280,185984,7.73,9280,9160,8923,98.06,100.43,98.06,39.71,106.36,303988,-63.0,Y,9.23,N,N,N,N,Y,N
A210980,SK디앤디,"[12.66, 14.88, 22.91]","[12.31, 14.52, 5.76]","[1.53, 1.99, 1.2]","[823, 1398, 1294]","[449, 661, 1336]","[5.02, 5.02, 5.01, 5.01, 5.0]","[30400, 29800, 29550, 29600, 29600]","[13246, 11835, 11049, 4162, 18039]","[4099, 4108, 2651, 6232, 2291]","[2832, 1980, 944, 1329, 851]","[-17.0, 54.0, 20.0, 110.0, 3.0]","[30270, 30150, 30050, 29950, 29790]","[13122, 14057, 13361, 10553, 11700]","[30450, 30345, 30225, 30115, 30025]","[11979, 11754, 11598, 11090, 12099]","[30400, 30400, 30375, 30225, 30075]","[12469, 12071, 11456, 11461, 12085]","[-17.0, 54.0, 20.0, 110.0, 3.0]",30400,12469,5.01,29700,29370,29660,98.99,100.51,98.32,86.87,133.67,8651,10.0,Y,16.82,N,N,N,Y,N,Y
A002710,TCC스틸,"[4.42, -1.3, 21.49]","[12.4, -81.98, 7.9]","[0.51, 1.05, 1.49]","[129, 10, 256]","[50, -17, 287]","[0.95, 0.97, 1.08, 1.14, 1.87]","[10600, 10550, 10250, 11000, 11150]","[297588, 342033, 382755, 1379724, 2144819]","[88640, 107634, 77083, 69156, 110000]","[93864, 134740, 39678, 221057, 195529]","[217.0, 435.0, 502.0, -598.0, 78.0]","[10730, 10750, 10630, 10640, 10710]","[443928, 402706, 390489, 556746, 916884]","[10735, 10705, 10665, 10715, 10740]","[788434, 589031, 539337, 628953, 746600]","[10800, 10725, 10700, 10800, 10800]","[552497, 518410, 468189, 500627, 500627]","[217.0, 435.0, 502.0, -598.0, 78.0]",10800,552497,2.33,12850,12310,11475,98.83,102.33,98.05,34.59,106.23,1179394,-206.0,N,8.2,N,Y,N,N,Y,N
