CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A078930,GS,"[6.26, -2.81, 15.54]","[8.98, -14.65, 2.56]","[0.55, 0.43, 0.36]","[20331, 9206, 26403]","[6689, -1878, 16147]","[19.11, 19.18, 19.09, 19.06, 19.1]","[44200, 43600, 44250, 44200, 44300]","[121562, 149887, 170655, 181134, 135507]","[6859, 14285, 23075, 6851, 4796]","[26697, 11177, 18707, 35497, 17977]","[-373.0, 282.0, 180.0, -699.0, -275.0]","[43730, 43810, 43950, 44130, 44110]","[202626, 220107, 162726, 169641, 151860]","[44060, 43900, 44095, 44120, 44080]","[244244, 255471, 219288, 202749, 191708]","[44075, 43925, 44225, 44225, 44225]","[216822, 229257, 208088, 194133, 176018]","[-373.0, 282.0, 180.0, -699.0, -275.0]",44075,216822,19.25,44100,44280,44205,98.98,100.11,98.07,83.9,114.06,132543,-307.0,N,6.33,N,N,N,N,N,N
A016385,KG동부제철우,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[0.0, 0.0, 0.0, 0.0]","[340000, 360000, 310000, 352000]","[43072, 27976, 11653, 10123]","[164, 129, 301, 632]","[317, 467, 123, 99]","[0.0, -38.0, 48.0, 180.0]","[331900, 357400, 359000, 363200]","[17275, 19064, 20156, 15513]","[230300, 255300, 275300, 360300]","[9186, 12253, 13577, 17454]","[205750, 267250, 306000, 356000]","[2668, 5961, 9750, 14408]","[0.0, -38.0, 48.0, 180.0]",205750,2668,0.0,352000,363200,360300,102.27,109.38,100.0,25.88,123.15,10123,180.0,Y,5.91,Y,Y,Y,N,Y,Y
A016380,KG동부제철,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[0.71, 0.54, 0.62, 0.75, 1.04]","[17700, 17700, 17200, 18200, 17550]","[17036615, 14894097, 9849211, 24712455, 3863527]","[295529, 92253, 302081, 157353, 207363]","[140030, 197790, 73022, 181269, 61422]","[2124.0, -46.0, 1826.0, 1367.0, 1623.0]","[16690, 15670, 16860, 17350, 17670]","[21813023, 18370166, 17942887, 16515190, 14572310]","[14050, 13395, 14645, 15360, 16005]","[11081790, 9256426, 12079233, 14582375, 14997264]","[14175, 11925, 15850, 16150, 16775]","[7573272, 665097, 11911910, 15109156, 15109156]","[2124.0, -46.0, 1826.0, 1367.0, 1623.0]",14175,7573272,0.47,23650,21720,19535,98.52,104.65,97.04,38.9,109.51,7139629,582.0,Y,5.91,Y,N,N,N,N,Y
A001390,KG케미칼,"[32.69, 11.94, 17.39]","[1.59, 7.19, 5.71]","[0.45, 0.81, 0.9]","[1180, 2430, 4672]","[2193, 1547, 2820]","[3.03, 3.17, 2.97, 2.97, 2.97]","[42700, 44800, 42100, 45300, 42900]","[688645, 10769516, 412171, 709925, 1522706]","[5237, 22361, 33654, 28637, 22417]","[7427, 22751, 6611, 12351, 3298]","[-54.0, -55.0, 666.0, 888.0, 458.0]","[41400, 40800, 41580, 43280, 43560]","[8089338, 8015104, 4908879, 4310169, 2896461]","[37055, 35820, 38140, 39535, 40755]","[4138293, 4051557, 4166796, 4231056, 4382618]","[38250, 34075, 40450, 41350, 41800]","[627668, 360238, 640991, 712607, 1145711]","[-54.0, -55.0, 666.0, 888.0, 458.0]",38250,627668,2.94,45250,46240,44760,102.21,104.53,99.01,54.92,116.24,1175330,409.0,N,20.67,Y,N,N,N,Y,Y
A051905,LG생활건강우,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[83.37, 83.43, 83.28, 83.23, 83.21]","[494500, 499000, 494000, 492500, 500000]","[3607, 4102, 2845, 2553, 2514]","[798, 193, 730, 629, 338]","[409, 676, 638, 231, 487]","[157.0, -287.0, -76.0, 81.0, -48.0]","[501300, 504400, 499100, 496800, 496000]","[2944, 2912, 3043, 3052, 3129]","[506650, 508100, 505350, 503400, 501900]","[3471, 3544, 3494, 3026, 2908]","[506000, 508000, 504500, 504000, 502000]","[3214, 3214, 3214, 2911, 2706]","[157.0, -287.0, -76.0, 81.0, -48.0]",506000,3214,83.01,497000,495800,496300,99.9,100.0,98.99,95.77,162.37,1832,-18.0,N,18.3,Y,N,N,Y,N,N
A051900,LG생활건강,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[40.58, 40.62, 40.56, 40.49, 40.46]","[890000, 882000, 894000, 877000, 903000]","[25858, 35142, 42415, 21637, 40351]","[1479, 1403, 4591, 2561, 1695]","[3100, 2990, 4003, 721, 2444]","[-774.0, -1058.0, 1576.0, 1321.0, -136.0]","[877200, 878200, 883000, 884800, 889200]","[39691, 42118, 37183, 32782, 33158]","[884800, 882100, 888400, 886500, 886400]","[46753, 47841, 46175, 39769, 39301]","[886000, 881500, 892000, 886000, 886000]","[44401, 44401, 43055, 40507, 39448]","[-774.0, -1058.0, 1576.0, 1321.0, -136.0]",886000,44401,40.47,930000,919800,902300,101.08,101.08,98.71,88.71,191.83,64152,-1414.0,N,18.3,Y,N,N,N,Y,N
A011070,LG이노텍,"[4.73, 10.2, 30.94]","[32.39, 18.29, 9.7]","[1.5, 1.78, 2.6]","[4764, 6810, 12642]","[1023, 2361, 8883]","[25.8, 25.7, 25.69, 26.16, 26.07]","[373500, 369500, 399000, 398500, 393000]","[264751, 199620, 896112, 216096, 151989]","[11069, 17157, 19370, 13056, 15168]","[11012, 12357, 19266, 12938, 8556]","[-1160.0, 1102.0, 1350.0, 121.0, 621.0]","[373900, 374100, 378400, 381800, 386700]","[279564, 265256, 385341, 380390, 346944]","[377850, 379200, 379050, 380450, 381250]","[254170, 257420, 322698, 323277, 324748]","[377250, 379750, 377250, 377250, 377250]","[228087, 228087, 255047, 255047, 255047]","[-1160.0, 1102.0, 1350.0, 121.0, 621.0]",377250,228087,25.8,389500,390600,386200,98.84,100.39,97.56,46.47,106.42,233336,-3072.0,Y,15.29,Y,N,N,N,Y,N
A051915,LG화학우,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[71.54, 71.51, 71.54, 71.4, 71.39]","[263500, 260500, 265000, 261000, 256500]","[2334, 5927, 20884, 3779, 4545]","[566, 281, 1409, 773, 789]","[777, 357, 569, 680, 385]","[-26.0, -71.0, 102.0, 30.0, 61.0]","[260200, 261000, 261900, 261700, 261300]","[7239, 8257, 11106, 10340, 10235]","[264450, 264900, 263650, 262500, 261550]","[11304, 12010, 12810, 11389, 10568]","[264000, 265250, 264000, 262750, 261500]","[11338, 12319, 12272, 11338, 10047]","[-26.0, -71.0, 102.0, 30.0, 61.0]",264000,11338,71.58,251000,255500,258600,101.79,101.79,100.0,95.42,181.27,10137,514.0,Y,7.75,Y,N,N,Y,N,Y
A051910,LG화학,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[48.57, 48.56, 48.59, 48.6, 48.64]","[518000, 505000, 514000, 505000, 500000]","[89453, 148817, 126678, 79603, 81240]","[4527, 9808, 16647, 15666, 5365]","[11545, 9660, 8737, 4266, 6994]","[-4440.0, -1900.0, 5284.0, 5432.0, -1437.0]","[515200, 517600, 514400, 510400, 508400]","[135032, 141948, 121159, 111439, 105551]","[522700, 523400, 520900, 519100, 516500]","[149018, 157554, 144757, 132871, 131436]","[524000, 525000, 520500, 518000, 516000]","[139162, 159214, 127579, 126007, 126007]","[-4440.0, -1900.0, 5284.0, 5432.0, -1437.0]",524000,139162,48.6,486000,499400,504900,102.47,102.57,99.38,89.92,198.56,238676,3077.0,Y,7.75,Y,N,N,Y,Y,Y
A001120,LX인터내셔널,"[2.48, 23.71, 22.49]","[20.41, 3.22, 2.93]","[0.5, 0.66, 0.54]","[1348, 1598, 6562]","[-149, 3616, 5403]","[25.46, 25.8, 25.17, 25.62, 25.42]","[35000, 35650, 36850, 37000, 36800]","[580784, 898203, 868540, 768807, 264414]","[19599, 13937, 21837, 27460, 17969]","[4969, 28574, 41537, 10356, 12027]","[304.0, 75.0, -448.0, 451.0, 375.0]","[34840, 34900, 35420, 35980, 36260]","[519704, 554952, 610757, 721825, 683356]","[34735, 34600, 34975, 35195, 35445]","[486426, 462599, 509094, 543978, 549800]","[34625, 34375, 34900, 35150, 35350]","[453789, 432061, 453789, 520903, 520903]","[304.0, 75.0, -448.0, 451.0, 375.0]",34625,453789,25.07,37900,37740,36860,97.76,100.92,96.57,58.84,102.37,377005,-107.0,N,16.23,Y,N,N,N,N,N
A035420,NAVER,"[10.56, 15.21, 106.72]","[52.72, 47.97, 3.77]","[4.67, 5.85, 2.4]","[11550, 12153, 13255]","[3968, 8450, 164776]","[54.5, 54.56, 54.42, 54.38, 54.39]","[310500, 308500, 313000, 308500, 306500]","[516800, 464934, 459085, 368688, 207771]","[41800, 73474, 51220, 99741, 94622]","[37455, 34868, 23325, 14455, 17915]","[-1718.0, -4412.0, 8171.0, 8924.0, 18430.0]","[313900, 317800, 312300, 310700, 309400]","[522304, 547774, 516046, 464728, 405001]","[325600, 328450, 322850, 320150, 317000]","[480641, 474093, 484126, 476385, 468889]","[325500, 332750, 318750, 314750, 313000]","[480594, 459653, 480594, 480594, 480594]","[-1718.0, -4412.0, 8171.0, 8924.0, 18430.0]",325500,480594,54.48,300000,308700,309700,100.67,101.33,99.83,99.0,155.0,1069386,38748.0,Y,44.16,Y,N,N,Y,Y,Y
A008260,NI스틸,"[5.91, 10.45, 16.75]","[9.85, 6.05, 4.38]","[0.57, 0.6, 0.68]","[121, 186, 312]","[64, 121, 221]","[5.88, 5.86, 5.79, 5.94, 5.94]","[5120, 5120, 5280, 5270, 5310]","[242145, 95973, 371187, 191528, 167904]","[11293, 12319, 11309, 14976, 10946]","[12884, 16227, 49096, 23674, 28085]","[-5.0, 2.0, -68.0, 16.0, -68.0]","[5120, 5138, 5174, 5190, 5220]","[158934, 150098, 205828, 209489, 216917]","[5151, 5146, 5163, 5175, 5190]","[159719, 150715, 176231, 185063, 189588]","[5160, 5160, 5160, 5175, 5200]","[146931, 146931, 146931, 166034, 171598]","[-5.0, 2.0, -68.0, 16.0, -68.0]",5160,146931,5.96,5400,5408,5299,100.19,102.41,98.15,54.81,123.15,236789,-9.0,Y,11.04,Y,N,N,N,Y,N
A010060,OCI,"[-26.2, -9.89, 23.93]","[-1.88, -9.01, 3.83]","[0.57, 0.94, 0.81]","[-1806, -861, 6260]","[-8074, -2512, 6521]","[14.58, 14.62, 14.52, 14.6, 14.43]","[107000, 107000, 107000, 102000, 98600]","[102224, 172809, 188319, 306053, 384282]","[43357, 34477, 58250, 49219, 23366]","[49908, 67203, 53456, 42054, 5939]","[-303.0, -1816.0, 445.0, 2622.0, 562.0]","[106100, 105900, 106800, 105800, 104320]","[156873, 163458, 152819, 183625, 232069]","[105950, 105650, 106150, 105850, 105110]","[157608, 165593, 156702, 170001, 196787]","[106000, 106000, 106500, 106500, 106500]","[158181, 167925, 158181, 158181, 168403]","[-303.0, -1816.0, 445.0, 2622.0, 562.0]",106000,158181,14.82,101500,100500,103150,100.49,101.97,99.01,82.86,166.5,207648,781.0,Y,-4.05,Y,N,N,Y,Y,Y
A010955,S-Oil우,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[14.57, 14.58, 14.6, 14.63, 14.68]","[59700, 58700, 60300, 61300, 61000]","[20948, 6669, 11882, 21440, 8285]","[1969, 2023, 852, 807, 506]","[7762, 2564, 8357, 8310, 5120]","[-48.0, 31.0, -108.0, -222.0, -81.0]","[58700, 58440, 59300, 59900, 60200]","[13252, 11125, 13443, 15681, 13866]","[58030, 57660, 58480, 58940, 59250]","[14718, 15607, 14536, 14991, 13012]","[58150, 57950, 58350, 58550, 59100]","[12807, 12807, 11859, 11866, 11416]","[-48.0, 31.0, -108.0, -222.0, -81.0]",58150,12807,14.65,61300,60700,60300,98.21,100.16,97.55,73.49,107.99,9072,-40.0,N,3.23,N,Y,N,N,N,N
A010950,S-Oil,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[79.25, 79.29, 79.46, 79.58, 79.79]","[104500, 100000, 106000, 107500, 107500]","[574846, 271720, 718941, 451988, 356141]","[27759, 30123, 71812, 23978, 25767]","[111045, 63000, 184330, 193531, 124329]","[-6735.0, 201.0, -1652.0, -4037.0, -6276.0]","[100900, 100000, 102600, 104300, 105100]","[384168, 330950, 458186, 511447, 484766]","[100040, 99270, 100970, 101890, 102540]","[432602, 409230, 431889, 413571, 403535]","[99950, 99450, 100000, 100500, 101750]","[404061, 350231, 404061, 400846, 352923]","[-6735.0, 201.0, -1652.0, -4037.0, -6276.0]",99950,404061,79.99,105500,105400,104850,98.1,100.95,97.16,73.55,111.37,227930,197.0,N,3.23,N,Y,N,N,N,Y
A950110,SBI핀테크솔루션즈,"[30.05, 22.11, 17.22]","[33.78, 18.41, 28.14]","[7.95, 3.45, 4.64]","[141, 121, 151]","[94, 93, 79]","[80.1, 80.1, 80.09, 80.08, 80.08]","[6120, 6060, 6050, 6050, 6070]","[10966, 20724, 8517, 8799, 3769]","[2272, 6980, 3340, 2867, 3451]","[3937, 2585, 9047, 7258, 2966]","[-3.0, 16.0, -43.0, -33.0, 5.0]","[6240, 6320, 6164, 6102, 6070]","[17059, 19410, 14662, 13814, 10624]","[6483, 6582, 6379, 6318, 6260]","[27517, 28050, 26239, 17732, 14840]","[6475, 6585, 6395, 6295, 6175]","[20788, 20614, 20111, 19336, 15996]","[-3.0, 16.0, -43.0, -33.0, 5.0]",6475,20788,80.08,6090,6132,6117,102.46,104.27,99.67,98.69,156.98,14690,-2.0,N,23.13,N,N,N,Y,N,N
A001770,SHD,"[2.83, 1.42, 15.4]","[27.05, 50.68, 6.28]","[0.76, 0.72, 0.9]","[10, 2, 57]","[10, 5, 58]","[1.54, 1.59, 1.74, 1.83, 1.69]","[32750, 31650, 33500, 33100, 33300]","[8545, 10595, 7584, 9961, 3590]","[773, 2508, 1555, 576, 1369]","[1051, 519, 975, 380, 755]","[-5.0, -3.0, -7.0, 0.0, -1.0]","[32730, 32980, 32660, 32740, 32860]","[6830, 6494, 7244, 8322, 8056]","[33035, 32895, 33230, 33235, 33155]","[10844, 10842, 10356, 9431, 7277]","[32900, 32875, 33275, 33300, 33200]","[9570, 9560, 8066, 8066, 7226]","[-5.0, -3.0, -7.0, 0.0, -1.0]",32900,9570,1.74,33150,33720,33230,102.71,102.71,99.4,68.33,114.33,9999,18.0,N,6.55,N,N,N,N,Y,Y
A009160,SIMPAC,"[2.17, 7.54, 17.97]","[20.31, 4.73, 4.62]","[0.4, 0.31, 0.66]","[111, 78, 1064]","[95, 341, 908]","[7.65, 7.61, 7.77, 7.73, 7.85]","[9240, 9030, 9200, 9280, 9270]","[645058, 191270, 191793, 303988, 184883]","[73178, 11770, 18300, 10066, 4926]","[34876, 12229, 6754, 41015, 25032]","[588.0, 4.0, -10.0, -63.0, -36.0]","[9022, 8910, 9122, 9160, 9204]","[465949, 410717, 437130, 320378, 303715]","[8720, 8616, 8819, 8923, 9014]","[378617, 332257, 388623, 404461, 392268]","[8690, 8640, 8865, 9040, 9070]","[321832, 287578, 321832, 321832, 320422]","[588.0, 4.0, -10.0, -63.0, -36.0]",8690,321832,7.87,9250,9260,9210,99.14,100.76,98.27,42.16,106.7,366821,-81.0,Y,9.23,N,N,N,N,Y,N
A210980,SK디앤디,"[12.66, 14.88, 22.91]","[12.31, 14.52, 5.76]","[1.53, 1.99, 1.2]","[823, 1398, 1294]","[449, 661, 1336]","[5.02, 5.02, 5.02, 5.01, 5.01]","[29200, 29000, 29350, 29700, 29350]","[10634, 11741, 6395, 8651, 9102]","[3259, 2385, 2721, 2453, 5523]","[2523, 2589, 1902, 2414, 1314]","[34.0, -10.0, -5.0, 10.0, 87.0]","[29390, 29510, 29350, 29370, 29320]","[11152, 11387, 10223, 11122, 9321]","[29770, 29890, 29700, 29660, 29555]","[12607, 12267, 11793, 10838, 10517]","[29700, 29925, 29600, 29600, 29575]","[12085, 12085, 11829, 11426, 10857]","[34.0, -10.0, -5.0, 10.0, 87.0]",29700,12085,5.02,29250,29340,29355,100.0,100.51,99.32,88.21,135.73,7700,19.0,Y,16.82,N,N,N,Y,N,Y
