CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A078930,GS,"[6.26, -2.81, 15.54]","[8.98, -14.65, 2.56]","[0.55, 0.43, 0.36]","[20331, 9206, 26403]","[6689, -1878, 16147]","[19.06, 19.1, 19.25, 19.32]","[44200, 44300, 44100, 43850]","[181134, 135507, 132543, 233107]","[6851, 4796, 5311, 6503]","[35497, 17977, 22874, 10057]","[-699.0, -275.0, -307.0, -7.0]","[44130, 44110, 44280, 44190]","[169641, 151860, 172953, 192499]","[44120, 44080, 44205, 44150]","[202749, 191708, 171316, 172182]","[44225, 44225, 44225, 44200]","[194133, 176018, 174089, 174089]","[-699.0, -275.0, -307.0, -7.0]",44225,194133,19.32,43850,44190,44150,99.2,101.6,99.09,84.38,114.71,233107,-7.0,N,6.33,N,Y,N,Y,Y,N
A016385,KG동부제철우,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[0.0, 0.0, 0.0, 0.0]","[360000, 310000, 352000, 334000]","[27976, 11653, 10123, 8278]","[129, 301, 632, 105]","[467, 123, 99, 396]","[-38.0, 48.0, 180.0, -59.0]","[357400, 359000, 363200, 368000]","[19064, 20156, 15513, 14684]","[255300, 275300, 360300, 363500]","[12253, 13577, 17454, 17577]","[267250, 306000, 356000, 356000]","[5961, 9750, 14408, 14408]","[-38.0, 48.0, 180.0, -59.0]",267250,5961,0.0,334000,368000,363500,101.5,101.5,97.01,27.28,129.79,8278,-59.0,Y,5.91,Y,Y,N,N,Y,N
A016380,KG동부제철,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[0.75, 1.04, 0.47, 0.67]","[18200, 17550, 23650, 23950]","[24712455, 3863527, 7139629, 8531364]","[157353, 207363, 126896, 195889]","[181269, 61422, 72616, 70383]","[1367.0, 1623.0, 582.0, 2103.0]","[17350, 17670, 21720, 23000]","[16515190, 14572310, 15638080, 16531337]","[15360, 16005, 19535, 20335]","[14582375, 14997264, 16116303, 15583222]","[16150, 16775, 17950, 18475]","[15109156, 15109156, 16781899, 16781899]","[1367.0, 1623.0, 582.0, 2103.0]",16150,15109156,0.67,23950,23000,20335,96.87,103.34,94.78,38.41,108.14,8531364,2103.0,Y,5.91,Y,N,N,N,N,Y
A001390,KG케미칼,"[32.69, 11.94, 17.39]","[1.59, 7.19, 5.71]","[0.45, 0.81, 0.9]","[1180, 2430, 4672]","[2193, 1547, 2820]","[2.97, 2.97, 2.94, 2.99]","[45300, 42900, 45250, 43600]","[709925, 1522706, 1175330, 806565]","[28637, 22417, 24887, 17988]","[12351, 3298, 9045, 4275]","[888.0, 458.0, 409.0, 549.0]","[43280, 43560, 46240, 46380]","[4310169, 2896461, 2575460, 2430096]","[39535, 40755, 44760, 44970]","[4231056, 4382618, 3448694, 2668553]","[41350, 41800, 44450, 44450]","[712607, 1145711, 1685828, 1396427]","[888.0, 458.0, 409.0, 549.0]",41350,712607,2.99,43600,46380,44970,100.69,103.44,100.0,57.0,120.64,806565,549.0,N,20.67,Y,N,N,N,Y,Y
A051905,LG생활건강우,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[83.23, 83.21, 83.01, 82.99]","[492500, 500000, 497000, 489000]","[2553, 2514, 1832, 1539]","[629, 338, 574, 371]","[231, 487, 254, 190]","[81.0, -48.0, -18.0, 46.0]","[496800, 496000, 495800, 493600]","[3052, 3129, 3637, 3441]","[503400, 501900, 496300, 494800]","[3026, 2908, 3346, 3286]","[504000, 502000, 495250, 494250]","[2911, 2706, 3230, 3230]","[81.0, -48.0, -18.0, 46.0]",504000,2911,82.99,489000,493600,494800,101.02,101.02,99.9,97.34,165.03,1539,46.0,N,18.3,Y,N,N,Y,N,Y
A051900,LG생활건강,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[40.49, 40.46, 40.47, 40.39]","[877000, 903000, 930000, 883000]","[21637, 40351, 64152, 72793]","[2561, 1695, 894, 4757]","[721, 2444, 2404, 1498]","[1321.0, -136.0, -1414.0, 2202.0]","[884800, 889200, 919800, 915800]","[32782, 33158, 63973, 70458]","[886500, 886400, 902300, 902500]","[39769, 39301, 48385, 51815]","[886000, 886000, 898500, 898500]","[40507, 39448, 41444, 46772]","[1321.0, -136.0, -1414.0, 2202.0]",886000,40507,40.39,883000,915800,902500,103.62,103.62,99.89,93.43,202.04,72793,2202.0,N,18.3,Y,N,N,Y,Y,Y
A011070,LG이노텍,"[4.73, 10.2, 30.94]","[32.39, 18.29, 9.7]","[1.5, 1.78, 2.6]","[4764, 6810, 12642]","[1023, 2361, 8883]","[26.16, 26.07, 25.8, 25.95]","[398500, 393000, 389500, 372500]","[216096, 151989, 233336, 295760]","[13056, 15168, 7072, 23672]","[12938, 8556, 17568, 5382]","[121.0, 621.0, -3072.0, 4590.0]","[381800, 386700, 390600, 386500]","[380390, 346944, 198328, 226912]","[380450, 381250, 386200, 386600]","[323277, 324748, 289409, 287126]","[377250, 377250, 390250, 390250]","[255047, 255047, 221169, 221169]","[121.0, 621.0, -3072.0, 4590.0]",377250,255047,25.95,372500,386500,386600,103.22,103.22,99.87,48.59,111.28,295760,4590.0,Y,15.29,Y,N,N,Y,Y,Y
A051915,LG화학우,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[71.4, 71.39, 71.58, 71.52]","[261000, 256500, 251000, 247000]","[3779, 4545, 10137, 12966]","[773, 789, 2719, 2702]","[680, 385, 297, 501]","[30.0, 61.0, 514.0, 366.0]","[261700, 261300, 255500, 253600]","[10340, 10235, 7136, 8824]","[262500, 261550, 258600, 257450]","[11389, 10568, 8738, 9530]","[262750, 261500, 257750, 257000]","[11338, 10047, 7396, 8913]","[30.0, 61.0, 514.0, 366.0]",262750,11338,71.52,247000,253600,257450,100.81,101.82,99.19,96.96,184.21,12966,366.0,Y,7.75,Y,N,N,Y,Y,Y
A051910,LG화학,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[48.6, 48.64, 48.6, 48.51]","[505000, 500000, 486000, 486000]","[79603, 81240, 238676, 228863]","[15666, 5365, 13230, 3840]","[4266, 6994, 4622, 2772]","[5432.0, -1437.0, 3077.0, -394.0]","[510400, 508400, 499400, 496600]","[111439, 105551, 129748, 159400]","[519100, 516500, 504900, 502500]","[132871, 131436, 120628, 132497]","[518000, 516000, 505000, 504000]","[126007, 126007, 110539, 118507]","[5432.0, -1437.0, 3077.0, -394.0]",518000,126007,48.51,486000,496600,502500,97.74,102.37,97.02,89.92,198.56,228863,-394.0,Y,7.75,Y,N,N,Y,Y,N
A001120,LX인터내셔널,"[2.48, 23.71, 22.49]","[20.41, 3.22, 2.93]","[0.5, 0.66, 0.54]","[1348, 1598, 6562]","[-149, 3616, 5403]","[25.62, 25.42, 25.07, 25.19]","[37000, 36800, 37900, 38300]","[768807, 264414, 377005, 1927143]","[27460, 17969, 12759, 25738]","[10356, 12027, 22116, 11622]","[451.0, 375.0, -107.0, 342.0]","[35980, 36260, 37740, 38040]","[721825, 683356, 418490, 751195]","[35195, 35445, 36860, 37150]","[543978, 549800, 570369, 717317]","[35150, 35350, 36925, 37050]","[520903, 520903, 520978, 559409]","[451.0, 375.0, -107.0, 342.0]",35150,520903,25.19,38300,38040,37150,104.31,110.97,98.96,58.22,101.31,1927143,342.0,N,16.23,Y,N,N,N,Y,Y
A035420,NAVER,"[10.56, 15.21, 106.72]","[52.72, 47.97, 3.77]","[4.67, 5.85, 2.4]","[11550, 12153, 13255]","[3968, 8450, 164776]","[54.38, 54.39, 54.48, 54.39]","[308500, 306500, 300000, 288500]","[368688, 207771, 1069386, 816899]","[99741, 94622, 201019, 95640]","[14455, 17915, 35774, 68826]","[8924.0, 18430.0, 38748.0, 70.0]","[310700, 309400, 308700, 305100]","[464728, 405001, 590094, 730921]","[320150, 317000, 309700, 307250]","[476385, 468889, 527506, 568162]","[314750, 313000, 310000, 309000]","[480594, 480594, 482135, 482135]","[8924.0, 18430.0, 38748.0, 70.0]",314750,480594,54.39,288500,305100,307250,101.39,102.25,99.83,102.95,161.18,816899,70.0,Y,44.16,Y,N,N,Y,Y,Y
A008260,NI스틸,"[5.91, 10.45, 16.75]","[9.85, 6.05, 4.38]","[0.57, 0.6, 0.68]","[121, 186, 312]","[64, 121, 221]","[5.94, 5.94, 5.96, 6.07]","[5270, 5310, 5400, 5820]","[191528, 167904, 236789, 5721505]","[14976, 10946, 21880, 59906]","[23674, 28085, 15241, 14590]","[16.0, -68.0, -9.0, 144.0]","[5190, 5220, 5408, 5510]","[209489, 216917, 548581, 1658898]","[5175, 5190, 5299, 5365]","[185063, 189588, 379122, 938313]","[5175, 5200, 5285, 5300]","[166034, 171598, 214596, 240674]","[16.0, -68.0, -9.0, 144.0]",5175,166034,6.07,5820,5510,5365,92.1,107.39,91.24,50.86,114.26,5721505,144.0,Y,11.04,Y,Y,N,N,Y,Y
A010060,OCI,"[-26.2, -9.89, 23.93]","[-1.88, -9.01, 3.83]","[0.57, 0.94, 0.81]","[-1806, -861, 6260]","[-8074, -2512, 6521]","[14.6, 14.43, 14.82, 14.82]","[102000, 98600, 101500, 100000]","[306053, 384282, 207648, 100536]","[49219, 23366, 33068, 15403]","[42054, 5939, 40786, 27535]","[2622.0, 562.0, 781.0, -770.0]","[105800, 104320, 100500, 100780]","[183625, 232069, 213930, 159049]","[105850, 105110, 103150, 102550]","[170001, 196787, 199091, 195750]","[106500, 106500, 102250, 101750]","[158181, 168403, 181693, 181693]","[2622.0, 562.0, 781.0, -770.0]",106500,158181,14.82,100000,100780,102550,99.3,101.5,99.1,84.1,169.0,100536,-770.0,Y,-4.05,Y,N,N,Y,N,N
A010955,S-Oil우,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[14.63, 14.68, 14.65, 14.67]","[61300, 61000, 61300, 60700]","[21440, 8285, 9072, 6941]","[807, 506, 1363, 2623]","[8310, 5120, 3284, 1680]","[-222.0, -81.0, -40.0, 13.0]","[59900, 60200, 60700, 60640]","[15681, 13866, 10876, 10608]","[58940, 59250, 60300, 60420]","[14991, 13012, 13278, 12237]","[58550, 59100, 60300, 60500]","[11866, 11416, 10484, 9024]","[-222.0, -81.0, -40.0, 13.0]",58550,11866,14.67,60700,60640,60420,99.84,100.66,99.34,74.22,109.06,6941,13.0,N,3.23,N,N,Y,N,N,Y
A010950,S-Oil,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[79.58, 79.79, 79.99, 80.03]","[107500, 107500, 105500, 104000]","[451988, 356141, 227930, 220819]","[23978, 25767, 40831, 40224]","[193531, 124329, 90179, 38701]","[-4037.0, -6276.0, 197.0, 382.0]","[104300, 105100, 105400, 104700]","[511447, 484766, 299959, 272902]","[101890, 102540, 104850, 104900]","[413571, 403535, 405895, 378896]","[100500, 101750, 104750, 104750]","[400846, 352923, 378814, 319055]","[-4037.0, -6276.0, 197.0, 382.0]",100500,400846,80.03,104000,104700,104900,99.04,100.96,98.56,75.1,112.98,220819,382.0,N,3.23,N,Y,N,N,N,Y
A950110,SBI핀테크솔루션즈,"[30.05, 22.11, 17.22]","[33.78, 18.41, 28.14]","[7.95, 3.45, 4.64]","[141, 121, 151]","[94, 93, 79]","[80.08, 80.08, 80.08, 80.07]","[6050, 6070, 6090, 6020]","[8799, 3769, 14690, 18667]","[2867, 3451, 3110, 2843]","[7258, 2966, 3300, 1380]","[-33.0, 5.0, -2.0, 6.0]","[6102, 6070, 6132, 6122]","[13814, 10624, 12785, 15822]","[6318, 6260, 6117, 6096]","[17732, 14840, 13300, 13223]","[6295, 6175, 6080, 6070]","[19336, 15996, 9882, 9882]","[-33.0, 5.0, -2.0, 6.0]",6295,19336,80.07,6020,6122,6096,102.16,102.16,96.84,99.83,158.8,18667,6.0,N,23.13,N,N,N,Y,N,Y
A001770,SHD,"[2.83, 1.42, 15.4]","[27.05, 50.68, 6.28]","[0.76, 0.72, 0.9]","[10, 2, 57]","[10, 5, 58]","[1.83, 1.69, 1.74, 1.56]","[33100, 33300, 33150, 31650]","[9961, 3590, 9999, 5645]","[576, 1369, 1508, 2525]","[380, 755, 583, 269]","[0.0, -1.0, 18.0, 45.0]","[32740, 32860, 33720, 33390]","[8322, 8056, 10523, 10934]","[33235, 33155, 33230, 33125]","[9431, 7277, 9422, 9495]","[33300, 33200, 33200, 33200]","[8066, 7226, 8256, 8256]","[0.0, -1.0, 18.0, 45.0]",33300,8066,1.56,31650,33390,33125,102.53,103.16,99.84,71.56,119.75,5645,45.0,N,6.55,N,N,Y,Y,N,Y
A009160,SIMPAC,"[2.17, 7.54, 17.97]","[20.31, 4.73, 4.62]","[0.4, 0.31, 0.66]","[111, 78, 1064]","[95, 341, 908]","[7.73, 7.85, 7.87, 7.81]","[9280, 9270, 9250, 9220]","[303988, 184883, 366821, 201022]","[10066, 4926, 16653, 21058]","[41015, 25032, 28155, 13489]","[-63.0, -36.0, -81.0, 66.0]","[9160, 9204, 9260, 9250]","[320378, 303715, 303781, 306980]","[8923, 9014, 9210, 9227]","[404461, 392268, 312087, 305364]","[9040, 9070, 9245, 9245]","[321832, 320422, 286168, 277816]","[-63.0, -36.0, -81.0, 66.0]",9040,321832,7.81,9220,9250,9227,99.57,101.41,97.83,42.3,107.05,201022,66.0,Y,9.23,N,N,N,N,N,Y
A210980,SK디앤디,"[12.66, 14.88, 22.91]","[12.31, 14.52, 5.76]","[1.53, 1.99, 1.2]","[823, 1398, 1294]","[449, 661, 1336]","[5.01, 5.01, 5.02, 5.01]","[29700, 29350, 29250, 28900]","[8651, 9102, 7700, 10018]","[2453, 5523, 5498, 6312]","[2414, 1314, 5286, 1435]","[10.0, 87.0, 19.0, 110.0]","[29370, 29320, 29340, 29250]","[11122, 9321, 8133, 8315]","[29660, 29555, 29355, 29285]","[10838, 10517, 9627, 8819]","[29600, 29575, 29350, 29300]","[11426, 10857, 8879, 8879]","[10.0, 87.0, 19.0, 110.0]",29600,11426,5.01,28900,29250,29285,100.52,101.73,99.48,89.27,137.37,10018,110.0,Y,16.82,N,N,N,Y,N,Y
A002710,TCC스틸,"[4.42, -1.3, 21.49]","[12.4, -81.98, 7.9]","[0.51, 1.05, 1.49]","[129, 10, 256]","[50, -17, 287]","[2.33, 2.41, 2.23, 3.66]","[12850, 12350, 13950, 12600]","[1179394, 1038645, 4870593, 1766554]","[124711, 143744, 88801, 89249]","[188908, 55278, 271050, 29118]","[-206.0, 370.0, -810.0, 879.0]","[12310, 12550, 12700, 12750]","[2283829, 2061759, 1965278, 2113209]","[11475, 11630, 12505, 12650]","[1422540, 1490666, 2125480, 2088353]","[11075, 11675, 12425, 12525]","[1290821, 1295456, 1955123, 1759265]","[-206.0, 370.0, -810.0, 879.0]",11075,1290821,3.66,12600,12750,12650,107.54,109.52,100.0,35.28,111.51,1766554,879.0,N,8.2,N,N,N,N,Y,Y
A009450,경동나비엔,"[9.59, 12.83, 20.2]","[21.31, 16.12, 9.42]","[1.96, 2.02, 1.76]","[448, 671, 643]","[279, 416, 807]","[11.79, 11.81, 11.76, 11.77]","[48900, 50300, 51700, 50800]","[31676, 70232, 30157, 37960]","[2049, 7173, 9768, 5540]","[462, 8705, 5603, 2400]","[39.0, -47.0, 10.0, 76.0]","[49190, 49290, 51040, 51140]","[28932, 39231, 44527, 38043]","[49525, 49600, 50115, 50215]","[45787, 43161, 36792, 38681]","[49425, 49450, 50050, 50400]","[37115, 37428, 32006, 33257]","[39.0, -47.0, 10.0, 76.0]",49425,37115,11.77,50800,51140,50215,100.79,101.18,98.13,83.66,155.12,37960,76.0,Y,14.21,N,N,N,N,Y,Y
A013580,계룡건설,"[16.94, 18.69, 24.9]","[2.53, 2.66, 1.87]","[0.4, 0.45, 0.41]","[1359, 1748, 2327]","[746, 954, 1564]","[24.43, 24.17, 24.11, 24.26]","[38800, 38750, 37400, 36250]","[62105, 48651, 46345, 82952]","[977, 9642, 14249, 24896]","[11154, 8582, 2111, 1612]","[-320.0, 68.0, 0.0, 223.0]","[38480, 38530, 38040, 37540]","[38770, 42687, 56793, 63699]","[38815, 38710, 38260, 38035]","[57568, 54749, 47838, 53197]","[38500, 38500, 38425, 38325]","[54463, 49959, 47517, 48822]","[-320.0, 68.0, 0.0, 223.0]",38500,54463,24.26,36250,37540,38035,102.21,102.62,99.86,80.97,124.14,82952,223.0,Y,20.18,Y,N,N,Y,Y,Y
A049720,고려신용정보,"[0.0, 39.79, 31.62]","[10.67, 8.29, 12.35]","[3.05, 2.84, 3.58]","[81, 100, 125]","[66, 103, 99]","[1.18, 1.17, 1.27, 1.21]","[8800, 8790, 9010, 9450]","[17972, 20473, 42074, 1147698]","[8662, 8945, 7566, 21877]","[8424, 4253, 5087, 6084]","[-23.0, 30.0, 15.0, 124.0]","[8796, 8788, 8950, 9082]","[26297, 23318, 51251, 276739]","[8767, 8784, 8873, 8935]","[39084, 38399, 38774, 150034]","[8790, 8795, 8815, 8820]","[31024, 30454, 35044, 36422]","[-23.0, 30.0, 15.0, 124.0]",8790,31024,1.21,9450,9082,8935,95.34,110.58,95.34,73.02,124.34,1147698,124.0,N,23.8,Y,N,N,N,Y,Y
A098460,고영,"[12.59, 3.74, 15.04]","[48.87, 157.37, 41.1]","[5.85, 5.77, 5.71]","[333, 158, 414]","[296, 92, 396]","[62.6, 62.6, 62.74, 62.64]","[18700, 18500, 19100, 18900]","[502448, 319717, 351896, 165954]","[26565, 30030, 42660, 20878]","[51352, 30292, 7207, 9156]","[-377.0, 105.0, 513.0, 100.0]","[17710, 17940, 19450, 19530]","[290531, 309102, 380852, 350234]","[17905, 17905, 18580, 18735]","[243246, 259458, 337999, 329814]","[17675, 17675, 18600, 18800]","[209234, 213703, 306478, 306478]","[-377.0, 105.0, 513.0, 100.0]",17675,209234,62.64,18900,19530,18735,98.41,101.32,98.15,88.62,156.35,165954,100.0,N,10.46,N,N,N,N,N,Y
