CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A078930,GS,"[6.26, -2.81, 15.54]","[8.98, -14.65, 2.56]","[0.55, 0.43, 0.36]","[20331, 9206, 26403]","[6689, -1878, 16147]","[19.1, 19.25, 19.32, 19.3, 19.29]","[44300, 44100, 43850, 43650, 43750]","[135507, 132543, 233107, 127518, 199429]","[4796, 5311, 6503, 11065, 6331]","[17977, 22874, 10057, 18764, 6824]","[-275.0, -307.0, -7.0, -150.0, -12.0]","[44110, 44280, 44190, 44030, 43880]","[151860, 172953, 192499, 179357, 174069]","[44080, 44205, 44150, 44155, 44110]","[191708, 171316, 172182, 169945, 177714]","[44225, 44225, 44200, 44200, 44150]","[176018, 174089, 174089, 174089, 179393]","[-275.0, -307.0, -7.0, -150.0, -12.0]",44225,176018,19.29,43750,43880,44110,98.74,100.69,97.83,84.57,114.97,199429,-12.0,N,6.33,N,N,N,Y,Y,N
A016385,KG동부제철우,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[0.0, 0.0, 0.0, 0.0, 0.0]","[310000, 352000, 334000, 319500, 306000]","[11653, 10123, 8278, 5576, 6534]","[301, 632, 105, 166, 374]","[123, 99, 396, 132, 145]","[48.0, 180.0, -59.0, -19.0, 36.0]","[359000, 363200, 368000, 366000, 341600]","[20156, 15513, 14684, 12121, 10560]","[275300, 360300, 363500, 356200, 347550]","[13577, 17454, 17577, 16828, 17560]","[306000, 356000, 356000, 346000, 337000]","[9750, 14408, 14408, 14170, 14170]","[48.0, 180.0, -59.0, -19.0, 36.0]",306000,9750,0.0,306000,341600,347550,99.02,104.58,98.2,29.77,141.67,6534,36.0,Y,5.91,Y,Y,N,N,N,Y
A016380,KG동부제철,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[1.04, 0.47, 0.67, 0.77, 0.75]","[17550, 23650, 23950, 23700, 24100]","[3863527, 7139629, 8531364, 5883203, 10292538]","[207363, 126896, 195889, 259527, 107703]","[61422, 72616, 70383, 77264, 61165]","[1623.0, 582.0, 2103.0, 2650.0, 414.0]","[17670, 21720, 23000, 23990, 23940]","[14572310, 15638080, 16531337, 14167748, 11091845]","[16005, 19535, 20335, 20935, 21575]","[14997264, 16116303, 15583222, 14570962, 13887924]","[16775, 17950, 18475, 21200, 23675]","[15109156, 16781899, 16781899, 13822591, 10308812]","[1623.0, 582.0, 2103.0, 2650.0, 414.0]",16775,15109156,0.75,24100,23940,21575,96.68,106.22,95.44,38.17,107.47,10292538,414.0,Y,5.91,Y,N,N,N,N,Y
A001390,KG케미칼,"[32.69, 11.94, 17.39]","[1.59, 7.19, 5.71]","[0.45, 0.81, 0.9]","[1180, 2430, 4672]","[2193, 1547, 2820]","[2.97, 2.94, 2.99, 3.27, 3.13]","[42900, 45250, 43600, 43100, 42800]","[1522706, 1175330, 806565, 954967, 762483]","[22417, 24887, 17988, 21819, 35322]","[3298, 9045, 4275, 4027, 6020]","[458.0, 409.0, 549.0, 444.0, 736.0]","[43560, 46240, 46380, 46180, 44460]","[2896461, 2575460, 2430096, 2268696, 1348401]","[40755, 44760, 44970, 44800, 44810]","[4382618, 3448694, 2668553, 1665600, 1672132]","[41800, 44450, 44450, 43850, 43850]","[1145711, 1685828, 1396427, 1086182, 1095244]","[458.0, 409.0, 549.0, 444.0, 736.0]",41800,1145711,3.13,42800,44460,44810,99.18,105.02,99.07,58.06,122.9,762483,736.0,N,20.67,Y,N,N,N,N,Y
A051905,LG생활건강우,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[83.21, 83.01, 82.99, 82.97, 82.92]","[500000, 497000, 489000, 486000, 480500]","[2514, 1832, 1539, 2650, 2065]","[338, 574, 371, 266, 406]","[487, 254, 190, 70, 137]","[-48.0, -18.0, 46.0, 92.0, 41.0]","[496000, 495800, 493600, 492200, 489700]","[3129, 3637, 3441, 3542, 3008]","[501900, 496300, 494800, 493500, 492100]","[2908, 3346, 3286, 3390, 3236]","[502000, 495250, 494250, 493500, 493000]","[2706, 3230, 3230, 3230, 2752]","[-48.0, -18.0, 46.0, 92.0, 41.0]",502000,2706,82.92,480500,489700,492100,99.69,100.73,99.69,99.06,167.95,2065,41.0,N,18.3,Y,N,N,Y,N,Y
A051900,LG생활건강,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[40.46, 40.47, 40.39, 40.27, 40.25]","[903000, 930000, 883000, 896000, 891000]","[40351, 64152, 72793, 53628, 45922]","[1695, 894, 4757, 3011, 1260]","[2444, 2404, 1498, 3111, 1957]","[-136.0, -1414.0, 2202.0, -1292.0, -418.0]","[889200, 919800, 915800, 914400, 908400]","[33158, 63973, 70458, 71062, 63553]","[886400, 902300, 902500, 903900, 904000]","[39301, 48385, 51815, 53691, 55696]","[886000, 898500, 898500, 899500, 899500]","[39448, 41444, 46772, 52352, 52375]","[-136.0, -1414.0, 2202.0, -1292.0, -418.0]",886000,39448,40.25,891000,908400,904000,97.64,100.34,97.42,92.59,200.22,45922,-418.0,N,18.3,Y,N,N,N,Y,N
A011070,LG이노텍,"[4.73, 10.2, 30.94]","[32.39, 18.29, 9.7]","[1.5, 1.78, 2.6]","[4764, 6810, 12642]","[1023, 2361, 8883]","[26.07, 25.8, 25.95, 25.89, 25.78]","[393000, 389500, 372500, 370500, 368000]","[151989, 233336, 295760, 211957, 294446]","[15168, 7072, 23672, 10174, 4110]","[8556, 17568, 5382, 4217, 5314]","[621.0, -3072.0, 4590.0, 1715.0, 116.0]","[386700, 390600, 386500, 382300, 377700]","[346944, 198328, 226912, 224853, 245505]","[381250, 386200, 386600, 386700, 386150]","[324748, 289409, 287126, 288593, 291465]","[377250, 390250, 390250, 390250, 390250]","[255047, 221169, 221169, 221169, 221169]","[621.0, -3072.0, 4590.0, 1715.0, 116.0]",377250,255047,25.78,368000,377700,386150,97.96,100.41,96.06,49.18,112.64,294446,116.0,Y,15.29,Y,N,N,Y,Y,Y
A051915,LG화학우,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[71.39, 71.58, 71.52, 71.44, 71.37]","[256500, 251000, 247000, 242000, 233000]","[4545, 10137, 12966, 13768, 23410]","[789, 2719, 2702, 1063, 4354]","[385, 297, 501, 5838, 418]","[61.0, 514.0, 366.0, -1072.0, 610.0]","[261300, 255500, 253600, 250600, 245800]","[10235, 7136, 8824, 10343, 13774]","[261550, 258600, 257450, 255600, 252550]","[10568, 8738, 9530, 9980, 11055]","[261500, 257750, 257000, 256750, 256250]","[10047, 7396, 8913, 9346, 9346]","[61.0, 514.0, 366.0, -1072.0, 610.0]",261500,10047,71.37,233000,245800,252550,101.07,101.29,99.57,102.79,195.28,23410,610.0,Y,7.75,Y,N,N,Y,Y,Y
A051910,LG화학,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[48.64, 48.6, 48.51, 48.52, 48.44]","[500000, 486000, 486000, 475000, 463000]","[81240, 238676, 228863, 198396, 281803]","[5365, 13230, 3840, 10765, 14932]","[6994, 4622, 2772, 33926, 3870]","[-1437.0, 3077.0, -394.0, -12194.0, 3363.0]","[508400, 499400, 496600, 491000, 482600]","[105551, 129748, 159400, 181741, 211899]","[516500, 504900, 502500, 499500, 494000]","[131436, 120628, 132497, 137380, 156639]","[516000, 505000, 504000, 503000, 501500]","[126007, 110539, 118507, 118507, 129267]","[-1437.0, 3077.0, -394.0, -12194.0, 3363.0]",516000,126007,48.44,463000,482600,494000,99.57,100.76,98.27,94.38,208.42,281803,3363.0,Y,7.75,Y,N,N,Y,Y,Y
A001120,LX인터내셔널,"[2.48, 23.71, 22.49]","[20.41, 3.22, 2.93]","[0.5, 0.66, 0.54]","[1348, 1598, 6562]","[-149, 3616, 5403]","[25.42, 25.07, 25.19, 24.51, 24.32]","[36800, 37900, 38300, 38300, 37550]","[264414, 377005, 1927143, 743121, 371191]","[17969, 12759, 25738, 6831, 29315]","[12027, 22116, 11622, 27339, 10802]","[375.0, -107.0, 342.0, -385.0, 419.0]","[36260, 37740, 38040, 38010, 37830]","[683356, 418490, 751195, 801688, 795028]","[35445, 36860, 37150, 37415, 37670]","[549800, 570369, 717317, 703047, 682290]","[35350, 36925, 37050, 37500, 37725]","[520903, 520978, 559409, 559409, 520978]","[375.0, -107.0, 342.0, -385.0, 419.0]",35350,520903,24.32,37550,37830,37670,99.07,102.0,98.4,59.39,113.18,371191,419.0,N,16.23,Y,N,N,N,N,Y
A035420,NAVER,"[10.56, 15.21, 106.72]","[52.72, 47.97, 3.77]","[4.67, 5.85, 2.4]","[11550, 12153, 13255]","[3968, 8450, 164776]","[54.39, 54.48, 54.39, 54.32, 54.17]","[306500, 300000, 288500, 287000, 280500]","[207771, 1069386, 816899, 801964, 869942]","[94622, 201019, 95640, 69766, 67259]","[17915, 35774, 68826, 47788, 30353]","[18430.0, 38748.0, 70.0, 133.0, -2912.0]","[309400, 308700, 305100, 300100, 293100]","[405001, 590094, 730921, 818390, 893640]","[317000, 309700, 307250, 305100, 302100]","[468889, 527506, 568162, 602201, 637491]","[313000, 310000, 309000, 309000, 307500]","[480594, 482135, 482135, 507957, 650138]","[18430.0, 38748.0, 70.0, 133.0, -2912.0]",313000,480594,54.17,280500,293100,302100,99.64,100.53,98.75,101.6,165.78,869942,-2912.0,Y,44.16,Y,N,N,Y,Y,N
A008260,NI스틸,"[5.91, 10.45, 16.75]","[9.85, 6.05, 4.38]","[0.57, 0.6, 0.68]","[121, 186, 312]","[64, 121, 221]","[5.94, 5.96, 6.07, 6.55, 6.81]","[5310, 5400, 5820, 6060, 5840]","[167904, 236789, 5721505, 1150874, 526901]","[10946, 21880, 59906, 8508, 37371]","[28085, 15241, 14590, 61691, 11116]","[-68.0, -9.0, 144.0, -108.0, 119.0]","[5220, 5408, 5510, 5664, 5712]","[216917, 548581, 1658898, 1863442, 1627779]","[5190, 5299, 5365, 5459, 5531]","[189588, 379122, 938313, 1046276, 1077251]","[5200, 5285, 5300, 5355, 5420]","[171598, 214596, 240674, 307886, 405705]","[-68.0, -9.0, 144.0, -108.0, 119.0]",5200,171598,6.81,5840,5712,5531,100.17,102.57,98.46,50.68,113.87,526901,119.0,Y,11.04,Y,Y,N,N,Y,Y
A010060,OCI,"[-26.2, -9.89, 23.93]","[-1.88, -9.01, 3.83]","[0.57, 0.94, 0.81]","[-1806, -861, 6260]","[-8074, -2512, 6521]","[14.43, 14.82, 14.82, 14.84, 14.84]","[98600, 101500, 100000, 99300, 98300]","[384282, 207648, 100536, 165378, 218680]","[23366, 33068, 15403, 23967, 7828]","[5939, 40786, 27535, 18093, 1759]","[562.0, 781.0, -770.0, 1636.0, 503.0]","[104320, 100500, 100780, 100860, 100320]","[232069, 213930, 159049, 154117, 167276]","[105110, 103150, 102550, 101780, 100910]","[196787, 199091, 195750, 195058, 206720]","[106500, 102250, 101750, 101250, 100500]","[168403, 181693, 181693, 177499, 190567]","[562.0, 781.0, -770.0, 1636.0, 503.0]",106500,168403,14.84,98300,100320,100910,98.17,100.92,96.95,85.55,171.92,218680,503.0,Y,-4.05,Y,Y,N,Y,Y,Y
A010955,S-Oil우,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[14.68, 14.65, 14.67, 14.7, 14.73]","[61000, 61300, 60700, 60400, 61200]","[8285, 9072, 6941, 9612, 23531]","[506, 1363, 2623, 2742, 505]","[5120, 3284, 1680, 1348, 5518]","[-81.0, -40.0, 13.0, 121.0, -124.0]","[60200, 60700, 60640, 60700, 60880]","[13866, 10876, 10608, 10913, 11670]","[59250, 60300, 60420, 60590, 60740]","[13012, 13278, 12237, 12548, 12802]","[59100, 60300, 60500, 60550, 60750]","[11416, 10484, 9024, 9343, 9359]","[-81.0, -40.0, 13.0, 121.0, -124.0]",59100,11416,14.73,61200,60880,60740,97.39,100.33,97.39,80.39,108.17,23531,-124.0,N,3.23,N,N,N,N,Y,N
A010950,S-Oil,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[79.79, 79.99, 80.03, 80.05, 80.15]","[107500, 105500, 104000, 102500, 105000]","[356141, 227930, 220819, 376854, 447946]","[25767, 40831, 40224, 32618, 35549]","[124329, 90179, 38701, 47761, 115443]","[-6276.0, 197.0, 382.0, -827.0, -3662.0]","[105100, 105400, 104700, 104200, 104300]","[484766, 299959, 272902, 292636, 302278]","[102540, 104850, 104900, 105150, 105200]","[403535, 405895, 378896, 388527, 375865]","[101750, 104750, 104750, 104750, 105000]","[352923, 378814, 319055, 366806, 367371]","[-6276.0, 197.0, 382.0, -827.0, -3662.0]",101750,352923,80.15,105000,104300,105200,96.67,101.9,96.19,75.43,111.9,447946,-3662.0,N,3.23,N,Y,N,N,Y,N
A950110,SBI핀테크솔루션즈,"[30.05, 22.11, 17.22]","[33.78, 18.41, 28.14]","[7.95, 3.45, 4.64]","[141, 121, 151]","[94, 93, 79]","[80.08, 80.08, 80.07, 80.08, 80.07]","[6070, 6090, 6020, 6000, 5980]","[3769, 14690, 18667, 6397, 7056]","[3451, 3110, 2843, 4151, 5928]","[2966, 3300, 1380, 1658, 1765]","[5.0, -2.0, 6.0, 6.0, -3.0]","[6070, 6132, 6122, 6108, 6060]","[10624, 12785, 15822, 15861, 10905]","[6260, 6117, 6096, 6090, 6076]","[14840, 13300, 13223, 11772, 11381]","[6175, 6080, 6070, 6070, 6060]","[15996, 9882, 9882, 8658, 7889]","[5.0, -2.0, 6.0, 6.0, -3.0]",6175,15996,80.07,5980,6060,6076,101.0,101.0,97.99,97.49,158.36,7056,-3.0,N,23.13,N,N,N,Y,N,N
A001770,SHD,"[2.83, 1.42, 15.4]","[27.05, 50.68, 6.28]","[0.76, 0.72, 0.9]","[10, 2, 57]","[10, 5, 58]","[1.69, 1.74, 1.56, 1.49, 1.41]","[33300, 33150, 31650, 31550, 32050]","[3590, 9999, 5645, 8762, 7120]","[1369, 1508, 2525, 1070, 204]","[755, 583, 269, 2002, 779]","[-1.0, 18.0, 45.0, -12.0, -12.0]","[32860, 33720, 33390, 33050, 32550]","[8056, 10523, 10934, 11142, 7899]","[33155, 33230, 33125, 33115, 33045]","[7277, 9422, 9495, 9312, 9169]","[33200, 33200, 33200, 33200, 33200]","[7226, 8256, 8256, 8256, 7845]","[-1.0, 18.0, 45.0, -12.0, -12.0]",33200,7226,1.41,32050,32550,33045,98.28,100.94,97.35,70.67,112.64,7120,-12.0,N,6.55,N,N,N,Y,N,N
A009160,SIMPAC,"[2.17, 7.54, 17.97]","[20.31, 4.73, 4.62]","[0.4, 0.31, 0.66]","[111, 78, 1064]","[95, 341, 908]","[7.85, 7.87, 7.81, 7.78, 7.56]","[9270, 9250, 9220, 8960, 8700]","[184883, 366821, 201022, 373887, 307218]","[4926, 16653, 21058, 14926, 27170]","[25032, 28155, 13489, 7939, 18589]","[-36.0, -81.0, 66.0, 26.0, 42.0]","[9204, 9260, 9250, 9186, 9060]","[303715, 303781, 306980, 315118, 326534]","[9014, 9210, 9227, 9220, 9166]","[392268, 312087, 305364, 323646, 289916]","[9070, 9245, 9245, 9245, 9235]","[320422, 286168, 277816, 318839, 305641]","[-36.0, -81.0, 66.0, 26.0, 42.0]",9070,320422,7.56,8700,9060,9166,102.3,102.41,98.97,44.83,113.45,307218,42.0,Y,9.23,N,N,N,Y,N,Y
A210980,SK디앤디,"[12.66, 14.88, 22.91]","[12.31, 14.52, 5.76]","[1.53, 1.99, 1.2]","[823, 1398, 1294]","[449, 661, 1336]","[5.01, 5.02, 5.01, 5.01, 5.02]","[29350, 29250, 28900, 28950, 28550]","[9102, 7700, 10018, 17471, 11378]","[5523, 5498, 6312, 2232, 4198]","[1314, 5286, 1435, 1420, 1263]","[87.0, 19.0, 110.0, -30.0, 31.0]","[29320, 29340, 29250, 29140, 28980]","[9321, 8133, 8315, 10815, 11043]","[29555, 29355, 29285, 29280, 29215]","[10517, 9627, 8819, 9393, 9466]","[29575, 29350, 29300, 29300, 29300]","[10857, 8879, 8879, 8879, 8879]","[87.0, 19.0, 110.0, -30.0, 31.0]",29575,10857,5.02,28550,28980,29215,100.88,101.05,99.12,90.37,139.05,11378,31.0,Y,16.82,N,N,N,Y,Y,Y
