CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A078930,GS,"[6.26, -2.81, 15.54]","[8.98, -14.65, 2.56]","[0.55, 0.43, 0.36]","[20331, 9206, 26403]","[6689, -1878, 16147]","[19.11, 19.18, 19.21, 19.17, 19.19]","[40800, 43050, 42950, 42600, 43900]","[160415, 753703, 445095, 233232, 419671]","[13979, 11421, 18624, 13376, 9706]","[30144, 50426, 16301, 18150, 41964]","[-554.0, -537.0, 159.0, -246.0, -1342.0]","[40400, 41000, 41560, 41980, 42660]","[140007, 263968, 335312, 352561, 403194]","[40240, 40460, 40785, 41055, 41480]","[173396, 226529, 254166, 260630, 278591]","[40225, 40225, 40400, 40500, 40650]","[168024, 168024, 168024, 198752, 198752]","[-554.0, -537.0, 159.0, -246.0, -1342.0]",40225,168024,19.11,44700,43620,42310,97.76,100.11,97.65,82.77,112.53,245970,-1658.0,N,6.33,N,N,N,N,Y,N
A016385,KG동부제철우,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[0.0, 0.0, 0.0, 0.0, 0.0]","[109000, 109500, 110000, 108500, 109000]","[37, 54, 94, 181, 23]","[76, 25, 47, 56, 33]","[329, 435, 203, 426, 513]","[-9.0, -39.0, -12.0, -26.0, -24.0]","[105600, 106500, 108200, 108800, 109200]","[117, 120, 113, 95, 77]","[104200, 104950, 105550, 106250, 107000]","[81, 76, 84, 98, 97]","[104500, 105000, 105250, 106250, 107750]","[43, 43, 50, 74, 74]","[-9.0, -39.0, -12.0, -26.0, -24.0]",104500,43,0.0,110000,109500,108000,100.0,100.0,99.55,82.82,195.0,63,-44.0,Y,5.91,Y,Y,N,N,Y,N
A016380,KG동부제철,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[1.13, 1.13, 1.09, 1.06, 1.06]","[11150, 11200, 11150, 11150, 11250]","[249204, 201137, 146502, 131371, 156509]","[107346, 83660, 67067, 36699, 59754]","[39133, 126901, 130248, 47736, 151270]","[692.0, -117.0, -24.0, 27.0, -1034.0]","[11340, 11340, 11310, 11190, 11180]","[447347, 442969, 428115, 232761, 177841]","[11065, 11110, 11175, 11215, 11260]","[367746, 356919, 352678, 352438, 350991]","[11150, 11175, 11175, 11175, 11200]","[236826, 222997, 222997, 222997, 222997]","[692.0, -117.0, -24.0, 27.0, -1034.0]",11150,236826,1.0,11100,11140,11240,99.55,100.45,98.65,82.88,226.58,110424,-40.0,Y,5.91,Y,N,N,Y,N,N
A001390,KG케미칼,"[32.69, 11.94, 17.39]","[1.59, 7.19, 5.71]","[0.45, 0.81, 0.9]","[1180, 2430, 4672]","[2193, 1547, 2820]","[3.11, 3.17, 3.16, 3.2, 3.18]","[30950, 30750, 30350, 31250, 31350]","[121248, 163451, 69565, 152360, 111455]","[8054, 16302, 14216, 9941, 12744]","[15100, 6199, 6222, 22900, 23085]","[-88.0, 372.0, 144.0, -106.0, -50.0]","[30370, 30500, 30600, 30780, 30930]","[119196, 127138, 126348, 117517, 124426]","[29520, 29790, 30035, 30330, 30520]","[93665, 102894, 102491, 113329, 117479]","[29750, 29975, 30225, 30350, 30475]","[76342, 78130, 78130, 100055, 116617]","[-88.0, 372.0, 144.0, -106.0, -50.0]",29750,76342,3.25,30700,30880,30625,101.3,101.47,99.67,80.94,148.86,64654,96.0,N,20.67,Y,N,N,N,N,Y
A051905,LG생활건강우,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[83.59, 83.62, 83.61, 83.6, 83.58]","[522000, 509000, 515000, 509000, 507000]","[2727, 3088, 3772, 4332, 2616]","[261, 365, 379, 721, 495]","[1392, 353, 277, 341, 295]","[-524.0, -68.0, 19.0, 171.0, 119.0]","[515400, 515400, 515000, 514000, 512400]","[4420, 3958, 3617, 3176, 3310]","[506400, 508450, 511600, 513000, 512500]","[6063, 5517, 5006, 5066, 5072]","[510500, 510500, 513000, 513000, 511500]","[5439, 4563, 3751, 4052, 4057]","[-524.0, -68.0, 19.0, 171.0, 119.0]",510500,5439,83.5,515000,511600,513500,99.81,100.0,98.83,92.43,156.7,3708,-147.0,N,18.3,Y,N,N,N,N,N
A051900,LG생활건강,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[40.93, 40.91, 40.69, 40.78, 40.77]","[867000, 835000, 859000, 863000, 858000]","[33691, 90670, 55062, 36865, 48139]","[2781, 17737, 2234, 2280, 5192]","[4618, 2958, 4281, 4248, 2199]","[-2368.0, 5871.0, -921.0, -2151.0, 1636.0]","[862000, 859000, 857600, 857800, 856400]","[50260, 53010, 51791, 50408, 53106]","[852200, 851600, 854300, 856800, 856300]","[75289, 70728, 67418, 62714, 57753]","[856000, 856000, 860500, 862500, 860500]","[80738, 80738, 69275, 58580, 51879]","[-2368.0, 5871.0, -921.0, -2151.0, 1636.0]",856000,80738,40.77,904000,876000,867500,100.11,100.11,98.56,91.26,197.35,45033,-1498.0,N,18.3,Y,N,N,N,N,N
A011070,LG이노텍,"[4.73, 10.2, 30.94]","[32.39, 18.29, 9.7]","[1.5, 1.78, 2.6]","[4764, 6810, 12642]","[1023, 2361, 8883]","[25.85, 25.91, 26.18, 26.2, 26.29]","[403000, 391000, 391500, 387000, 387000]","[198575, 398353, 427024, 295693, 211723]","[17703, 17960, 5895, 20195, 17890]","[9562, 2464, 11159, 7534, 9700]","[2953.0, 2705.0, -128.0, 902.0, 154.0]","[404800, 402000, 398000, 395700, 391900]","[397255, 341883, 356495, 323527, 308299]","[381900, 387050, 392100, 394550, 396250]","[426156, 416022, 428670, 401242, 381214]","[390250, 394750, 395000, 395000, 395000]","[438464, 406539, 420874, 408413, 379906]","[2953.0, 2705.0, -128.0, 902.0, 154.0]",390250,438464,26.24,385000,387000,394500,100.52,100.52,99.35,47.01,107.66,136162,2422.0,Y,15.29,Y,Y,N,Y,N,Y
A051915,LG화학우,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[71.64, 71.53, 71.58, 71.63, 71.64]","[264500, 268000, 269500, 268000, 273000]","[23395, 11189, 19509, 12751, 13345]","[1650, 363, 494, 1288, 388]","[809, 672, 601, 725, 1413]","[66.0, -79.0, 41.0, -7.0, -272.0]","[258800, 262200, 265700, 267500, 268600]","[21685, 19266, 18966, 18231, 16043]","[252800, 254800, 257650, 260350, 262300]","[25206, 24439, 23330, 22165, 20964]","[251500, 252750, 256250, 261750, 266000]","[23842, 23845, 23345, 22155, 20268]","[66.0, -79.0, 41.0, -7.0, -272.0]",251500,23842,71.64,266000,269800,266000,101.5,101.5,99.44,90.04,171.05,12723,370.0,Y,7.75,Y,N,N,N,N,Y
A051910,LG화학,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[48.46, 48.48, 48.53, 48.53, 48.5]","[526000, 523000, 523000, 525000, 532000]","[321410, 184816, 144470, 175466, 168978]","[25971, 7237, 14585, 18198, 10602]","[16534, 13943, 14631, 16730, 27584]","[2770.0, -4731.0, 1880.0, 339.0, -5491.0]","[509400, 516000, 522200, 525600, 525800]","[338493, 312213, 296863, 270551, 199708]","[484350, 490950, 499350, 507650, 513850]","[488464, 445328, 392116, 367150, 292897]","[489250, 491000, 500000, 515500, 523000]","[474509, 373931, 319812, 312287, 265139]","[2770.0, -4731.0, 1880.0, 339.0, -5491.0]",489250,474509,48.48,526000,525800,520900,99.24,100.19,98.1,83.08,183.46,95711,-1795.0,Y,7.75,Y,N,N,N,N,N
A001120,LX인터내셔널,"[2.48, 23.71, 22.49]","[20.41, 3.22, 2.93]","[0.5, 0.66, 0.54]","[1348, 1598, 6562]","[-149, 3616, 5403]","[24.65, 24.8, 24.83, 24.9, 25.05]","[33800, 34250, 33900, 33650, 34450]","[275119, 307864, 706312, 337688, 640987]","[21815, 21360, 25743, 25451, 24598]","[33171, 48118, 9807, 21251, 15056]","[-119.0, -351.0, 615.0, 153.0, 570.0]","[33450, 34030, 34080, 33980, 34010]","[629756, 627778, 471640, 411059, 467314]","[31970, 32270, 32655, 33000, 33430]","[538611, 509694, 544828, 545896, 563840]","[31300, 32500, 33725, 33725, 33850]","[418975, 388678, 397868, 397868, 397868]","[-119.0, -351.0, 615.0, 153.0, 570.0]",31300,418975,25.38,34300,34220,34125,101.6,102.33,99.85,65.01,111.22,207194,533.0,N,16.23,Y,Y,N,N,N,Y
A035420,NAVER,"[10.56, 15.21, 106.72]","[52.72, 47.97, 3.77]","[4.67, 5.85, 2.4]","[11550, 12153, 13255]","[3968, 8450, 164776]","[54.62, 54.54, 54.51, 54.54, 54.61]","[333000, 331500, 334000, 339000, 340500]","[556344, 353984, 321592, 453202, 403364]","[65704, 25924, 31954, 34836, 36998]","[26458, 27379, 47433, 54791, 68173]","[6953.0, -3924.0, -265.0, 677.0, -3274.0]","[339400, 337900, 336800, 335500, 335600]","[457793, 449438, 454026, 444119, 419423]","[337300, 337550, 338200, 339050, 338650]","[597302, 564987, 534706, 521773, 455206]","[339250, 339250, 339250, 339250, 339250]","[570526, 543519, 516461, 479056, 428868]","[6953.0, -3924.0, -265.0, 677.0, -3274.0]",339250,570526,54.64,338000,337400,337650,99.26,100.3,98.22,87.87,137.57,283201,268.0,Y,44.16,Y,N,N,Y,N,Y
A008260,NI스틸,"[5.91, 10.45, 16.75]","[9.85, 6.05, 4.38]","[0.57, 0.6, 0.68]","[121, 186, 312]","[64, 121, 221]","[4.88, 5.16, 5.3, 5.31, 5.25]","[5080, 5090, 5060, 5070, 5160]","[1978130, 586230, 186798, 163400, 205271]","[37034, 32675, 47200, 5440, 19781]","[11852, 5648, 5530, 17010, 30184]","[78.0, 83.0, 130.0, -64.0, 19.0]","[5035, 5061, 5073, 5053, 5092]","[1483337, 1532067, 1509487, 673613, 626713]","[4899, 4927, 4965, 5008, 5047]","[999193, 983987, 977993, 978361, 970383]","[4940, 4962, 4982, 5030, 5065]","[394851, 394851, 394851, 394851, 394851]","[78.0, 83.0, 130.0, -64.0, 19.0]",4940,394851,5.42,5160,5120,5090,99.61,100.78,98.06,57.36,128.88,122319,-52.0,Y,11.04,Y,N,N,N,N,N
A010060,OCI,"[-26.2, -9.89, 23.93]","[-1.88, -9.01, 3.83]","[0.57, 0.94, 0.81]","[-1806, -861, 6260]","[-8074, -2512, 6521]","[14.18, 13.89, 14.05, 13.98, 14.05]","[109000, 105500, 104500, 104000, 105000]","[423823, 354187, 321091, 180806, 196833]","[48320, 79565, 92795, 85022, 69380]","[37270, 27992, 32861, 60555, 58011]","[1572.0, 3746.0, 3003.0, 373.0, 365.0]","[111000, 110200, 108800, 107600, 105600]","[325835, 357702, 394951, 392830, 297841]","[110500, 109700, 109350, 109000, 108650]","[319186, 305565, 304003, 303016, 297605]","[109750, 109250, 109250, 109250, 109250]","[267327, 267327, 267327, 267327, 240656]","[1572.0, 3746.0, 3003.0, 373.0, 365.0]",109750,267327,14.09,106000,104900,107550,99.06,100.47,97.64,79.34,159.43,117836,-804.0,Y,-4.05,Y,N,N,Y,N,N
A010955,S-Oil우,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[14.11, 14.11, 14.28, 14.32, 14.36]","[54300, 56000, 56300, 56000, 55800]","[6780, 31194, 14237, 29803, 13773]","[1234, 1679, 1430, 2436, 1813]","[2893, 10581, 7239, 2099, 4030]","[-40.0, -255.0, -125.0, 5.0, -129.0]","[53800, 54320, 54780, 55300, 55680]","[8957, 12879, 14700, 17640, 19168]","[52465, 52965, 53610, 54090, 54520]","[9812, 12468, 12699, 14643, 15355]","[52750, 53400, 53650, 53950, 54150]","[8570, 10972, 10972, 12911, 14005]","[-40.0, -255.0, -125.0, 5.0, -129.0]",52750,8570,14.41,57900,56540,55430,97.93,100.52,97.06,75.56,114.34,28068,-100.0,N,3.23,N,Y,N,N,Y,N
A010950,S-Oil,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[78.25, 78.41, 78.63, 78.65, 78.69]","[92200, 97900, 97800, 96800, 96700]","[466825, 1114139, 738228, 348560, 723355]","[17152, 13928, 22069, 18251, 12018]","[52124, 55952, 28122, 16909, 16496]","[-2216.0, -2637.0, -406.0, -102.0, 622.0]","[89860, 91900, 93580, 95060, 96280]","[426273, 567231, 652384, 640194, 681167]","[87270, 88510, 90030, 91210, 92390]","[409849, 480761, 518428, 498103, 533468]","[86600, 88550, 89400, 90000, 91400]","[408059, 413415, 442153, 413415, 442153]","[-2216.0, -2637.0, -406.0, -102.0, 622.0]",86600,408059,78.89,101000,98120,95010,98.12,100.5,97.62,76.44,116.34,457930,-7267.0,N,3.23,N,Y,N,N,Y,N
A950110,SBI핀테크솔루션즈,"[30.05, 22.11, 17.22]","[33.78, 18.41, 28.14]","[7.95, 3.45, 4.64]","[141, 121, 151]","[94, 93, 79]","[80.15, 80.16, 80.16, 80.16, 80.15]","[7010, 7030, 7220, 7110, 7090]","[11039, 10718, 15398, 16639, 21305]","[4859, 2031, 3599, 4035, 4095]","[1578, 3844, 2200, 2641, 8516]","[-2.0, -15.0, 0.0, 8.0, 4.0]","[7036, 7032, 7058, 7068, 7092]","[9470, 9719, 11549, 13265, 15067]","[7045, 7039, 7062, 7066, 7072]","[9308, 9166, 10121, 10681, 11656]","[7055, 7040, 7055, 7055, 7075]","[10254, 10094, 10878, 10878, 10878]","[-2.0, -15.0, 0.0, 8.0, 4.0]",7055,10254,80.14,6650,6946,6989,101.35,101.35,99.1,93.23,178.95,32582,-30.0,N,23.13,N,N,N,Y,Y,N
A001770,SHD,"[2.83, 1.42, 15.4]","[27.05, 50.68, 6.28]","[0.76, 0.72, 0.9]","[10, 2, 57]","[10, 5, 58]","[1.56, 1.44, 1.5, 1.75, 1.62]","[31550, 31300, 31700, 31350, 31550]","[11390, 7616, 11681, 8510, 12466]","[622, 1442, 414, 75, 1063]","[815, 1398, 1218, 301, 589]","[-15.0, -18.0, -18.0, -4.0, 4.0]","[32050, 32120, 31950, 31630, 31490]","[12753, 13266, 12379, 10026, 10550]","[31125, 31225, 31405, 31550, 31675]","[8397, 8624, 9393, 10002, 10868]","[30775, 31125, 31425, 31450, 31550]","[5268, 6368, 9240, 9240, 10662]","[-15.0, -18.0, -18.0, -4.0, 4.0]",30775,5268,2.16,34100,32350,32235,96.92,100.59,96.92,66.42,127.13,25085,-4.0,N,6.55,N,N,N,N,Y,N
A009160,SIMPAC,"[2.17, 7.54, 17.97]","[20.31, 4.73, 4.62]","[0.4, 0.31, 0.66]","[111, 78, 1064]","[95, 341, 908]","[7.48, 7.38, 7.36, 7.33, 7.36]","[8300, 8290, 8200, 8200, 8210]","[231487, 113588, 121523, 181607, 92044]","[45962, 15955, 20433, 24119, 9088]","[7928, 8974, 5511, 7894, 14224]","[225.0, 16.0, 144.0, 26.0, 16.0]","[8230, 8284, 8300, 8286, 8240]","[272282, 229244, 225388, 223659, 148231]","[8123, 8162, 8181, 8201, 8227]","[449215, 388954, 339347, 285569, 242482]","[8070, 8170, 8210, 8210, 8215]","[496118, 399395, 280891, 211269, 185984]","[225.0, 16.0, 144.0, 26.0, 16.0]",8070,496118,7.42,8360,8242,8263,99.16,100.6,97.25,39.47,118.06,306521,-157.0,Y,9.23,N,N,N,N,N,N
A210980,SK디앤디,"[12.66, 14.88, 22.91]","[12.31, 14.52, 5.76]","[1.53, 1.99, 1.2]","[823, 1398, 1294]","[449, 661, 1336]","[5.02, 5.01, 5.01, 5.01, 5.01]","[30700, 30500, 30350, 30400, 30050]","[9195, 7836, 9822, 7288, 14466]","[1296, 5613, 3897, 5098, 3474]","[1644, 2498, 2058, 3553, 2939]","[14.0, 44.0, 45.0, 20.0, 29.0]","[30930, 30810, 30630, 30540, 30400]","[11736, 11074, 10775, 9451, 9817]","[30750, 30720, 30740, 30750, 30700]","[14847, 13543, 12044, 11738, 11573]","[30775, 30725, 30725, 30725, 30725]","[13425, 12031, 11319, 11319, 11319]","[14.0, 44.0, 45.0, 20.0, 29.0]",30775,13425,5.02,30400,30260,30535,99.34,100.16,98.03,84.87,130.59,12250,-28.0,Y,16.82,N,N,N,Y,N,N
A002710,TCC스틸,"[4.42, -1.3, 21.49]","[12.4, -81.98, 7.9]","[0.51, 1.05, 1.49]","[129, 10, 256]","[50, -17, 287]","[0.89, 0.8, 1.15, 0.96, 0.93]","[10500, 10900, 10800, 10450, 10850]","[480636, 983846, 950741, 547632, 435735]","[130162, 164495, 93898, 124951, 78991]","[126664, 253795, 162759, 60043, 216074]","[568.0, 45.0, 310.0, 486.0, -1012.0]","[10540, 10700, 10740, 10660, 10700]","[1017663, 1142509, 1131182, 774053, 685251]","[10260, 10345, 10461, 10535, 10590]","[982640, 954067, 979030, 948058, 901229]","[10250, 10400, 10550, 10550, 10625]","[898402, 898402, 930642, 935038, 922896]","[568.0, 45.0, 310.0, 486.0, -1012.0]",10250,898402,1.01,10800,10770,10735,101.39,101.39,98.61,41.16,126.39,360945,241.0,N,8.2,N,N,N,N,N,Y
