CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A078930,GS,"[6.26, -2.81, 15.54]","[8.98, -14.65, 2.56]","[0.55, 0.43, 0.36]","[20331, 9206, 26403]","[6689, -1878, 16147]","[19.1, 19.25, 19.32, 19.3]","[44300, 44100, 43850, 43650]","[135507, 132543, 233107, 127518]","[4796, 5311, 6503, 11065]","[17977, 22874, 10057, 18764]","[-275.0, -307.0, -7.0, -150.0]","[44110, 44280, 44190, 44030]","[151860, 172953, 192499, 179357]","[44080, 44205, 44150, 44155]","[191708, 171316, 172182, 169945]","[44225, 44225, 44200, 44200]","[176018, 174089, 174089, 174089]","[-275.0, -307.0, -7.0, -150.0]",44225,176018,19.3,43650,44030,44155,100.0,100.8,99.43,84.77,115.23,127518,-150.0,N,6.33,N,N,N,Y,N,N
A016385,KG동부제철우,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[0.0, 0.0, 0.0, 0.0]","[310000, 352000, 334000, 319500]","[11653, 10123, 8278, 5576]","[301, 632, 105, 166]","[123, 99, 396, 132]","[48.0, 180.0, -59.0, -19.0]","[359000, 363200, 368000, 366000]","[20156, 15513, 14684, 12121]","[275300, 360300, 363500, 356200]","[13577, 17454, 17577, 16828]","[306000, 356000, 356000, 346000]","[9750, 14408, 14408, 14170]","[48.0, 180.0, -59.0, -19.0]",306000,9750,0.0,319500,366000,356200,100.16,102.66,98.59,28.51,135.68,5576,-19.0,Y,5.91,Y,Y,N,N,N,N
A016380,KG동부제철,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[1.04, 0.47, 0.67, 0.77]","[17550, 23650, 23950, 23700]","[3863527, 7139629, 8531364, 5883203]","[207363, 126896, 195889, 259527]","[61422, 72616, 70383, 77264]","[1623.0, 582.0, 2103.0, 2650.0]","[17670, 21720, 23000, 23990]","[14572310, 15638080, 16531337, 14167748]","[16005, 19535, 20335, 20935]","[14997264, 16116303, 15583222, 14570962]","[16775, 17950, 18475, 21200]","[15109156, 16781899, 16781899, 13822591]","[1623.0, 582.0, 2103.0, 2650.0]",16775,15109156,0.77,23700,23990,20935,99.37,102.32,97.26,38.82,109.28,5883203,2650.0,Y,5.91,Y,N,N,N,N,Y
A001390,KG케미칼,"[32.69, 11.94, 17.39]","[1.59, 7.19, 5.71]","[0.45, 0.81, 0.9]","[1180, 2430, 4672]","[2193, 1547, 2820]","[2.97, 2.94, 2.99, 3.27]","[42900, 45250, 43600, 43100]","[1522706, 1175330, 806565, 954967]","[22417, 24887, 17988, 21819]","[3298, 9045, 4275, 4027]","[458.0, 409.0, 549.0, 444.0]","[43560, 46240, 46380, 46180]","[2896461, 2575460, 2430096, 2268696]","[40755, 44760, 44970, 44800]","[4382618, 3448694, 2668553, 1665600]","[41800, 44450, 44450, 43850]","[1145711, 1685828, 1396427, 1086182]","[458.0, 409.0, 549.0, 444.0]",41800,1145711,3.27,43100,46180,44800,101.16,104.76,98.84,57.66,122.04,954967,444.0,N,20.67,Y,N,N,N,N,Y
A051905,LG생활건강우,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[83.21, 83.01, 82.99, 82.97]","[500000, 497000, 489000, 486000]","[2514, 1832, 1539, 2650]","[338, 574, 371, 266]","[487, 254, 190, 70]","[-48.0, -18.0, 46.0, 92.0]","[496000, 495800, 493600, 492200]","[3129, 3637, 3441, 3542]","[501900, 496300, 494800, 493500]","[2908, 3346, 3286, 3390]","[502000, 495250, 494250, 493500]","[2706, 3230, 3230, 3230]","[-48.0, -18.0, 46.0, 92.0]",502000,2706,82.97,486000,492200,493500,100.62,101.23,99.79,97.94,166.05,2650,92.0,N,18.3,Y,N,Y,Y,N,Y
A051900,LG생활건강,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[40.46, 40.47, 40.39, 40.27]","[903000, 930000, 883000, 896000]","[40351, 64152, 72793, 53628]","[1695, 894, 4757, 3011]","[2444, 2404, 1498, 3111]","[-136.0, -1414.0, 2202.0, -1292.0]","[889200, 919800, 915800, 914400]","[33158, 63973, 70458, 71062]","[886400, 902300, 902500, 903900]","[39301, 48385, 51815, 53691]","[886000, 898500, 898500, 899500]","[39448, 41444, 46772, 52352]","[-136.0, -1414.0, 2202.0, -1292.0]",886000,39448,40.27,896000,914400,903900,98.55,100.11,97.43,92.08,199.11,53628,-1292.0,N,18.3,Y,N,N,N,Y,N
A011070,LG이노텍,"[4.73, 10.2, 30.94]","[32.39, 18.29, 9.7]","[1.5, 1.78, 2.6]","[4764, 6810, 12642]","[1023, 2361, 8883]","[26.07, 25.8, 25.95, 25.89]","[393000, 389500, 372500, 370500]","[151989, 233336, 295760, 211957]","[15168, 7072, 23672, 10174]","[8556, 17568, 5382, 4217]","[621.0, -3072.0, 4590.0, 1715.0]","[386700, 390600, 386500, 382300]","[346944, 198328, 226912, 224853]","[381250, 386200, 386600, 386700]","[324748, 289409, 287126, 288593]","[377250, 390250, 390250, 390250]","[255047, 221169, 221169, 221169]","[621.0, -3072.0, 4590.0, 1715.0]",377250,255047,25.89,370500,382300,386700,101.89,102.29,99.6,48.85,111.88,211957,1715.0,Y,15.29,Y,N,N,Y,N,Y
A051915,LG화학우,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[71.39, 71.58, 71.52, 71.44]","[256500, 251000, 247000, 242000]","[4545, 10137, 12966, 13768]","[789, 2719, 2702, 1063]","[385, 297, 501, 5838]","[61.0, 514.0, 366.0, -1072.0]","[261300, 255500, 253600, 250600]","[10235, 7136, 8824, 10343]","[261550, 258600, 257450, 255600]","[10568, 8738, 9530, 9980]","[261500, 257750, 257000, 256750]","[10047, 7396, 8913, 9346]","[61.0, 514.0, 366.0, -1072.0]",261500,10047,71.44,242000,250600,255600,103.1,103.51,100.0,98.97,188.02,13768,-1072.0,Y,7.75,Y,N,N,Y,Y,N
A051910,LG화학,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[48.64, 48.6, 48.51, 48.52]","[500000, 486000, 486000, 475000]","[81240, 238676, 228863, 198396]","[5365, 13230, 3840, 10765]","[6994, 4622, 2772, 33926]","[-1437.0, 3077.0, -394.0, -12194.0]","[508400, 499400, 496600, 491000]","[105551, 129748, 159400, 181741]","[516500, 504900, 502500, 499500]","[131436, 120628, 132497, 137380]","[516000, 505000, 504000, 503000]","[126007, 110539, 118507, 118507]","[-1437.0, 3077.0, -394.0, -12194.0]",516000,126007,48.52,475000,491000,499500,102.63,104.11,100.0,92.0,203.16,198396,-12194.0,Y,7.75,Y,N,N,Y,Y,N
A001120,LX인터내셔널,"[2.48, 23.71, 22.49]","[20.41, 3.22, 2.93]","[0.5, 0.66, 0.54]","[1348, 1598, 6562]","[-149, 3616, 5403]","[25.42, 25.07, 25.19, 24.51]","[36800, 37900, 38300, 38300]","[264414, 377005, 1927143, 743121]","[17969, 12759, 25738, 6831]","[12027, 22116, 11622, 27339]","[375.0, -107.0, 342.0, -385.0]","[36260, 37740, 38040, 38010]","[683356, 418490, 751195, 801688]","[35445, 36860, 37150, 37415]","[549800, 570369, 717317, 703047]","[35350, 36925, 37050, 37500]","[520903, 520978, 559409, 559409]","[375.0, -107.0, 342.0, -385.0]",35350,520903,24.51,38300,38010,37415,101.57,101.7,96.74,58.22,110.97,743121,-385.0,N,16.23,Y,N,N,N,Y,N
A035420,NAVER,"[10.56, 15.21, 106.72]","[52.72, 47.97, 3.77]","[4.67, 5.85, 2.4]","[11550, 12153, 13255]","[3968, 8450, 164776]","[54.39, 54.48, 54.39, 54.32]","[306500, 300000, 288500, 287000]","[207771, 1069386, 816899, 801964]","[94622, 201019, 95640, 69766]","[17915, 35774, 68826, 47788]","[18430.0, 38748.0, 70.0, 133.0]","[309400, 308700, 305100, 300100]","[405001, 590094, 730921, 818390]","[317000, 309700, 307250, 305100]","[468889, 527506, 568162, 602201]","[313000, 310000, 309000, 309000]","[480594, 482135, 482135, 507957]","[18430.0, 38748.0, 70.0, 133.0]",313000,480594,54.32,287000,300100,305100,100.52,101.57,99.3,100.35,162.02,801964,133.0,Y,44.16,Y,N,N,Y,Y,Y
A008260,NI스틸,"[5.91, 10.45, 16.75]","[9.85, 6.05, 4.38]","[0.57, 0.6, 0.68]","[121, 186, 312]","[64, 121, 221]","[5.94, 5.96, 6.07, 6.55]","[5310, 5400, 5820, 6060]","[167904, 236789, 5721505, 1150874]","[10946, 21880, 59906, 8508]","[28085, 15241, 14590, 61691]","[-68.0, -9.0, 144.0, -108.0]","[5220, 5408, 5510, 5664]","[216917, 548581, 1658898, 1863442]","[5190, 5299, 5365, 5459]","[189588, 379122, 938313, 1046276]","[5200, 5285, 5300, 5355]","[171598, 214596, 240674, 307886]","[-68.0, -9.0, 144.0, -108.0]",5200,171598,6.55,6060,5664,5459,95.05,100.17,93.56,48.84,109.74,1150874,-108.0,Y,11.04,Y,Y,N,N,Y,N
A010060,OCI,"[-26.2, -9.89, 23.93]","[-1.88, -9.01, 3.83]","[0.57, 0.94, 0.81]","[-1806, -861, 6260]","[-8074, -2512, 6521]","[14.43, 14.82, 14.82, 14.84]","[98600, 101500, 100000, 99300]","[384282, 207648, 100536, 165378]","[23366, 33068, 15403, 23967]","[5939, 40786, 27535, 18093]","[562.0, 781.0, -770.0, 1636.0]","[104320, 100500, 100780, 100860]","[232069, 213930, 159049, 154117]","[105110, 103150, 102550, 101780]","[196787, 199091, 195750, 195058]","[106500, 102250, 101750, 101250]","[168403, 181693, 181693, 177499]","[562.0, 781.0, -770.0, 1636.0]",106500,168403,14.84,99300,100860,101780,101.71,102.22,99.9,84.69,170.19,165378,1636.0,Y,-4.05,Y,Y,N,Y,N,Y
A010955,S-Oil우,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[14.68, 14.65, 14.67, 14.7]","[61000, 61300, 60700, 60400]","[8285, 9072, 6941, 9612]","[506, 1363, 2623, 2742]","[5120, 3284, 1680, 1348]","[-81.0, -40.0, 13.0, 121.0]","[60200, 60700, 60640, 60700]","[13866, 10876, 10608, 10913]","[59250, 60300, 60420, 60590]","[13012, 13278, 12237, 12548]","[59100, 60300, 60500, 60550]","[11416, 10484, 9024, 9343]","[-81.0, -40.0, 13.0, 121.0]",59100,11416,14.7,60400,60700,60590,99.67,101.49,99.34,74.59,109.6,9612,121.0,N,3.23,N,N,Y,N,N,Y
A010950,S-Oil,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[79.79, 79.99, 80.03, 80.05]","[107500, 105500, 104000, 102500]","[356141, 227930, 220819, 376854]","[25767, 40831, 40224, 32618]","[124329, 90179, 38701, 47761]","[-6276.0, 197.0, 382.0, -827.0]","[105100, 105400, 104700, 104200]","[484766, 299959, 272902, 292636]","[102540, 104850, 104900, 105150]","[403535, 405895, 378896, 388527]","[101750, 104750, 104750, 104750]","[352923, 378814, 319055, 366806]","[-6276.0, 197.0, 382.0, -827.0]",101750,352923,80.05,102500,104200,105150,101.46,101.95,98.05,77.27,114.63,376854,-827.0,N,3.23,N,Y,N,N,Y,N
A950110,SBI핀테크솔루션즈,"[30.05, 22.11, 17.22]","[33.78, 18.41, 28.14]","[7.95, 3.45, 4.64]","[141, 121, 151]","[94, 93, 79]","[80.08, 80.08, 80.07, 80.08]","[6070, 6090, 6020, 6000]","[3769, 14690, 18667, 6397]","[3451, 3110, 2843, 4151]","[2966, 3300, 1380, 1658]","[5.0, -2.0, 6.0, 6.0]","[6070, 6132, 6122, 6108]","[10624, 12785, 15822, 15861]","[6260, 6117, 6096, 6090]","[14840, 13300, 13223, 11772]","[6175, 6080, 6070, 6070]","[15996, 9882, 9882, 8658]","[5.0, -2.0, 6.0, 6.0]",6175,15996,80.08,6000,6108,6090,99.0,100.67,99.0,97.17,159.33,6397,6.0,N,23.13,N,N,N,Y,N,Y
A001770,SHD,"[2.83, 1.42, 15.4]","[27.05, 50.68, 6.28]","[0.76, 0.72, 0.9]","[10, 2, 57]","[10, 5, 58]","[1.69, 1.74, 1.56, 1.49]","[33300, 33150, 31650, 31550]","[3590, 9999, 5645, 8762]","[1369, 1508, 2525, 1070]","[755, 583, 269, 2002]","[-1.0, 18.0, 45.0, -12.0]","[32860, 33720, 33390, 33050]","[8056, 10523, 10934, 11142]","[33155, 33230, 33125, 33115]","[7277, 9422, 9495, 9312]","[33200, 33200, 33200, 33200]","[7226, 8256, 8256, 8256]","[-1.0, 18.0, 45.0, -12.0]",33200,7226,1.49,31550,33050,33115,100.32,100.79,98.89,71.79,115.06,8762,-12.0,N,6.55,N,N,N,Y,Y,N
A009160,SIMPAC,"[2.17, 7.54, 17.97]","[20.31, 4.73, 4.62]","[0.4, 0.31, 0.66]","[111, 78, 1064]","[95, 341, 908]","[7.85, 7.87, 7.81, 7.78]","[9270, 9250, 9220, 8960]","[184883, 366821, 201022, 373887]","[4926, 16653, 21058, 14926]","[25032, 28155, 13489, 7939]","[-36.0, -81.0, 66.0, 26.0]","[9204, 9260, 9250, 9186]","[303715, 303781, 306980, 315118]","[9014, 9210, 9227, 9220]","[392268, 312087, 305364, 323646]","[9070, 9245, 9245, 9245]","[320422, 286168, 277816, 318839]","[-36.0, -81.0, 66.0, 26.0]",9070,320422,7.78,8960,9186,9220,102.68,103.24,100.0,43.53,110.16,373887,26.0,Y,9.23,N,N,N,Y,Y,Y
A210980,SK디앤디,"[12.66, 14.88, 22.91]","[12.31, 14.52, 5.76]","[1.53, 1.99, 1.2]","[823, 1398, 1294]","[449, 661, 1336]","[5.01, 5.02, 5.01, 5.01]","[29350, 29250, 28900, 28950]","[9102, 7700, 10018, 17471]","[5523, 5498, 6312, 2232]","[1314, 5286, 1435, 1420]","[87.0, 19.0, 110.0, -30.0]","[29320, 29340, 29250, 29140]","[9321, 8133, 8315, 10815]","[29555, 29355, 29285, 29280]","[10517, 9627, 8819, 9393]","[29575, 29350, 29300, 29300]","[10857, 8879, 8879, 8879]","[87.0, 19.0, 110.0, -30.0]",29575,10857,5.01,28950,29140,29280,99.48,100.86,98.45,89.12,137.13,17471,-30.0,Y,16.82,N,N,N,Y,Y,N
A002710,TCC스틸,"[4.42, -1.3, 21.49]","[12.4, -81.98, 7.9]","[0.51, 1.05, 1.49]","[129, 10, 256]","[50, -17, 287]","[2.41, 2.23, 3.66, 2.49]","[12350, 13950, 12600, 12400]","[1038645, 4870593, 1766554, 910357]","[143744, 88801, 89249, 150251]","[55278, 271050, 29118, 44395]","[370.0, -810.0, 879.0, 116.0]","[12550, 12700, 12750, 12750]","[2061759, 1965278, 2113209, 2167985]","[11630, 12505, 12650, 12670]","[1490666, 2125480, 2088353, 1856351]","[11675, 12425, 12525, 12525]","[1295456, 1955123, 1759265, 1470320]","[370.0, -810.0, 879.0, 116.0]",11675,1295456,2.49,12400,12750,12670,102.82,103.63,97.58,35.85,113.31,910357,116.0,N,8.2,N,N,N,N,N,Y
A009450,경동나비엔,"[9.59, 12.83, 20.2]","[21.31, 16.12, 9.42]","[1.96, 2.02, 1.76]","[448, 671, 643]","[279, 416, 807]","[11.81, 11.76, 11.77, 11.74]","[50300, 51700, 50800, 51300]","[70232, 30157, 37960, 21681]","[7173, 9768, 5540, 8042]","[8705, 5603, 2400, 8028]","[-47.0, 10.0, 76.0, -60.0]","[49290, 51040, 51140, 51300]","[39231, 44527, 38043, 36043]","[49600, 50115, 50215, 50385]","[43161, 36792, 38681, 38880]","[49450, 50050, 50400, 50650]","[37428, 32006, 33257, 33257]","[-47.0, 10.0, 76.0, -60.0]",49450,37428,11.74,51300,51300,50385,100.0,100.19,98.05,82.85,153.61,21681,-60.0,Y,14.21,N,N,N,N,N,N
A013580,계룡건설,"[16.94, 18.69, 24.9]","[2.53, 2.66, 1.87]","[0.4, 0.45, 0.41]","[1359, 1748, 2327]","[746, 954, 1564]","[24.17, 24.11, 24.26, 24.37]","[38750, 37400, 36250, 36700]","[48651, 46345, 82952, 49860]","[9642, 14249, 24896, 8649]","[8582, 2111, 1612, 792]","[68.0, 0.0, 223.0, 7.0]","[38530, 38040, 37540, 37150]","[42687, 56793, 63699, 63899]","[38710, 38260, 38035, 37860]","[54749, 47838, 53197, 55292]","[38500, 38425, 38325, 38000]","[49959, 47517, 48822, 49407]","[68.0, 0.0, 223.0, 7.0]",38500,49959,24.37,36700,37150,37860,99.05,101.23,98.23,79.97,122.62,49860,7.0,Y,20.18,Y,N,N,Y,N,Y
A049720,고려신용정보,"[0.0, 39.79, 31.62]","[10.67, 8.29, 12.35]","[3.05, 2.84, 3.58]","[81, 100, 125]","[66, 103, 99]","[1.17, 1.27, 1.21, 1.33]","[8790, 9010, 9450, 9390]","[20473, 42074, 1147698, 118824]","[8945, 7566, 21877, 16893]","[4253, 5087, 6084, 8268]","[30.0, 15.0, 124.0, 31.0]","[8788, 8950, 9082, 9192]","[23318, 51251, 276739, 293313]","[8784, 8873, 8935, 8994]","[38399, 38774, 150034, 159515]","[8795, 8815, 8820, 8925]","[30454, 35044, 36422, 40237]","[30.0, 15.0, 124.0, 31.0]",8795,30454,1.33,9390,9192,8994,100.64,100.96,99.25,73.48,125.13,118824,31.0,N,23.8,Y,N,N,N,Y,Y
A098460,고영,"[12.59, 3.74, 15.04]","[48.87, 157.37, 41.1]","[5.85, 5.77, 5.71]","[333, 158, 414]","[296, 92, 396]","[62.6, 62.74, 62.64, 62.66]","[18500, 19100, 18900, 19250]","[319717, 351896, 165954, 181532]","[30030, 42660, 20878, 2488]","[30292, 7207, 9156, 11932]","[105.0, 513.0, 100.0, -147.0]","[17940, 19450, 19530, 19380]","[309102, 380852, 350234, 262506]","[17905, 18580, 18735, 18935]","[259458, 337999, 329814, 328065]","[17675, 18600, 18800, 19000]","[213703, 306478, 306478, 306478]","[105.0, 513.0, 100.0, -147.0]",17675,213703,62.66,19250,19380,18935,97.92,100.52,96.88,87.01,152.21,181532,-147.0,N,10.46,N,N,N,N,N,N
