CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A051905,LG생활건강우,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[83.44, 83.44, 83.37, 83.43, 83.28]","[504000, 504000, 494500, 499000, 494000]","[2508, 2136, 3607, 4102, 2845]","[538, 501, 798, 193, 730]","[327, 513, 409, 676, 638]","[121.0, 72.0, 157.0, -287.0, -76.0]","[510000, 507800, 501300, 504400, 499100]","[3001, 2686, 2944, 2912, 3043]","[510200, 509700, 506650, 508100, 505350]","[3606, 3511, 3471, 3544, 3494]","[509500, 509500, 506000, 508000, 504500]","[3273, 3214, 3214, 3214, 3214]","[121.0, 72.0, 157.0, -287.0, -76.0]",509500,3273,83.21,500000,496000,501900,98.8,100.4,98.5,95.2,161.4,2514,-48.0,N,18.3,Y,N,N,Y,N,N
A051900,LG생활건강,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[40.67, 40.63, 40.58, 40.62, 40.56]","[868000, 881000, 890000, 882000, 894000]","[42117, 38305, 25858, 35142, 42415]","[2346, 1068, 1479, 1403, 4591]","[2446, 2928, 3100, 2990, 4003]","[-1139.0, -162.0, -774.0, -1058.0, 1576.0]","[888200, 883600, 877200, 878200, 883000]","[46440, 45395, 39691, 42118, 37183]","[875200, 879800, 884800, 882100, 888400]","[54982, 49865, 46753, 47841, 46175]","[866500, 874500, 886000, 881500, 892000]","[50014, 46683, 44401, 44401, 43055]","[-1139.0, -162.0, -774.0, -1058.0, 1576.0]",866500,50014,40.46,903000,889200,886400,97.12,101.33,96.12,91.36,197.56,40351,-136.0,N,18.3,Y,N,N,N,N,N
A011070,LG이노텍,"[4.73, 10.2, 30.94]","[32.39, 18.29, 9.7]","[1.5, 1.78, 2.6]","[4764, 6810, 12642]","[1023, 2361, 8883]","[25.76, 25.61, 25.8, 25.7, 25.69]","[381500, 368500, 373500, 369500, 399000]","[236484, 317222, 264751, 199620, 896112]","[7338, 18428, 11069, 17157, 19370]","[21176, 6408, 11012, 12357, 19266]","[-2342.0, 2363.0, -1160.0, 1102.0, 1350.0]","[379100, 375800, 373900, 374100, 378400]","[264909, 302052, 279564, 265256, 385341]","[383650, 381400, 377850, 379200, 379050]","[287939, 280078, 254170, 257420, 322698]","[384750, 383000, 377250, 379750, 377250]","[267446, 270581, 228087, 228087, 255047]","[-2342.0, 2363.0, -1160.0, 1102.0, 1350.0]",384750,267446,26.07,393000,386700,381250,101.02,101.27,98.98,46.06,105.47,151989,621.0,Y,15.29,Y,N,N,N,N,Y
A051915,LG화학우,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[71.52, 71.52, 71.54, 71.51, 71.54]","[262000, 258500, 263500, 260500, 265000]","[7609, 2885, 2334, 5927, 20884]","[619, 707, 566, 281, 1409]","[895, 898, 777, 357, 569]","[-59.0, -38.0, -26.0, -71.0, 102.0]","[263300, 261800, 260200, 261000, 261900]","[12437, 10464, 7239, 8257, 11106]","[266750, 265800, 264450, 264900, 263650]","[13981, 13150, 11304, 12010, 12810]","[267750, 266750, 264000, 265250, 264000]","[12757, 12757, 11338, 12319, 12272]","[-59.0, -38.0, -26.0, -71.0, 102.0]",267750,12757,71.39,256500,261300,261550,101.75,102.34,100.0,93.37,177.39,4545,61.0,Y,7.75,Y,N,N,Y,N,Y
A051910,LG화학,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[48.58, 48.61, 48.57, 48.56, 48.59]","[525000, 510000, 518000, 505000, 514000]","[128128, 110337, 89453, 148817, 126678]","[11011, 14901, 4527, 9808, 16647]","[10772, 5883, 11545, 9660, 8737]","[1057.0, 3205.0, -4440.0, -1900.0, 5284.0]","[527800, 524600, 515200, 517600, 514400]","[154233, 157185, 135032, 141948, 121159]","[526500, 525200, 522700, 523400, 520900]","[164667, 157084, 149018, 157554, 144757]","[525000, 525000, 524000, 525000, 520500]","[172723, 157207, 139162, 159214, 127579]","[1057.0, 3205.0, -4440.0, -1900.0, 5284.0]",525000,172723,48.64,500000,508400,516500,100.0,100.8,98.7,87.4,193.0,81240,-1437.0,Y,7.75,Y,N,N,Y,N,N
A001120,LX인터내셔널,"[2.48, 23.71, 22.49]","[20.41, 3.22, 2.93]","[0.5, 0.66, 0.54]","[1348, 1598, 6562]","[-149, 3616, 5403]","[25.69, 25.8, 25.46, 25.8, 25.17]","[34200, 35400, 35000, 35650, 36850]","[232856, 454608, 580784, 898203, 868540]","[12692, 21478, 19599, 13937, 21837]","[16955, 32978, 4969, 28574, 41537]","[10.0, 55.0, 304.0, 75.0, -448.0]","[34410, 34630, 34840, 34900, 35420]","[364262, 415390, 519704, 554952, 610757]","[34310, 34425, 34735, 34600, 34975]","[433400, 443527, 486426, 462599, 509094]","[34275, 34300, 34625, 34375, 34900]","[389052, 432061, 453789, 432061, 453789]","[10.0, 55.0, 304.0, 75.0, -448.0]",34275,389052,25.42,36800,36260,35445,99.59,101.9,98.51,60.6,103.8,264414,375.0,N,16.23,Y,N,N,N,N,Y
A035420,NAVER,"[10.56, 15.21, 106.72]","[52.72, 47.97, 3.77]","[4.67, 5.85, 2.4]","[11550, 12153, 13255]","[3968, 8450, 164776]","[54.62, 54.61, 54.5, 54.56, 54.42]","[316500, 313000, 310500, 308500, 313000]","[622895, 504227, 516800, 464934, 459085]","[53902, 41718, 41800, 73474, 51220]","[20940, 23387, 37455, 34868, 23325]","[4731.0, -3744.0, -1718.0, -4412.0, 8171.0]","[329600, 324600, 313900, 317800, 312300]","[487387, 532151, 522304, 547774, 516046]","[332850, 331000, 325600, 328450, 322850]","[444571, 459663, 480641, 474093, 484126]","[334750, 334750, 325500, 332750, 318750]","[437025, 450680, 480594, 459653, 480594]","[4731.0, -3744.0, -1718.0, -4412.0, 8171.0]",334750,437025,54.39,306500,309400,317000,99.84,100.49,99.51,96.9,151.71,207771,18430.0,Y,44.16,Y,N,N,Y,N,Y
A008260,NI스틸,"[5.91, 10.45, 16.75]","[9.85, 6.05, 4.38]","[0.57, 0.6, 0.68]","[121, 186, 312]","[64, 121, 221]","[5.57, 5.77, 5.88, 5.86, 5.79]","[5190, 5160, 5120, 5120, 5280]","[175056, 131535, 242145, 95973, 371187]","[24152, 11067, 11293, 12319, 11309]","[37926, 14420, 12884, 16227, 49096]","[-66.0, -2.0, -5.0, 2.0, -68.0]","[5160, 5160, 5120, 5138, 5174]","[160589, 162238, 158934, 150098, 205828]","[5133, 5140, 5151, 5146, 5163]","[205872, 160276, 159719, 150715, 176231]","[5155, 5160, 5160, 5160, 5160]","[169850, 160710, 146931, 146931, 146931]","[-66.0, -2.0, -5.0, 2.0, -68.0]",5155,169850,5.94,5310,5220,5190,99.44,100.75,92.28,55.74,125.24,167904,-68.0,Y,11.04,Y,N,N,N,N,N
A010060,OCI,"[-26.2, -9.89, 23.93]","[-1.88, -9.01, 3.83]","[0.57, 0.94, 0.81]","[-1806, -861, 6260]","[-8074, -2512, 6521]","[14.29, 14.43, 14.58, 14.62, 14.52]","[107000, 106000, 107000, 107000, 107000]","[152655, 144233, 102224, 172809, 188319]","[28984, 31996, 43357, 34477, 58250]","[48271, 69430, 49908, 67203, 53456]","[-1306.0, -722.0, -303.0, -1816.0, 445.0]","[105900, 105900, 106100, 105900, 106800]","[156244, 161313, 156873, 163458, 152819]","[105350, 105400, 105950, 105650, 106150]","[201783, 180573, 157608, 165593, 156702]","[105250, 105500, 106000, 106000, 106500]","[178694, 168703, 158181, 167925, 158181]","[-1306.0, -722.0, -303.0, -1816.0, 445.0]",105250,178694,14.43,98600,104320,105110,103.45,103.45,98.99,85.29,171.4,384282,562.0,Y,-4.05,Y,N,N,Y,Y,Y
A010955,S-Oil우,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[14.44, 14.49, 14.57, 14.58, 14.6]","[58300, 59500, 59700, 58700, 60300]","[10266, 17354, 20948, 6669, 11882]","[1197, 1352, 1969, 2023, 852]","[2398, 7378, 7762, 2564, 8357]","[-70.0, -196.0, -48.0, 31.0, -108.0]","[57980, 58300, 58700, 58440, 59300]","[14301, 12157, 13252, 11125, 13443]","[57070, 57420, 58030, 57660, 58480]","[17747, 16363, 14718, 15607, 14536]","[57000, 57600, 58150, 57950, 58350]","[14007, 14007, 12807, 12807, 11859]","[-70.0, -196.0, -48.0, 31.0, -108.0]",57000,14007,14.68,61000,60200,59250,100.82,100.98,98.2,73.85,108.52,8285,-81.0,N,3.23,N,Y,N,N,N,N
A010950,S-Oil,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[79.18, 79.24, 79.25, 79.29, 79.46]","[99000, 103500, 104500, 100000, 106000]","[223022, 490579, 574846, 271720, 718941]","[7769, 25661, 27759, 30123, 71812]","[17435, 193229, 111045, 63000, 184330]","[72.0, -14265.0, -6735.0, 201.0, -1652.0]","[99480, 99980, 100900, 100000, 102600]","[315604, 322128, 384168, 330950, 458186]","[98490, 99050, 100040, 99270, 100970]","[519269, 456502, 432602, 409230, 431889]","[98100, 98650, 99950, 99450, 100000]","[404588, 404588, 404061, 350231, 404061]","[72.0, -14265.0, -6735.0, 201.0, -1652.0]",98100,404588,79.79,107500,105100,102540,99.07,100.93,97.21,71.81,109.3,356141,-6276.0,N,3.23,N,Y,N,N,N,N
A950110,SBI핀테크솔루션즈,"[30.05, 22.11, 17.22]","[33.78, 18.41, 28.14]","[7.95, 3.45, 4.64]","[141, 121, 151]","[94, 93, 79]","[80.11, 80.11, 80.1, 80.1, 80.09]","[6360, 6230, 6120, 6060, 6050]","[13036, 19715, 10966, 20724, 8517]","[2251, 5250, 2272, 6980, 3340]","[2378, 2162, 3937, 2585, 9047]","[7.0, 6.0, -3.0, 16.0, -43.0]","[6534, 6450, 6240, 6320, 6164]","[21649, 19056, 17059, 19410, 14662]","[6778, 6698, 6483, 6582, 6379]","[26641, 27541, 27517, 28050, 26239]","[6685, 6655, 6475, 6585, 6395]","[19729, 20109, 20788, 20614, 20111]","[7.0, 6.0, -3.0, 16.0, -43.0]",6685,19729,80.08,6070,6070,6260,100.33,100.49,99.18,99.01,164.58,3769,5.0,N,23.13,N,N,N,Y,N,Y
A001770,SHD,"[2.83, 1.42, 15.4]","[27.05, 50.68, 6.28]","[0.76, 0.72, 0.9]","[10, 2, 57]","[10, 5, 58]","[1.65, 1.57, 1.54, 1.59, 1.74]","[32700, 32700, 32750, 31650, 33500]","[4524, 4835, 8545, 10595, 7584]","[1142, 404, 773, 2508, 1555]","[1252, 1100, 1051, 519, 975]","[-2.0, -12.0, -5.0, -3.0, -7.0]","[33730, 33450, 32730, 32980, 32660]","[10530, 6481, 6830, 6494, 7244]","[32760, 32900, 33035, 32895, 33230]","[11315, 10942, 10844, 10842, 10356]","[32875, 32875, 32900, 32875, 33275]","[9615, 9570, 9570, 9560, 8066]","[-2.0, -12.0, -5.0, -3.0, -7.0]",32875,9615,1.69,33300,32860,33155,99.4,100.9,98.35,68.02,115.47,3590,-1.0,N,6.55,N,N,N,N,N,N
A009160,SIMPAC,"[2.17, 7.54, 17.97]","[20.31, 4.73, 4.62]","[0.4, 0.31, 0.66]","[111, 78, 1064]","[95, 341, 908]","[7.72, 7.71, 7.65, 7.61, 7.77]","[9090, 9050, 9240, 9030, 9200]","[886275, 267835, 645058, 191270, 191793]","[27741, 8946, 73178, 11770, 18300]","[42162, 101467, 34876, 12229, 6754]","[48.0, 21.0, 588.0, 4.0, -10.0]","[8686, 8824, 9022, 8910, 9122]","[488169, 480734, 465949, 410717, 437130]","[8457, 8533, 8720, 8616, 8819]","[309634, 325243, 378617, 332257, 388623]","[8325, 8480, 8690, 8640, 8865]","[244281, 287360, 321832, 287578, 321832]","[48.0, 21.0, 588.0, 4.0, -10.0]",8325,244281,7.85,9270,9204,9014,100.76,100.76,98.71,39.75,106.47,184883,-36.0,Y,9.23,N,N,N,N,N,N
A210980,SK디앤디,"[12.66, 14.88, 22.91]","[12.31, 14.52, 5.76]","[1.53, 1.99, 1.2]","[823, 1398, 1294]","[449, 661, 1336]","[5.01, 5.0, 5.02, 5.02, 5.02]","[29600, 29600, 29200, 29000, 29350]","[4162, 18039, 10634, 11741, 6395]","[6232, 2291, 3259, 2385, 2721]","[1329, 851, 2523, 2589, 1902]","[110.0, 3.0, 34.0, -10.0, -5.0]","[29950, 29790, 29390, 29510, 29350]","[10553, 11700, 11152, 11387, 10223]","[30115, 30025, 29770, 29890, 29700]","[11090, 12099, 12607, 12267, 11793]","[30225, 30075, 29700, 29925, 29600]","[11461, 12085, 12085, 12085, 11829]","[110.0, 3.0, 34.0, -10.0, -5.0]",30225,11461,5.01,29350,29320,29555,101.19,101.7,99.32,87.9,135.26,9102,87.0,Y,16.82,N,N,N,Y,N,Y
A002710,TCC스틸,"[4.42, -1.3, 21.49]","[12.4, -81.98, 7.9]","[0.51, 1.05, 1.49]","[129, 10, 256]","[50, -17, 287]","[1.14, 1.87, 2.37, 2.05, 2.45]","[11000, 11150, 12450, 12200, 12900]","[1379724, 2144819, 3028991, 3146613, 1727837]","[69156, 110000, 86604, 69414, 102091]","[221057, 195529, 267083, 159928, 233088]","[-598.0, 78.0, -1004.0, -1176.0, -1935.0]","[10640, 10710, 11410, 11030, 11940]","[556746, 916884, 2045714, 1488179, 2323572]","[10715, 10740, 11080, 10880, 11285]","[628953, 746600, 1224867, 966653, 1357272]","[10800, 10800, 10900, 10825, 10975]","[500627, 500627, 500627, 500627, 976548]","[-598.0, 78.0, -1004.0, -1176.0, -1935.0]",10800,500627,2.41,12350,12550,11630,102.43,103.24,97.57,35.99,110.53,1038645,370.0,N,8.2,N,N,N,N,Y,Y
