DT,CD,NM,FRGN_RT,END_PRC,VOL,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN,VOL_MEDIAN,REMAIN_SELL,REMAIN_BUY,REMAIN_BUY_AMOUNT,DAY_SUMMARY
2022-04-22,A121440,골프존뉴딘홀딩스,1.76,9010,123261,8990,167750,8891,114360,8835,83564,6419,7711,-11.0,"{'시가': '9050', '고가': '9090', '저가': '8910', '52주 최저': '7060', '52주 최고': '11200'}"
2022-04-22,A339770,교촌에프앤비,0.48,16400,103215,16200,366479,15670,196677,15500,71602,20221,20123,188.0,"{'시가': '16400', '고가': '16750', '저가': '16200', '52주 최저': '13000', '52주 최고': '22150'}"
2022-04-22,A007690,국도화학,19.84,59400,46950,59280,51844,58170,39688,57900,39691,4263,6082,46.0,"{'시가': '60300', '고가': '60700', '저가': '59100', '52주 최저': '50200', '52주 최고': '108500'}"
2022-04-22,A083450,GST,9.95,33600,245131,31970,147988,31335,115144,31000,91922,17318,15854,-21.0,"{'시가': '32500', '고가': '33800', '저가': '32350', '52주 최저': '23000', '52주 최고': '38600'}"
2022-04-22,A002995,금호건설우,0.0,32400,388,31910,299,31660,354,31800,271,793,39,-10.0,"{'시가': '32700', '고가': '32700', '저가': '32050', '52주 최저': '25400', '52주 최고': '55000'}"
2022-04-22,A002990,금호건설,6.31,10350,61566,10420,127924,10540,95272,10575,69820,24557,88134,365.0,"{'시가': '10300', '고가': '10350', '저가': '10200', '52주 최저': '9570', '52주 최고': '14350'}"
2022-04-22,A011785,금호석유우,7.42,96700,9207,96700,10519,96580,12885,96700,10606,3822,4488,16.0,"{'시가': '96500', '고가': '97000', '저가': '95900', '52주 최저': '78100', '52주 최고': '155000'}"
2022-04-22,A011780,금호석유,20.04,152500,60653,152400,74036,152650,73186,152500,70480,14761,29002,2068.0,"{'시가': '151500', '고가': '153500', '저가': '151500', '52주 최저': '140500', '52주 최고': '298500'}"
2022-04-22,A137080,나래나노텍,0.45,12250,91946,12240,101213,12185,107277,12175,89998,15768,64097,224.0,"{'시가': '12150', '고가': '12250', '저가': '12050', '52주 최저': '11650', '52주 최고': '17300'}"
2022-04-22,A190510,나무가,1.38,12250,264701,12520,332766,12675,409257,12825,307289,40680,55338,324.0,"{'시가': '12400', '고가': '12650', '저가': '12150', '52주 최저': '7640', '52주 최고': '14600'}"
2022-04-22,A293580,나우IB,0.65,10350,14053,10216,30266,10173,26316,10150,23015,7827,8820,2.0,"{'시가': '10400', '고가': '10400', '저가': '10050', '52주 최저': '8550', '52주 최고': '15400'}"
2022-04-22,A130580,나이스디앤비,45.5,9850,4804,9870,5237,9917,7059,9920,5651,3398,3069,10.0,"{'시가': '9850', '고가': '9860', '저가': '9780', '52주 최저': '8740', '52주 최고': '11650'}"
2022-04-22,A036800,나이스정보통신,21.8,29950,17115,29950,13602,29895,13663,29900,12325,1158,1277,-12.0,"{'시가': '30050', '고가': '30050', '저가': '29450', '52주 최저': '25800', '52주 최고': '37100'}"
2022-04-22,A030190,NICE평가정보,38.43,18100,127795,18700,65470,18895,92549,18800,97910,10090,21656,189.0,"{'시가': '18650', '고가': '18700', '저가': '18100', '52주 최저': '17050', '52주 최고': '26300'}"
2022-04-22,A001260,남광토건,0.88,13400,17677,13640,29468,13545,28900,13550,28981,4321,7687,40.0,"{'시가': '13600', '고가': '13600', '저가': '13300', '52주 최저': '10300', '52주 최고': '19600'}"
2022-04-22,A008355,남선알미우,0.81,36200,47983,36460,33741,38905,42314,38250,38569,832,741,5.0,"{'시가': '35400', '고가': '39350', '저가': '35400', '52주 최저': '20050', '52주 최고': '78200'}"
2022-04-22,A008350,남선알미늄,3.75,3240,30537222,3205,14320379,3275,15117422,3267,11991633,100117,765135,661.0,"{'시가': '3160', '고가': '3460', '저가': '3160', '52주 최저': '2030', '52주 최고': '4890'}"
2022-04-22,A042420,네오위즈홀딩스,4.16,41000,67060,41500,93345,43275,104242,43100,78628,1136,5252,40.0,"{'시가': '40500', '고가': '41250', '저가': '39950', '52주 최저': '22350', '52주 최고': '100000'}"
2022-04-22,A348210,넥스틴,14.73,74100,53858,73460,89519,71030,74968,70250,64570,4374,4538,-61.0,"{'시가': '74000', '고가': '74700', '저가': '73300', '52주 최저': '43100', '52주 최고': '76500'}"
2022-04-22,A217270,넵튠,0.68,17750,77727,18280,59345,18710,54459,18775,51980,3262,21290,132.0,"{'시가': '18000', '고가': '18000', '저가': '17500', '52주 최저': '15950', '52주 최고': '35000'}"
2022-04-22,A194700,노바렉스,2.41,39450,17950,39630,22305,39970,16977,39925,14175,1321,2813,1.0,"{'시가': '39400', '고가': '39600', '저가': '39050', '52주 최저': '31250', '52주 최고': '50700'}"
2022-04-22,A285490,노바텍,0.68,39800,36375,40300,52686,40405,83004,40475,66771,1941,4434,-33.0,"{'시가': '39900', '고가': '40050', '저가': '39250', '52주 최저': '30200', '52주 최고': '51900'}"
2022-04-22,A376930,노을,0.22,7750,99074,7878,372921,7719,212172,7695,97903,4990,10714,26.0,"{'시가': '7880', '고가': '7900', '저가': '7710', '52주 최저': '7390', '52주 최고': '11300'}"
2022-04-22,A278650,노터스,0.76,36850,86168,36390,88261,35505,81960,35625,80638,6253,3224,-49.0,"{'시가': '36550', '고가': '37350', '저가': '35850', '52주 최저': '22350', '52주 최고': '41300'}"
2022-04-22,A270870,뉴트리,3.37,20100,12286,20060,18367,19850,13430,19825,8160,2633,5001,25.0,"{'시가': '20300', '고가': '20300', '저가': '19900', '52주 최저': '18400', '52주 최고': '43350'}"
2022-04-22,A119860,다나와,10.13,21950,29962,22160,22644,22220,28269,22200,26536,1465,9116,71.0,"{'시가': '22150', '고가': '22150', '저가': '21750', '52주 최저': '21000', '52주 최고': '41550'}"
2022-04-22,A064260,다날,5.33,10150,1247031,10200,1265398,10250,1304905,10275,1284597,304033,280408,1173.0,"{'시가': '10350', '고가': '10450', '저가': '10100', '52주 최저': '5430', '52주 최고': '18850'}"
2022-04-22,A023590,다우기술,21.98,21300,56754,21590,40032,21570,43142,21600,44722,8886,22262,247.0,"{'시가': '21600', '고가': '21650', '저가': '21300', '52주 최저': '19200', '52주 최고': '29700'}"
2022-04-22,A032190,다우데이타,9.89,13900,55221,13990,58015,13955,60786,13975,52247,18161,22426,174.0,"{'시가': '14050', '고가': '14100', '저가': '13800', '52주 최저': '12600', '52주 최고': '17000'}"
2022-04-22,A048470,대동스틸,1.23,7220,674386,7252,1451170,6941,872396,6860,453387,7117,18888,27.0,"{'시가': '7420', '고가': '7460', '저가': '7140', '52주 최저': '5120', '52주 최고': '9570'}"
2022-04-22,A003545,대신증권우,10.95,15650,34919,15650,42484,15710,49854,15675,41889,24706,29335,110.0,"{'시가': '15600', '고가': '15650', '저가': '15500', '52주 최저': '13850', '52주 최고': '19850'}"
2022-04-22,A003547,대신증권2우B,2.55,15300,3567,15310,7416,15370,10574,15375,10605,16597,17051,-37.0,"{'시가': '15400', '고가': '15400', '저가': '15250', '52주 최저': '13400', '52주 최고': '19400'}"
2022-04-22,A003540,대신증권,14.51,18300,67253,18280,77281,18295,77865,18300,73934,27894,32459,-226.0,"{'시가': '18150', '고가': '18300', '저가': '18100', '52주 최저': '15550', '52주 최고': '21950'}"
2022-04-22,A009190,대양금속,1.06,4755,556585,4676,916274,4617,607228,4572,375723,22247,18893,-10.0,"{'시가': '4795', '고가': '4795', '저가': '4645', '52주 최저': '3760', '52주 최고': '6400'}"
2022-04-22,A047040,대우건설,10.93,6560,1181976,6514,1383441,6559,1237931,6570,1090959,156163,72133,-529.0,"{'시가': '6500', '고가': '6580', '저가': '6420', '52주 최저': '5300', '52주 최고': '9540'}"
2022-04-22,A078600,대주전자재료,11.32,86500,255833,88900,203563,91380,198642,91300,181362,3873,13456,347.0,"{'시가': '88500', '고가': '88500', '저가': '85300', '52주 최저': '41800', '52주 최고': '130500'}"
2022-04-22,A140520,대창스틸,0.99,4035,383498,4048,622269,3975,376501,3940,156082,5398,65832,64.0,"{'시가': '4115', '고가': '4120', '저가': '3985', '52주 최저': '2860', '52주 최고': '4730'}"
2022-04-22,A054670,대한뉴팜,0.93,12400,111113,12530,280717,12605,291381,12575,221754,22891,42753,144.0,"{'시가': '12150', '고가': '12450', '저가': '12050', '52주 최저': '9790', '52주 최고': '13650'}"
2022-04-22,A084010,대한제강,9.46,22000,142726,22010,152902,21730,162834,21725,153375,13644,15444,-115.0,"{'시가': '22050', '고가': '22100', '저가': '21350', '52주 최저': '13500', '52주 최고': '26600'}"
2022-04-22,A005880,대한해운,6.46,2730,1267044,2770,1544064,2754,1327356,2747,1250066,18158,162143,212.0,"{'시가': '2790', '고가': '2795', '저가': '2720', '52주 최저': '2030', '52주 최고': '3990'}"
2022-04-22,A298540,더네이쳐홀딩스,13.98,34000,59152,34550,71915,33760,70193,33625,60117,985,6914,35.0,"{'시가': '34750', '고가': '34750', '저가': '33650', '52주 최저': '26400', '52주 최고': '81400'}"
2022-04-22,A192080,더블유게임즈,9.93,50700,37046,51480,38741,51220,45446,51150,38928,1723,23006,543.0,"{'시가': '51300', '고가': '51300', '저가': '50400', '52주 최저': '47600', '52주 최고': '86400'}"
2022-04-22,A299170,더블유에스아이,0.2,2725,83389,2716,113126,2753,232073,2730,153222,4724,4451,2.0,"{'시가': '2735', '고가': '2735', '저가': '2650', '52주 최저': '2285', '52주 최고': '3560'}"
2022-04-22,A194480,데브시스터즈,2.35,64800,96680,66700,94986,68770,159196,68550,103392,1790,2039,1.0,"{'시가': '64900', '고가': '65800', '저가': '63100', '52주 최저': '53000', '52주 최고': '199500'}"
2022-04-22,A145720,덴티움,17.31,75300,100087,75700,72469,76190,94713,75800,82418,4920,1836,19.0,"{'시가': '74600', '고가': '76000', '저가': '72700', '52주 최저': '52100', '52주 최고': '92400'}"
2022-04-22,A001230,동국제강,22.26,19950,1842478,18980,1506932,18005,1296486,18000,1370912,257173,70557,-3553.0,"{'시가': '19100', '고가': '19950', '저가': '18850', '52주 최저': '13400', '52주 최고': '27850'}"
2022-04-22,A005965,동부건설우,18.64,32550,6944,31930,2661,31865,2142,31800,1659,787,1464,3.0,"{'시가': '31900', '고가': '33450', '저가': '31800', '52주 최저': '26300', '52주 최고': '90300'}"
2022-04-22,A005960,동부건설,1.63,13250,111177,13390,66052,13395,53354,13375,42669,18087,31933,200.0,"{'시가': '13350', '고가': '13350', '저가': '13100', '52주 최저': '12350', '52주 최고': '15900'}"
2022-04-22,A033500,동성화인텍,4.58,12300,303798,12400,422926,11885,435166,12050,464329,70838,70612,306.0,"{'시가': '12400', '고가': '12700', '저가': '12250', '52주 최저': '9650', '52주 최고': '14500'}"
2022-04-22,A060380,동양에스텍,2.77,3680,204177,3696,629598,3584,399152,3602,188523,9775,23327,8.0,"{'시가': '3680', '고가': '3730', '저가': '3620', '52주 최저': '2685', '52주 최고': '5870'}"
2022-04-22,A005290,동진쎄미켐,7.87,40350,830845,39440,825152,38310,680680,38175,595817,27056,20086,76.0,"{'시가': '39550', '고가': '41000', '저가': '39450', '52주 최저': '25000', '52주 최고': '52100'}"
2022-04-22,A203650,드림시큐리티,1.73,4300,173204,4372,399501,4339,306806,4335,270065,26773,16925,-23.0,"{'시가': '4350', '고가': '4350', '저가': '4280', '52주 최저': '3715', '52주 최고': '6290'}"
2022-04-22,A192650,드림텍,20.29,10700,189097,10780,177797,10725,188558,10700,175045,65206,97927,428.0,"{'시가': '10750', '고가': '10800', '저가': '10550', '52주 최저': '9300', '52주 최고': '14000'}"
2022-04-22,A024090,디씨엠,1.76,32000,158383,31230,82183,29905,83681,30250,72176,3045,5761,39.0,"{'시가': '31950', '고가': '33150', '저가': '31500', '52주 최저': '14850', '52주 최고': '32200'}"
2022-04-22,A092200,디아이씨,2.55,5630,580959,5396,511627,5343,391459,5285,195430,64658,18732,-21.0,"{'시가': '5550', '고가': '5670', '저가': '5420', '52주 최저': '3845', '52주 최고': '7650'}"
2022-04-22,A263690,디알젬,15.13,9840,11716,9982,11390,10002,10486,9985,9292,6507,7729,27.0,"{'시가': '10000', '고가': '10050', '저가': '9830', '52주 최저': '8650', '52주 최고': '18500'}"
2022-04-22,A263720,디앤씨미디어,1.26,35400,214725,34480,1209789,33910,860797,33725,277507,1567,7115,127.0,"{'시가': '36050', '고가': '37050', '저가': '35250', '52주 최저': '28200', '52주 최고': '51000'}"
2022-04-22,A241520,DSC인베스트먼트,0.56,5640,218100,5584,145622,5571,164065,5565,144905,37138,19354,-74.0,"{'시가': '5590', '고가': '5660', '저가': '5530', '52주 최저': '4850', '52주 최고': '6900'}"
2022-04-22,A039840,디오,27.05,37700,98589,38210,126634,38545,165922,38475,168783,6790,3291,-66.0,"{'시가': '37300', '고가': '37800', '저가': '36500', '52주 최저': '29900', '52주 최고': '55000'}"
2022-04-22,A113810,디젠스,1.05,1210,2298641,1198,4676724,1136,5549623,1175,2997849,180695,199636,-9.0,"{'시가': '1185', '고가': '1245', '저가': '1175', '52주 최저': '709', '52주 최고': '1775'}"
2022-04-22,A232680,라온테크,3.87,20150,419914,25290,184289,37030,127605,47475,79753,3213,7622,51.0,"{'시가': '18750', '고가': '24400', '저가': '18400', '52주 최저': '18600', '52주 최고': '52000'}"
2022-04-22,A084650,랩지노믹스,0.36,9160,551568,9696,946943,9997,1660692,9985,720157,5515,26991,177.0,"{'시가': '9280', '고가': '9450', '저가': '9160', '52주 최저': '9290', '52주 최고': '40000'}"
2022-04-22,A281740,레이크머티리얼즈,0.6,4595,321497,4648,311501,4657,272499,4660,274743,21519,52959,44.0,"{'시가': '4645', '고가': '4650', '저가': '4570', '52주 최저': '3530', '52주 최고': '5690'}"
2022-04-22,A004000,롯데정밀화학,20.58,84000,57676,84080,78604,84610,100383,84450,87939,2705,7861,236.0,"{'시가': '83300', '고가': '84800', '저가': '83100', '52주 최저': '59100', '52주 최고': '101500'}"
2022-04-22,A085370,루트로닉,11.96,28500,382701,28070,368647,27975,373935,27875,388442,15820,8344,-60.0,"{'시가': '28500', '고가': '28800', '저가': '27500', '52주 최저': '10400', '52주 최고': '29650'}"
2022-04-22,A08537M,루트로닉3우C,0.18,39050,27,39220,71,39650,101,39425,72,823,66,-12.0,"{'시가': '38950', '고가': '39050', '저가': '38800', '52주 최저': '15200', '52주 최고': '41800'}"
2022-04-22,A058470,리노공업,47.23,181400,51612,181880,42486,179190,36566,179250,32941,627,2167,89.0,"{'시가': '180400', '고가': '184000', '저가': '180300', '52주 최저': '150100', '52주 최고': '216700'}"
2022-04-22,A377450,리파인,3.25,13800,53055,13490,37063,13515,51228,13475,37093,14686,19356,-64.0,"{'시가': '13400', '고가': '13950', '저가': '13300', '52주 최저': '11650', '52주 최고': '18900'}"
2022-04-22,A147760,마이크로프랜드,2.58,6350,41038,6396,70946,6449,60685,6455,47429,5874,13023,28.0,"{'시가': '6350', '고가': '6430', '저가': '6280', '52주 최저': '6250', '52주 최고': '10200'}"
2022-04-22,A169330,엠브레인,22.13,4680,97488,4714,247046,4662,659423,4662,356416,7293,11031,-5.0,"{'시가': '4625', '고가': '4700', '저가': '4580', '52주 최저': '4230', '52주 최고': '14100'}"
2022-04-22,A267980,매일유업,15.34,70300,20463,70620,22354,69870,17041,69400,16880,1208,5770,232.0,"{'시가': '70300', '고가': '71200', '저가': '69800', '52주 최저': '63700', '52주 최고': '83400'}"
2022-04-22,A093520,매커스,17.18,10700,139889,10460,205329,10460,187753,10525,165906,51888,21471,-222.0,"{'시가': '10600', '고가': '10950', '저가': '10400', '52주 최저': '5460', '52주 최고': '13450'}"
2022-04-22,A067280,멀티캠퍼스,6.61,44600,7809,43680,3483,43220,3967,43075,2265,1897,535,-17.0,"{'시가': '43850', '고가': '44800', '저가': '43000', '52주 최저': '33050', '52주 최고': '54000'}"
2022-04-22,A215200,메가스터디교육,31.47,97100,81309,98920,54418,99260,60241,99400,50157,2779,3854,87.0,"{'시가': '98400', '고가': '99000', '저가': '97100', '52주 최저': '54900', '52주 최고': '103500'}"
2022-04-22,A086900,메디톡스,7.54,134300,28651,130960,28403,129010,26342,128750,25633,2008,481,-13.0,"{'시가': '130100', '고가': '134900', '저가': '130000', '52주 최저': '109900', '52주 최고': '250100'}"
2022-04-22,A138040,메리츠금융지주,6.86,38000,204856,39070,259894,40210,254272,40900,228673,12796,20707,-91.0,"{'시가': '38000', '고가': '38800', '저가': '37600', '52주 최저': '16050', '52주 최고': '55900'}"
2022-04-22,A008560,메리츠증권,12.76,6620,1081967,6684,990840,6746,1114350,6730,1045964,46267,94447,267.0,"{'시가': '6620', '고가': '6660', '저가': '6520', '52주 최저': '4165', '52주 최고': '7010'}"
2022-04-22,A000060,메리츠화재,11.68,45200,174765,46170,172514,46950,166085,47275,154240,11982,7993,-46.0,"{'시가': '46000', '고가': '47100', '저가': '45200', '52주 최저': '17150', '52주 최고': '53500'}"
2022-04-22,A059210,메타바이오메드,4.36,2995,100878,3014,129909,2997,135832,2987,116439,14605,23054,31.0,"{'시가': '2995', '고가': '3025', '저가': '2990', '52주 최저': '2500', '52주 최고': '3885'}"
2022-04-22,A058110,멕아이씨에스,1.15,6620,112930,6738,86477,6916,110483,6855,113718,7143,19795,1.0,"{'시가': '6790', '고가': '6800', '저가': '6550', '52주 최저': '6710', '52주 최고': '19000'}"
2022-04-22,A009900,명신산업,3.05,22450,373493,21870,508381,21915,388274,21925,267327,27694,46939,262.0,"{'시가': '22650', '고가': '22850', '저가': '22300', '52주 최저': '21150', '52주 최고': '39250'}"
2022-04-22,A005360,모나미,1.54,4980,231854,4930,274884,4897,338529,4892,288049,23427,7608,-42.0,"{'시가': '4860', '고가': '5000', '저가': '4855', '52주 최저': '3790', '52주 최고': '6950'}"
2022-04-22,A080160,모두투어,9.83,23250,130931,23600,131838,23900,154431,23825,140610,8160,37800,564.0,"{'시가': '23450', '고가': '23450', '저가': '23050', '52주 최저': '17200', '52주 최고': '31550'}"
2022-04-22,A100030,모바일리더,1.41,21200,5725,21680,4603,21660,4921,21650,4155,1399,4756,57.0,"{'시가': '21500', '고가': '21750', '저가': '20900', '52주 최저': '16800', '52주 최고': '23200'}"
2022-04-22,A008420,문배철강,0.82,5250,1297909,5306,5279125,5102,3068977,5105,1262380,44372,97359,254.0,"{'시가': '5190', '고가': '5460', '저가': '5170', '52주 최저': '3350', '52주 최고': '6600'}"
2022-04-22,A100790,미래에셋벤처투자,0.73,9080,128849,9104,183064,9186,324348,9165,214859,11047,34635,108.0,"{'시가': '9180', '고가': '9230', '저가': '9030', '52주 최저': '7410', '52주 최고': '11550'}"
2022-04-22,A002840,미원상사,3.41,176000,1041,175800,1576,175950,1834,175500,1568,922,898,-15.0,"{'시가': '176500', '고가': '177000', '저가': '175500', '52주 최저': '172000', '52주 최고': '231500'}"
2022-04-22,A268280,미원에스씨,0.53,212000,607,211100,1013,212100,1036,212500,853,721,281,-100.0,"{'시가': '212500', '고가': '212500', '저가': '209500', '52주 최저': '155500', '52주 최고': '241500'}"
2022-04-22,A107590,미원홀딩스,0.75,145000,1191,145300,1138,145750,1110,146000,1157,598,536,-17.0,"{'시가': '143500', '고가': '145000', '저가': '142000', '52주 최저': '115500', '52주 최고': '157500'}"
2022-04-22,A950190,미투젠,9.41,20100,67735,20530,40800,20585,36719,20675,31970,9201,10224,119.0,"{'시가': '20550', '고가': '20600', '저가': '19900', '52주 최저': '16950', '52주 최고': '26500'}"
2022-04-22,A214180,민앤지,12.66,18200,32171,18300,24091,18350,22425,18300,21005,3328,15876,91.0,"{'시가': '18200', '고가': '18300', '저가': '17950', '52주 최저': '16550', '52주 최고': '23750'}"
2022-04-22,A206640,바디텍메드,2.21,15500,50691,15520,124839,16480,182024,15825,138683,14656,28667,120.0,"{'시가': '15400', '고가': '15650', '저가': '15350', '52주 최저': '13600', '52주 최고': '27550'}"
2022-04-22,A064550,바이오니아,6.6,30700,332606,31560,346022,32940,327957,32575,317438,13701,20167,22.0,"{'시가': '31100', '고가': '31300', '저가': '30150', '52주 최저': '16700', '52주 최고': '98800'}"
