DT,CD,NM,FRGN_RT,END_PRC,VOL,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN,VOL_MEDIAN,REMAIN_SELL,REMAIN_BUY,REMAIN_BUY_AMOUNT,DAY_SUMMARY
2022-04-25,A002710,TCC스틸,3.66,12600,1766554,12750,2113209,12650,2088353,12525,1759265,29118,89249,879.0,"{'시가': '13550', '고가': '13800', '저가': '12600', '52주 최저': '4445', '52주 최고': '14050'}"
2022-04-25,A009450,경동나비엔,11.77,50800,37960,51140,38043,50215,38681,50400,33257,2400,5540,76.0,"{'시가': '51200', '고가': '51400', '저가': '49850', '52주 최저': '42500', '52주 최고': '78800'}"
2022-04-25,A013580,계룡건설,24.26,36250,82952,37540,63699,38035,53197,38325,48822,1612,24896,223.0,"{'시가': '37050', '고가': '37200', '저가': '36200', '52주 최저': '29350', '52주 최고': '45000'}"
2022-04-25,A049720,고려신용정보,1.21,9450,1147698,9082,276739,8935,150034,8820,36422,6084,21877,124.0,"{'시가': '9010', '고가': '10450', '저가': '9010', '52주 최저': '6900', '52주 최고': '11750'}"
2022-04-25,A098460,고영,62.64,18900,165954,19530,350234,18735,329814,18800,306478,9156,20878,100.0,"{'시가': '18600', '고가': '19150', '저가': '18550', '52주 최저': '16750', '52주 최고': '29550'}"
2022-04-25,A215000,골프존,20.29,161700,48161,170620,41515,168270,32710,167550,29679,559,1907,146.0,"{'시가': '170100', '고가': '171000', '저가': '161600', '52주 최저': '87900', '52주 최고': '193500'}"
2022-04-25,A121440,골프존뉴딘홀딩스,1.74,8900,118325,9010,184532,8901,119145,8870,105908,3894,7435,28.0,"{'시가': '9010', '고가': '9120', '저가': '8870', '52주 최저': '7060', '52주 최고': '11200'}"
2022-04-25,A339770,교촌에프앤비,0.45,16600,270319,16350,228782,15810,221781,15775,112189,39574,17731,-31.0,"{'시가': '16400', '고가': '17000', '저가': '16050', '52주 최저': '13000', '52주 최고': '22150'}"
2022-04-25,A007690,국도화학,19.91,56600,113980,59020,66693,58080,47444,57900,42171,5199,17124,482.0,"{'시가': '58300', '고가': '58500', '저가': '56400', '52주 최저': '50200', '52주 최고': '108500'}"
2022-04-25,A083450,GST,9.72,32550,158923,32450,168286,31490,125260,31300,104311,2459,19007,62.0,"{'시가': '33000', '고가': '33650', '저가': '32550', '52주 최저': '23000', '52주 최고': '38600'}"
2022-04-25,A002995,금호건설우,0.0,32050,288,31960,325,31800,295,31850,271,209,26,0.0,"{'시가': '32100', '고가': '32100', '저가': '31850', '52주 최저': '25400', '52주 최고': '55000'}"
2022-04-25,A002990,금호건설,6.32,10200,65261,10360,113956,10490,95263,10525,69090,24957,50100,230.0,"{'시가': '10200', '고가': '10350', '저가': '10150', '52주 최저': '9570', '52주 최고': '14350'}"
2022-04-25,A011785,금호석유우,7.38,95200,13731,96440,11636,96430,12130,96600,10606,1929,2730,42.0,"{'시가': '96000', '고가': '96500', '저가': '95200', '52주 최저': '78100', '52주 최고': '155000'}"
2022-04-25,A011780,금호석유,19.97,147500,125347,151600,88213,152100,76562,152250,70990,14285,12993,195.0,"{'시가': '151000', '고가': '151500', '저가': '147000', '52주 최저': '140500', '52주 최고': '298500'}"
2022-04-25,A137080,나래나노텍,0.44,11950,116107,12220,107025,12130,113082,12100,97991,21678,61837,342.0,"{'시가': '12000', '고가': '12200', '저가': '11950', '52주 최저': '11650', '52주 최고': '17300'}"
2022-04-25,A190510,나무가,1.36,11650,305063,12280,328413,12555,372699,12725,294413,25021,36802,256.0,"{'시가': '11900', '고가': '12050', '저가': '11550', '52주 최저': '7640', '52주 최고': '14600'}"
2022-04-25,A293580,나우IB,0.65,9940,55873,10208,39311,10152,29554,10125,24519,7871,13090,69.0,"{'시가': '10050', '고가': '10250', '저가': '9870', '52주 최저': '8550', '52주 최고': '15400'}"
2022-04-25,A130580,나이스디앤비,45.5,9840,3247,9848,4999,9901,5388,9885,4729,2492,1802,3.0,"{'시가': '9800', '고가': '9890', '저가': '9790', '52주 최저': '8740', '52주 최고': '11650'}"
2022-04-25,A036800,나이스정보통신,21.76,29200,27551,29820,17513,29835,14374,29900,12325,726,3498,88.0,"{'시가': '29500', '고가': '29800', '저가': '29100', '52주 최저': '25800', '52주 최고': '37100'}"
2022-04-25,A030190,NICE평가정보,38.4,18100,65928,18570,70383,18780,90903,18775,96600,11798,20142,-26.0,"{'시가': '18000', '고가': '18250', '저가': '17800', '52주 최저': '17050', '52주 최고': '26300'}"
2022-04-25,A001260,남광토건,0.84,12850,20539,13460,24818,13490,27938,13550,27230,5475,5169,23.0,"{'시가': '13200', '고가': '13250', '저가': '12800', '52주 최저': '10300', '52주 최고': '19600'}"
2022-04-25,A008355,남선알미우,0.81,36800,26253,36120,35673,38430,40474,37650,37670,472,1763,3.0,"{'시가': '38200', '고가': '38200', '저가': '36200', '52주 최저': '20050', '52주 최고': '78200'}"
2022-04-25,A008350,남선알미늄,4.0,3145,10359577,3208,15560531,3251,14229529,3222,10634466,32665,705813,1707.0,"{'시가': '3310', '고가': '3355', '저가': '3145', '52주 최저': '2030', '52주 최고': '4890'}"
2022-04-25,A042420,네오위즈홀딩스,4.26,39600,69321,41220,66977,42435,104830,42125,78628,1899,5158,129.0,"{'시가': '40200', '고가': '40500', '저가': '39400', '52주 최저': '22350', '52주 최고': '100000'}"
2022-04-25,A348210,넥스틴,14.68,70700,92302,73460,96306,71510,79070,70700,71595,4236,8210,47.0,"{'시가': '72600', '고가': '72600', '저가': '70100', '52주 최저': '43100', '52주 최고': '76500'}"
2022-04-25,A217270,넵튠,0.68,16750,139626,17910,77300,18465,64032,18600,54076,8146,18015,50.0,"{'시가': '17450', '고가': '17500', '저가': '16750', '52주 최저': '15950', '52주 최고': '35000'}"
2022-04-25,A194700,노바렉스,2.41,38750,12271,39340,22965,39855,17401,39800,14175,1468,2950,29.0,"{'시가': '39400', '고가': '39650', '저가': '38750', '52주 최저': '31250', '52주 최고': '50700'}"
2022-04-25,A285490,노바텍,0.64,38550,50311,39790,47475,40345,82661,40475,66771,1928,9689,257.0,"{'시가': '38250', '고가': '39150', '저가': '38250', '52주 최저': '30200', '52주 최고': '51900'}"
2022-04-25,A376930,노을,0.27,7480,92532,7786,225697,7715,216599,7695,98136,4064,14901,71.0,"{'시가': '7650', '고가': '7750', '저가': '7480', '52주 최저': '7390', '52주 최고': '11300'}"
2022-04-25,A278650,노터스,0.8,36200,78963,36430,86122,35755,82204,36000,81429,4803,6575,-15.0,"{'시가': '36100', '고가': '36800', '저가': '35550', '52주 최저': '22350', '52주 최고': '41300'}"
2022-04-25,A270870,뉴트리,3.33,19950,13665,20120,20275,19855,14213,19850,11327,3013,14669,83.0,"{'시가': '19950', '고가': '20400', '저가': '19800', '52주 최저': '18400', '52주 최고': '43350'}"
2022-04-25,A119860,다나와,10.02,21450,28652,22030,25473,22130,27736,22175,26536,4195,11105,28.0,"{'시가': '21900', '고가': '21950', '저가': '21350', '52주 최저': '21000', '52주 최고': '41550'}"
2022-04-25,A064260,다날,5.3,9840,1284447,10148,1324797,10199,1278872,10225,1278044,33945,77674,493.0,"{'시가': '9940', '고가': '10050', '저가': '9840', '52주 최저': '5430', '52주 최고': '18850'}"
2022-04-25,A023590,다우기술,21.95,21000,55650,21470,44721,21520,44641,21600,48228,7425,19035,234.0,"{'시가': '21100', '고가': '21250', '저가': '21000', '52주 최저': '19200', '52주 최고': '29700'}"
2022-04-25,A032190,다우데이타,9.91,13800,39624,14000,53068,13945,60774,13975,52247,8272,27089,209.0,"{'시가': '13700', '고가': '13950', '저가': '13650', '52주 최저': '12600', '52주 최고': '17000'}"
2022-04-25,A048470,대동스틸,0.85,8150,9232864,7498,3255528,7096,1786349,7055,718631,31680,23543,-23.0,"{'시가': '7070', '고가': '9000', '저가': '7050', '52주 최저': '5120', '52주 최고': '9570'}"
2022-04-25,A003545,대신증권우,10.94,15450,69323,15610,42614,15675,51337,15650,41889,28091,29671,0.0,"{'시가': '15500', '고가': '15600', '저가': '15400', '52주 최저': '13850', '52주 최고': '19850'}"
2022-04-25,A003547,대신증권2우B,2.55,15200,10250,15280,7781,15345,10522,15350,10344,12356,22259,188.0,"{'시가': '15150', '고가': '15350', '저가': '15100', '52주 최저': '13400', '52주 최고': '19400'}"
2022-04-25,A003540,대신증권,14.51,17900,85050,18200,80211,18255,75842,18300,73934,27456,43428,478.0,"{'시가': '18100', '고가': '18200', '저가': '17900', '52주 최저': '15550', '52주 최고': '21950'}"
2022-04-25,A009190,대양금속,0.91,4600,383599,4683,944300,4621,618657,4590,385289,10262,16931,17.0,"{'시가': '4660', '고가': '4750', '저가': '4600', '52주 최저': '3760', '52주 최고': '6400'}"
2022-04-25,A047040,대우건설,10.89,6300,1399271,6468,1492990,6527,1278685,6560,1160749,39931,112965,448.0,"{'시가': '6400', '고가': '6470', '저가': '6300', '52주 최저': '5300', '52주 최고': '9540'}"
2022-04-25,A078600,대주전자재료,11.09,82900,210981,87480,201375,90350,190328,90000,181362,7363,11773,152.0,"{'시가': '83700', '고가': '85000', '저가': '82700', '52주 최저': '41800', '52주 최고': '130500'}"
2022-04-25,A140520,대창스틸,0.75,4055,530471,4073,696754,3996,420295,3970,166494,10767,11821,-16.0,"{'시가': '3960', '고가': '4240', '저가': '3930', '52주 최저': '2860', '52주 최고': '4730'}"
2022-04-25,A054670,대한뉴팜,0.94,12000,182047,12390,271719,12575,294106,12575,221754,12084,27384,191.0,"{'시가': '12150', '고가': '12350', '저가': '11950', '52주 최저': '9790', '52주 최고': '13650'}"
2022-04-25,A084010,대한제강,9.46,21350,83409,22040,154780,21740,150652,21725,142617,5620,52070,79.0,"{'시가': '21550', '고가': '22000', '저가': '21300', '52주 최저': '13500', '52주 최고': '26600'}"
2022-04-25,A005880,대한해운,6.45,2670,903058,2764,1541111,2751,1314348,2747,1250066,37728,330166,573.0,"{'시가': '2680', '고가': '2725', '저가': '2660', '52주 최저': '2030', '52주 최고': '3990'}"
2022-04-25,A298540,더네이쳐홀딩스,13.92,33600,95279,34370,62265,33815,73631,33800,61263,4404,3551,51.0,"{'시가': '33750', '고가': '34100', '저가': '32850', '52주 최저': '26400', '52주 최고': '81400'}"
2022-04-25,A192080,더블유게임즈,9.91,49900,40414,51320,39179,51120,45541,51150,38928,3215,11996,130.0,"{'시가': '50200', '고가': '50300', '저가': '49550', '52주 최저': '47600', '52주 최고': '86400'}"
2022-04-25,A299170,더블유에스아이,0.14,2590,105264,2690,102802,2743,231517,2730,153222,6287,11660,9.0,"{'시가': '2670', '고가': '2670', '저가': '2570', '52주 최저': '2285', '52주 최고': '3560'}"
2022-04-25,A194480,데브시스터즈,2.45,62700,70877,66160,90337,67900,155851,68000,99570,1554,10747,190.0,"{'시가': '62700', '고가': '64000', '저가': '62500', '52주 최저': '53000', '52주 최고': '199500'}"
2022-04-25,A145720,덴티움,17.34,70100,177230,74660,92271,75370,89903,75600,82418,7624,6363,282.0,"{'시가': '74200', '고가': '74900', '저가': '69900', '52주 최저': '52100', '52주 최고': '92400'}"
2022-04-25,A001230,동국제강,22.32,18750,1508067,19110,1644629,18240,1410205,18375,1440660,50870,81459,237.0,"{'시가': '19550', '고가': '19900', '저가': '18700', '52주 최저': '13400', '52주 최고': '27850'}"
2022-04-25,A005965,동부건설우,18.64,32000,2504,31970,2832,31885,2186,31825,1659,237,1461,18.0,"{'시가': '31850', '고가': '32350', '저가': '31850', '52주 최저': '26300', '52주 최고': '90300'}"
2022-04-25,A005960,동부건설,1.72,13150,99936,13320,78722,13375,61687,13375,55910,20771,51464,149.0,"{'시가': '13150', '고가': '13200', '저가': '12950', '52주 최저': '12350', '52주 최고': '15900'}"
2022-04-25,A033500,동성화인텍,4.7,12050,213035,12420,407295,12020,442186,12100,464329,40065,32945,-45.0,"{'시가': '12100', '고가': '12300', '저가': '12000', '52주 최저': '9650', '52주 최고': '14500'}"
2022-04-25,A060380,동양에스텍,2.67,3665,316725,3711,671770,3610,420490,3615,217940,3168,9953,6.0,"{'시가': '3560', '고가': '3760', '저가': '3535', '52주 최저': '2800', '52주 최고': '5870'}"
2022-04-25,A005290,동진쎄미켐,7.86,37900,1076827,39300,846021,38450,736314,38250,750998,8315,21512,470.0,"{'시가': '39450', '고가': '39750', '저가': '37900', '52주 최저': '25000', '52주 최고': '52100'}"
2022-04-25,A203650,드림시큐리티,1.74,4145,318008,4315,302511,4319,308735,4312,270065,30644,34010,-10.0,"{'시가': '4240', '고가': '4280', '저가': '4145', '52주 최저': '3715', '52주 최고': '6290'}"
2022-04-25,A192650,드림텍,20.28,10500,164805,10750,185748,10695,188177,10700,172828,60175,100789,199.0,"{'시가': '10500', '고가': '10700', '저가': '10450', '52주 최저': '9300', '52주 최고': '14000'}"
2022-04-25,A024090,디씨엠,1.96,30450,179248,31270,109041,30255,97250,30350,83187,3919,2179,-46.0,"{'시가': '32200', '고가': '32400', '저가': '29450', '52주 최저': '14850', '52주 최고': '33150'}"
2022-04-25,A092200,디아이씨,2.55,5420,722968,5432,629769,5370,453182,5330,249362,12836,16969,20.0,"{'시가': '5560', '고가': '5730', '저가': '5400', '52주 최저': '3845', '52주 최고': '7650'}"
2022-04-25,A263690,디알젬,15.1,9720,16612,9940,12874,9949,11611,9975,10534,1666,6686,27.0,"{'시가': '9710', '고가': '9850', '저가': '9700', '52주 최저': '8650', '52주 최고': '18500'}"
2022-04-25,A263720,디앤씨미디어,0.94,33450,159940,34610,1226747,33890,839838,33650,188134,1529,9978,138.0,"{'시가': '34750', '고가': '34900', '저가': '33350', '52주 최저': '28200', '52주 최고': '51000'}"
2022-04-25,A241520,DSC인베스트먼트,0.61,5590,296562,5594,186270,5570,182544,5565,147892,29756,20273,52.0,"{'시가': '5640', '고가': '5700', '저가': '5590', '52주 최저': '4850', '52주 최고': '6900'}"
2022-04-25,A039840,디오,27.07,35800,104041,37530,122262,38335,153183,38475,144382,1108,6989,115.0,"{'시가': '37150', '고가': '37400', '저가': '35800', '52주 최저': '29900', '52주 최고': '55000'}"
2022-04-25,A113810,디젠스,1.18,1125,2176707,1181,3136570,1155,5735311,1175,3008445,56353,143488,78.0,"{'시가': '1175', '고가': '1185', '저가': '1080', '52주 최저': '709', '52주 최고': '1775'}"
2022-04-25,A232680,라온테크,3.99,19600,96520,19520,184772,34040,129374,33600,87259,4243,14224,127.0,"{'시가': '19950', '고가': '20550', '저가': '19500', '52주 최저': '18400', '52주 최고': '52000'}"
2022-04-25,A084650,랩지노믹스,4.1,8250,3295599,9346,1529445,9868,1941421,9985,1123230,26936,330921,2297.0,"{'시가': '8480', '고가': '8710', '저가': '8250', '52주 최저': '9160', '52주 최고': '40000'}"
2022-04-25,A281740,레이크머티리얼즈,0.62,4550,285606,4637,315877,4642,284513,4647,284919,9575,40996,51.0,"{'시가': '4510', '고가': '4580', '저가': '4495', '52주 최저': '3530', '52주 최고': '5690'}"
2022-04-25,A004000,롯데정밀화학,20.57,89000,538718,85100,174737,84890,135274,84450,87939,19950,6928,124.0,"{'시가': '85400', '고가': '89900', '저가': '85300', '52주 최저': '59100', '52주 최고': '101500'}"
2022-04-25,A085370,루트로닉,11.82,27000,508271,27950,415847,27805,383413,27700,389116,4998,32711,544.0,"{'시가': '27850', '고가': '28200', '저가': '26850', '52주 최저': '10400', '52주 최고': '29650'}"
2022-04-25,A08537M,루트로닉3우C,0.18,38000,301,38880,126,39330,108,39200,72,346,49,-2.0,"{'시가': '38250', '고가': '38350', '저가': '38000', '52주 최저': '15200', '52주 최고': '41800'}"
2022-04-25,A058470,리노공업,47.29,178300,44423,181560,45660,179630,38985,179250,36775,655,1946,218.0,"{'시가': '181000', '고가': '182200', '저가': '178200', '52주 최저': '150100', '52주 최고': '216700'}"
2022-04-25,A377450,리파인,3.47,13700,33075,13530,38656,13555,45613,13550,32855,14480,27862,252.0,"{'시가': '13600', '고가': '14000', '저가': '13600', '52주 최저': '11650', '52주 최고': '18900'}"
2022-04-25,A147760,마이크로프랜드,2.5,6090,99102,6360,71259,6413,67285,6445,63580,17189,23187,35.0,"{'시가': '6280', '고가': '6290', '저가': '6090', '52주 최저': '6250', '52주 최고': '10200'}"
2022-04-25,A169330,엠브레인,22.08,4570,139735,4668,147531,4663,333925,4662,214629,2100,9505,22.0,"{'시가': '4600', '고가': '4615', '저가': '4550', '52주 최저': '4230', '52주 최고': '14100'}"
2022-04-25,A267980,매일유업,15.32,70200,17468,70780,24284,69980,16690,69800,15382,1265,4766,53.0,"{'시가': '69500', '고가': '70700', '저가': '69300', '52주 최저': '63700', '52주 최고': '83400'}"
2022-04-25,A093520,매커스,17.09,10150,147400,10490,182871,10415,181794,10425,155704,9015,14324,92.0,"{'시가': '10300', '고가': '10500', '저가': '10100', '52주 최저': '5460', '52주 최고': '13450'}"
2022-04-25,A067280,멀티캠퍼스,6.61,43650,4348,43790,4057,43315,3314,43225,2265,594,893,22.0,"{'시가': '44300', '고가': '44300', '저가': '43450', '52주 최저': '33050', '52주 최고': '54000'}"
2022-04-25,A215200,메가스터디교육,31.37,96100,68364,98720,55054,98920,63239,99150,58413,3986,2241,70.0,"{'시가': '97100', '고가': '97500', '저가': '94800', '52주 최저': '54900', '52주 최고': '103500'}"
2022-04-25,A086900,메디톡스,7.72,130900,32487,131860,32854,129400,26956,128850,26536,1675,2817,198.0,"{'시가': '132900', '고가': '132900', '저가': '129400', '52주 최저': '109900', '52주 최고': '250100'}"
2022-04-25,A138040,메리츠금융지주,6.84,37300,239466,38540,263318,39860,252676,40475,228673,4221,35701,499.0,"{'시가': '37000', '고가': '37600', '저가': '36800', '52주 최저': '16050', '52주 최고': '55900'}"
2022-04-25,A008560,메리츠증권,12.73,6510,1232388,6646,1086346,6723,1161718,6720,1108338,44963,208498,876.0,"{'시가': '6510', '고가': '6540', '저가': '6450', '52주 최저': '4165', '52주 최고': '7010'}"
2022-04-25,A000060,메리츠화재,11.67,44450,227312,45620,185192,46565,179283,46825,169742,14088,23391,163.0,"{'시가': '45100', '고가': '45100', '저가': '43800', '52주 최저': '17150', '52주 최고': '53500'}"
2022-04-25,A059210,메타바이오메드,4.32,2870,191904,2992,146355,2986,137057,2987,116439,5960,50466,88.0,"{'시가': '2940', '고가': '2950', '저가': '2870', '52주 최저': '2500', '52주 최고': '3885'}"
2022-04-25,A058110,멕아이씨에스,1.13,6330,148616,6656,93421,6821,110732,6800,114025,6445,18419,79.0,"{'시가': '6600', '고가': '6600', '저가': '6310', '52주 최저': '6550', '52주 최고': '19000'}"
2022-04-25,A009900,명신산업,2.94,21600,427316,21950,511159,21875,375456,21825,267327,32675,82225,900.0,"{'시가': '21850', '고가': '22100', '저가': '21500', '52주 최저': '21150', '52주 최고': '39250'}"
2022-04-25,A005360,모나미,1.63,4820,253572,4924,281663,4888,298463,4865,257468,3499,20682,67.0,"{'시가': '4910', '고가': '4930', '저가': '4810', '52주 최저': '3790', '52주 최고': '6950'}"
2022-04-25,A080160,모두투어,9.62,22700,121349,23400,106387,23710,152732,23725,136903,9549,21536,238.0,"{'시가': '23000', '고가': '23000', '저가': '22600', '52주 최저': '17200', '52주 최고': '31550'}"
2022-04-25,A100030,모바일리더,1.36,20950,7390,21470,4816,21595,5428,21650,5138,2005,2153,-3.0,"{'시가': '20800', '고가': '21150', '저가': '20550', '52주 최저': '16800', '52주 최고': '23200'}"
2022-04-25,A008420,문배철강,1.17,5500,6187574,5368,6139715,5170,3670312,5210,1620496,53313,75621,-70.0,"{'시가': '5150', '고가': '5770', '저가': '5120', '52주 최저': '3350', '52주 최고': '6600'}"
2022-04-25,A100790,미래에셋벤처투자,0.73,8720,420499,9026,202433,9126,347022,9130,228334,29356,23109,-58.0,"{'시가': '9000', '고가': '9050', '저가': '8650', '52주 최저': '7410', '52주 최고': '11550'}"
2022-04-25,A002840,미원상사,3.4,173500,2556,175500,1492,175500,1890,175500,1568,312,1127,97.0,"{'시가': '176000', '고가': '176000', '저가': '172500', '52주 최저': '172000', '52주 최고': '231500'}"
2022-04-25,A268280,미원에스씨,0.53,211500,1884,211800,1246,211600,1163,212250,1050,458,532,4.0,"{'시가': '212500', '고가': '213000', '저가': '208500', '52주 최저': '155500', '52주 최고': '241500'}"
2022-04-25,A107590,미원홀딩스,0.75,143500,603,144600,1199,145350,922,145250,992,618,686,28.0,"{'시가': '144000', '고가': '144000', '저가': '142000', '52주 최저': '115500', '52주 최고': '157500'}"
2022-04-25,A950190,미투젠,9.53,19600,87624,20310,53032,20470,41054,20625,31970,10294,18717,172.0,"{'시가': '19800', '고가': '20050', '저가': '19450', '52주 최저': '16950', '52주 최고': '26500'}"
2022-04-25,A214180,민앤지,12.65,17850,20429,18220,25063,18275,22523,18275,21144,3814,10862,18.0,"{'시가': '18000', '고가': '18000', '저가': '17800', '52주 최저': '16550', '52주 최고': '23750'}"
2022-04-25,A206640,바디텍메드,2.17,14650,169686,15330,111415,16135,164797,15575,138683,10356,22233,187.0,"{'시가': '15250', '고가': '15350', '저가': '14600', '52주 최저': '13600', '52주 최고': '27550'}"
2022-04-25,A064550,바이오니아,6.86,29900,382558,31080,363444,32395,334621,32300,325780,6762,20607,150.0,"{'시가': '29850', '고가': '30600', '저가': '29300', '52주 최저': '16700', '52주 최고': '98800'}"
