DT,CD,NM,FRGN_RT,END_PRC,VOL,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN,VOL_MEDIAN,REMAIN_SELL,REMAIN_BUY,REMAIN_BUY_AMOUNT,DAY_SUMMARY
2022-04-01,A051910,LG화학,48.49,523000,196162,525200,174585,517300,256639,523000,209540,12529,17986,1499.0,"{'시가': '538000', '고가': '545000', '저가': '520000', '52주 최저': '437000', '52주 최고': '965000'}"
2022-04-01,A001120,LX인터내셔널,25.19,34800,446866,34210,502171,33830,566012,34025,407218,19899,39102,504.0,"{'시가': '34600', '고가': '35500', '저가': '34550', '52주 최저': '22300', '52주 최고': '38150'}"
2022-04-01,A035420,NAVER,54.64,335500,421029,336100,396564,337750,427447,339000,424046,18315,55674,12344.0,"{'시가': '340000', '고가': '340500', '저가': '335500', '52주 최저': '297000', '52주 최고': '465000'}"
2022-04-01,A008260,NI스틸,5.41,5150,103666,5106,250832,5070,867695,5075,324945,20985,8286,-23.0,"{'시가': '5160', '고가': '5200', '저가': '5060', '52주 최저': '2960', '52주 최고': '6650'}"
2022-04-01,A010060,OCI,14.14,105000,173027,104800,247054,107900,286940,107250,199235,52314,54910,-79.0,"{'시가': '104000', '고가': '106500', '저가': '103000', '52주 최저': '84100', '52주 최고': '169000'}"
2022-04-01,A010955,S-Oil우,14.4,56700,16859,56160,21185,54980,15071,55050,14007,5411,3748,-61.0,"{'시가': '56300', '고가': '57300', '저가': '55700', '52주 최저': '43750', '52주 최고': '66200'}"
2022-04-01,A010950,S-Oil,78.68,98300,670526,97500,722446,93680,574447,94450,494194,58076,6448,-1441.0,"{'시가': '97200', '고가': '99800', '저가': '96500', '52주 최저': '77200', '52주 최고': '117500'}"
2022-04-01,A950110,SBI핀테크솔루션즈,80.15,6660,93433,7022,31546,7029,20508,7055,11666,1633,6214,30.0,"{'시가': '7050', '고가': '7090', '저가': '6610', '52주 최저': '6200', '52주 최고': '11900'}"
2022-04-01,A001770,SHD,1.89,33050,19034,31790,12065,31920,12416,31625,11571,1853,453,-21.0,"{'시가': '31550', '고가': '33250', '저가': '31550', '52주 최저': '22650', '52주 최고': '43350'}"
2022-04-01,A009160,SIMPAC,7.38,8240,145886,8228,131075,8229,201754,8225,163781,8647,9129,-31.0,"{'시가': '8210', '고가': '8240', '저가': '8080', '52주 최저': '3240', '52주 최고': '9870'}"
2022-04-01,A210980,SK디앤디,5.01,30100,18167,30280,11619,30605,11683,30600,11319,1676,2769,3.0,"{'시가': '30050', '고가': '30250', '저가': '29850', '52주 최저': '25800', '52주 최고': '39700'}"
2022-04-01,A002710,TCC스틸,1.08,10950,547622,10790,700515,10665,859622,10725,720203,199743,88987,-477.0,"{'시가': '10750', '고가': '11100', '저가': '10600', '52주 최저': '4445', '52주 최고': '13650'}"
2022-04-01,A009450,경동나비엔,12.16,48000,112811,46490,48563,46255,47281,46100,43679,1232,8333,71.0,"{'시가': '46100', '고가': '49300', '저가': '45750', '52주 최저': '42500', '52주 최고': '78800'}"
2022-04-01,A013580,계룡건설,23.93,40500,56307,40740,72915,40840,100469,40750,83264,8758,4969,-86.0,"{'시가': '40600', '고가': '40700', '저가': '39950', '52주 최저': '29350', '52주 최고': '45000'}"
2022-04-01,A049720,고려신용정보,1.21,8570,16257,8596,24459,8638,22926,8640,18365,2665,8989,15.0,"{'시가': '8570', '고가': '8630', '저가': '8500', '52주 최저': '6810', '52주 최고': '11750'}"
2022-04-01,A098460,고영,63.29,18500,183204,18990,207615,18805,212706,18825,195542,9564,18311,159.0,"{'시가': '18900', '고가': '19000', '저가': '18500', '52주 최저': '16750', '52주 최고': '121800'}"
2022-04-01,A215000,골프존,20.03,159600,58286,154080,53361,151110,42130,149600,33250,6607,3382,-517.0,"{'시가': '156300', '고가': '159600', '저가': '154100', '52주 최저': '85000', '52주 최고': '193500'}"
2022-04-01,A121440,골프존뉴딘홀딩스,1.55,8340,44682,8290,56835,8278,62298,8255,41644,12471,12995,35.0,"{'시가': '8410', '고가': '8420', '저가': '8340', '52주 최저': '7010', '52주 최고': '11200'}"
2022-04-01,A339770,교촌에프앤비,0.27,15400,64819,15170,41697,15330,43549,15400,38665,18483,12924,7.0,"{'시가': '15250', '고가': '15650', '저가': '15150', '52주 최저': '13000', '52주 최고': '22150'}"
2022-04-01,A007690,국도화학,19.79,57800,29801,58660,28616,58450,31890,58450,30372,2420,4543,41.0,"{'시가': '58600', '고가': '58600', '저가': '57500', '52주 최저': '50200', '52주 최고': '108500'}"
2022-04-01,A083450,GST,9.46,32350,169824,31770,104022,31475,86383,31500,82777,31305,23877,-210.0,"{'시가': '31850', '고가': '32500', '저가': '31800', '52주 최저': '22900', '52주 최고': '38600'}"
2022-04-01,A002995,금호건설우,0.0,31650,161,31910,386,31765,486,31800,446,578,178,-3.0,"{'시가': '31750', '고가': '31850', '저가': '31650', '52주 최저': '25400', '52주 최고': '55000'}"
2022-04-01,A002990,금호건설,6.13,11050,75848,11230,94163,11395,119440,11400,112643,27316,46857,279.0,"{'시가': '11050', '고가': '11150', '저가': '11000', '52주 최저': '9380', '52주 최고': '14350'}"
2022-04-01,A011785,금호석유우,8.39,92900,12640,91380,13365,90710,18275,90650,16246,3248,2358,-90.0,"{'시가': '92800', '고가': '93100', '저가': '91900', '52주 최저': '78100', '52주 최고': '155000'}"
2022-04-01,A011780,금호석유,20.25,155000,77690,155000,92719,157600,116352,156000,94802,20596,25994,379.0,"{'시가': '154000', '고가': '156500', '저가': '153000', '52주 최저': '140500', '52주 최고': '298500'}"
2022-04-01,A137080,나래나노텍,1.07,13250,146008,13010,256587,12805,211399,12700,148503,14164,40635,326.0,"{'시가': '13400', '고가': '13450', '저가': '13200', '52주 최저': '11650', '52주 최고': '17300'}"
2022-04-01,A190510,나무가,1.72,12850,846401,13180,3196303,12335,1704705,12200,557683,49573,116713,811.0,"{'시가': '12950', '고가': '13400', '저가': '12750', '52주 최저': '7640', '52주 최고': '14600'}"
2022-04-01,A130580,나이스디앤비,45.35,9890,7978,9820,7207,9742,6496,9725,6606,2874,1750,3.0,"{'시가': '9900', '고가': '9910', '저가': '9820', '52주 최저': '8740', '52주 최고': '11650'}"
2022-04-01,A036800,나이스정보통신,22.22,29600,23740,29090,22148,29045,20072,28975,18914,2072,6782,86.0,"{'시가': '29150', '고가': '29600', '저가': '29050', '52주 최저': '25800', '52주 최고': '37100'}"
2022-04-01,A030190,NICE평가정보,38.47,19550,35937,19690,86670,19615,117639,19725,108346,10392,13088,-3.0,"{'시가': '19500', '고가': '19750', '저가': '19350', '52주 최저': '17050', '52주 최고': '26300'}"
2022-04-01,A001260,남광토건,0.83,13700,38629,13920,70317,13855,137893,13900,65461,8557,8077,-4.0,"{'시가': '13800', '고가': '13850', '저가': '13550', '52주 최저': '10300', '52주 최고': '19600'}"
2022-04-01,A008355,남선알미우,0.81,59000,205976,42430,117979,32775,59853,26900,14807,1134,1494,23.0,"{'시가': '48000', '고가': '67400', '저가': '45500', '52주 최저': '20050', '52주 최고': '63000'}"
2022-04-01,A008350,남선알미늄,4.15,3730,14654713,3863,122506398,3247,62603347,3102,9506614,70080,238545,433.0,"{'시가': '3780', '고가': '3945', '저가': '3515', '52주 최저': '2030', '52주 최고': '4890'}"
2022-04-01,A042420,네오위즈홀딩스,2.74,50200,58753,51300,85497,52210,128077,52550,108511,2937,8018,156.0,"{'시가': '50400', '고가': '50700', '저가': '49900', '52주 최저': '22350', '52주 최고': '100000'}"
2022-04-01,A348210,넥스틴,14.59,67000,85755,65520,149309,63400,99625,61600,67673,2638,8939,265.0,"{'시가': '68800', '고가': '68800', '저가': '66600', '52주 최저': '43100', '52주 최고': '79900'}"
2022-04-01,A217270,넵튠,0.81,19700,69994,19920,71803,20115,80910,20100,72794,11138,16602,179.0,"{'시가': '20050', '고가': '20050', '저가': '19600', '52주 최저': '15950', '52주 최고': '35000'}"
2022-04-01,A194700,노바렉스,2.37,40000,22180,40340,36993,40800,31067,41050,27098,953,4548,88.0,"{'시가': '40400', '고가': '40500', '저가': '39800', '52주 최저': '31250', '52주 최고': '50700'}"
2022-04-01,A285490,노바텍,0.56,39100,63904,38570,38665,37830,37673,38050,30357,2185,2795,75.0,"{'시가': '39050', '고가': '39950', '저가': '38650', '52주 최저': '30200', '52주 최고': '51900'}"
2022-04-01,A376930,노을,0.21,7770,116651,7590,85543,7667,145822,7615,106505,7315,30734,-17.0,"{'시가': '7580', '고가': '7820', '저가': '7530', '52주 최저': '7390', '52주 최고': '11300'}"
2022-04-01,A278650,노터스,0.94,35150,137333,33490,155798,32910,143824,33150,117214,26484,9069,3.0,"{'시가': '33900', '고가': '35200', '저가': '33500', '52주 최저': '22350', '52주 최고': '41300'}"
2022-04-01,A270870,뉴트리,3.54,19950,11650,19730,13356,19760,12209,19775,11399,2603,5751,4.0,"{'시가': '19850', '고가': '20000', '저가': '19750', '52주 최저': '18400', '52주 최고': '43350'}"
2022-04-01,A119860,다나와,10.56,23300,103868,23850,53602,23460,41570,23250,35153,4877,19695,194.0,"{'시가': '23800', '고가': '23800', '저가': '23050', '52주 최저': '21000', '52주 최고': '41550'}"
2022-04-01,A064260,다날,5.59,11500,5012790,12120,5624404,11930,5103525,11825,4175983,313103,487786,2915.0,"{'시가': '12200', '고가': '12250', '저가': '11500', '52주 최저': '5430', '52주 최고': '18850'}"
2022-04-01,A023590,다우기술,22.11,22000,27030,22040,40808,22230,43138,22150,41922,9151,20776,146.0,"{'시가': '22150', '고가': '22150', '저가': '21900', '52주 최저': '19200', '52주 최고': '29700'}"
2022-04-01,A032190,다우데이타,9.88,14150,64992,14350,176906,14250,114761,14225,63239,13475,23377,146.0,"{'시가': '14450', '고가': '14450', '저가': '14150', '52주 최저': '12600', '52주 최고': '17000'}"
2022-04-01,A048470,대동스틸,1.69,6810,514464,6834,569896,6880,956188,6840,341202,2664,20902,45.0,"{'시가': '7000', '고가': '7120', '저가': '6780', '52주 최저': '5120', '52주 최고': '9570'}"
2022-04-01,A003545,대신증권우,11.08,15900,95616,15610,47481,15505,41578,15425,40560,14417,39996,43.0,"{'시가': '15650', '고가': '15900', '저가': '15450', '52주 최저': '12800', '52주 최고': '19850'}"
2022-04-01,A003547,대신증권2우B,2.37,15400,22920,15100,14503,14955,15607,14875,14705,9547,18097,43.0,"{'시가': '15000', '고가': '15450', '저가': '15000', '52주 최저': '12550', '52주 최고': '19400'}"
2022-04-01,A003540,대신증권,14.59,18100,123446,17850,80264,17790,71568,17800,73737,43572,43630,-22.0,"{'시가': '17800', '고가': '18200', '저가': '17750', '52주 최저': '15550', '52주 최고': '21950'}"
2022-04-01,A009190,대양금속,1.29,4750,495863,4784,660105,4850,1720407,4830,1248147,25446,40162,82.0,"{'시가': '4835', '고가': '4900', '저가': '4745', '52주 최저': '3760', '52주 최고': '6400'}"
2022-04-01,A047040,대우건설,10.94,6890,1299866,6920,1938030,6996,1849913,7035,1685455,51478,299482,945.0,"{'시가': '7010', '고가': '7010', '저가': '6820', '52주 최저': '5300', '52주 최고': '9540'}"
2022-04-01,A078600,대주전자재료,13.63,92200,184602,93100,146412,92810,131750,93050,128959,3645,12502,306.0,"{'시가': '94200', '고가': '95000', '저가': '91900', '52주 최저': '41000', '52주 최고': '130500'}"
2022-04-01,A140520,대창스틸,0.81,3955,451747,3987,404918,4072,876030,4100,464856,37450,9289,-69.0,"{'시가': '3975', '고가': '4065', '저가': '3870', '52주 최저': '2860', '52주 최고': '4730'}"
2022-04-01,A054670,대한뉴팜,2.12,12250,265620,12370,566246,12045,455198,12225,234898,38992,39292,77.0,"{'시가': '12150', '고가': '12750', '저가': '12100', '52주 최저': '9790', '52주 최고': '13550'}"
2022-04-01,A084010,대한제강,9.82,20500,52076,20660,111337,21130,170148,20975,152294,10251,55404,123.0,"{'시가': '20800', '고가': '20850', '저가': '20500', '52주 최저': '13500', '52주 최고': '26600'}"
2022-04-01,A005880,대한해운,6.27,2745,998973,2731,1764332,2756,1671732,2755,1337259,76883,195463,100.0,"{'시가': '2780', '고가': '2785', '저가': '2715', '52주 최저': '2030', '52주 최고': '3990'}"
2022-04-01,A298540,더네이쳐홀딩스,13.83,34000,101945,34160,88044,33530,96288,33450,93719,3030,9160,34.0,"{'시가': '34300', '고가': '34400', '저가': '33600', '52주 최저': '26400', '52주 최고': '81400'}"
2022-04-01,A192080,더블유게임즈,9.85,51300,46168,51680,45917,51560,40215,51550,43071,4712,14183,288.0,"{'시가': '51400', '고가': '51600', '저가': '50900', '52주 최저': '47600', '52주 최고': '86400'}"
2022-04-01,A299170,더블유에스아이,0.02,2560,61970,2516,40425,2522,46897,2522,42798,4885,16791,11.0,"{'시가': '2490', '고가': '2565', '저가': '2485', '52주 최저': '2285', '52주 최고': '3560'}"
2022-04-01,A194480,데브시스터즈,3.02,67100,943311,63080,312272,61070,209076,60200,122405,8529,6242,-251.0,"{'시가': '64000', '고가': '72400', '저가': '64000', '52주 최저': '53000', '52주 최고': '199500'}"
2022-04-01,A145720,덴티움,17.3,74400,131089,72360,111417,72600,106486,72150,85801,13754,3420,-401.0,"{'시가': '71400', '고가': '74800', '저가': '69600', '52주 최저': '52100', '52주 최고': '92400'}"
2022-04-01,A001230,동국제강,21.94,16550,333925,16820,566960,17165,1131700,17150,699861,54722,122872,1026.0,"{'시가': '16650', '고가': '16650', '저가': '16450', '52주 최저': '12750', '52주 최고': '27850'}"
2022-04-01,A005965,동부건설우,18.65,31000,1786,30900,2986,30385,3287,30400,3161,637,671,0.0,"{'시가': '30800', '고가': '31100', '저가': '30750', '52주 최저': '23400', '52주 최고': '90300'}"
2022-04-01,A005960,동부건설,1.67,13550,113863,13760,107441,13980,83389,14100,65449,23029,39126,167.0,"{'시가': '13500', '고가': '13600', '저가': '13450', '52주 최저': '12350', '52주 최고': '15900'}"
2022-04-01,A033500,동성화인텍,3.69,11250,115961,11500,273279,11365,206689,11425,148116,30548,36023,-4.0,"{'시가': '11400', '고가': '11500', '저가': '11200', '52주 최저': '9650', '52주 최고': '14500'}"
2022-04-01,A060380,동양에스텍,2.23,3505,161943,3559,164769,3590,444162,3575,163803,3222,19918,51.0,"{'시가': '3550', '고가': '3585', '저가': '3500', '52주 최저': '2430', '52주 최고': '5870'}"
2022-04-01,A005290,동진쎄미켐,8.13,38200,715067,39540,961259,39155,1117229,39400,1159157,15520,49328,1299.0,"{'시가': '38950', '고가': '39300', '저가': '38200', '52주 최저': '25000', '52주 최고': '52100'}"
2022-04-01,A203650,드림시큐리티,1.85,4440,553561,4471,723459,4476,697088,4497,566249,15108,77166,127.0,"{'시가': '4435', '고가': '4475', '저가': '4405', '52주 최저': '3715', '52주 최고': '6290'}"
2022-04-01,A192650,드림텍,20.32,11050,346062,11240,777687,10890,482207,10825,313142,99704,114883,417.0,"{'시가': '11250', '고가': '11250', '저가': '10950', '52주 최저': '9210', '52주 최고': '14000'}"
2022-04-01,A024090,디씨엠,1.38,26000,59298,25750,82607,24790,66292,24925,59374,9623,9242,-19.0,"{'시가': '25900', '고가': '26150', '저가': '25550', '52주 최저': '14850', '52주 최고': '32200'}"
2022-04-01,A092200,디아이씨,2.28,5180,252991,5049,255909,5013,218887,5010,182719,31055,19782,-20.0,"{'시가': '5130', '고가': '5210', '저가': '5040', '52주 최저': '3075', '52주 최고': '7650'}"
2022-04-01,A263690,디알젬,15.15,10850,16284,10480,14715,10188,16761,10200,15493,7418,4190,-35.0,"{'시가': '10650', '고가': '10900', '저가': '10450', '52주 최저': '8650', '52주 최고': '18500'}"
2022-04-01,A263720,디앤씨미디어,0.91,30550,21669,31250,23390,31320,23938,31375,21044,2606,8973,117.0,"{'시가': '31250', '고가': '31250', '저가': '30300', '52주 최저': '28200', '52주 최고': '61900'}"
2022-04-01,A039840,디오,27.73,35900,46760,36110,52835,36290,57265,36275,55999,6291,3108,-58.0,"{'시가': '35950', '고가': '36200', '저가': '35150', '52주 최저': '29900', '52주 최고': '55000'}"
2022-04-01,A113810,디젠스,2.82,937,1156552,888,922753,861,806481,856,460037,62986,28358,-14.0,"{'시가': '930', '고가': '948', '저가': '894', '52주 최저': '709', '52주 최고': '1775'}"
2022-04-01,A232680,라온테크,4.48,40550,19423,40140,37747,39605,40446,39400,34769,9633,1720,-5.0,"{'시가': '39550', '고가': '40700', '저가': '39550', '52주 최저': '17400', '52주 최고': '46300'}"
2022-04-01,A084650,랩지노믹스,5.17,10800,1047130,25780,1738277,30640,2130392,35825,1321117,32901,56927,121.0,"{'시가': '11450', '고가': '11800', '저가': '10750', '52주 최저': '11700', '52주 최고': '40000'}"
2022-04-01,A281740,레이크머티리얼즈,0.51,4725,232778,4784,268634,4822,497012,4810,315345,9432,59519,147.0,"{'시가': '4780', '고가': '4795', '저가': '4725', '52주 최저': '3530', '52주 최고': '5690'}"
2022-04-01,A004000,롯데정밀화학,20.57,82800,502136,79500,169439,79450,135717,79100,103305,12984,14076,-303.0,"{'시가': '79900', '고가': '84300', '저가': '79700', '52주 최저': '56500', '52주 최고': '101500'}"
2022-04-01,A085370,루트로닉,10.73,28250,1133354,26170,495879,25365,607065,25375,484740,66053,11872,-855.0,"{'시가': '26100', '고가': '28450', '저가': '26050', '52주 최저': '9400', '52주 최고': '26500'}"
2022-04-01,A08537M,루트로닉3우C,0.17,39350,1643,36420,488,35585,396,35400,213,332,77,-5.0,"{'시가': '37100', '고가': '39400', '저가': '37100', '52주 최저': '13850', '52주 최고': '37150'}"
2022-04-01,A058470,리노공업,47.95,180100,37545,182760,27241,184460,24660,185000,26377,450,2373,335.0,"{'시가': '184000', '고가': '184100', '저가': '180100', '52주 최저': '150100', '52주 최고': '216700'}"
2022-04-01,A377450,리파인,2.59,14900,83622,14750,86401,14625,134130,14650,84961,83366,54803,-371.0,"{'시가': '14300', '고가': '14950', '저가': '14300', '52주 최저': '11650', '52주 최고': '18900'}"
2022-04-01,A147760,마이크로프랜드,2.58,6800,58233,6812,73283,6855,58195,6850,51496,16005,13625,27.0,"{'시가': '6860', '고가': '6860', '저가': '6750', '52주 최저': '6470', '52주 최고': '10200'}"
2022-04-01,A169330,엠브레인,22.94,4425,205855,4364,188050,4329,204429,4320,207662,23183,8136,-44.0,"{'시가': '4305', '고가': '4425', '저가': '4290', '52주 최저': '4230', '52주 최고': '14100'}"
2022-04-01,A267980,매일유업,15.25,67200,11132,67240,16279,66630,15183,66200,13087,2985,1178,-36.0,"{'시가': '67100', '고가': '67800', '저가': '66700', '52주 최저': '63700', '52주 최고': '83400'}"
2022-04-01,A093520,매커스,17.95,11800,197731,11950,461569,11267,1333476,11800,555116,19298,28334,44.0,"{'시가': '11800', '고가': '12050', '저가': '11650', '52주 최저': '5460', '52주 최고': '13450'}"
2022-04-01,A067280,멀티캠퍼스,6.77,44200,1674,44390,5534,43655,5923,43350,5046,406,278,-7.0,"{'시가': '44050', '고가': '44400', '저가': '43800', '52주 최저': '32850', '52주 최고': '54000'}"
2022-04-01,A215200,메가스터디교육,31.94,102000,24873,101040,40487,99960,48606,99850,48602,1227,2246,130.0,"{'시가': '102500', '고가': '103400', '저가': '101300', '52주 최저': '54900', '52주 최고': '103500'}"
2022-04-01,A086900,메디톡스,8.21,136700,96411,129720,44897,128240,32376,127000,23804,914,2177,17.0,"{'시가': '130100', '고가': '140000', '저가': '127400', '52주 최저': '109900', '52주 최고': '250100'}"
2022-04-01,A138040,메리츠금융지주,7.42,40600,289738,39210,338405,37470,357849,37475,329482,7145,20441,322.0,"{'시가': '40650', '고가': '40950', '저가': '39600', '52주 최저': '15200', '52주 최고': '55900'}"
2022-04-01,A008560,메리츠증권,12.52,6570,1416001,6430,1599003,6225,1424114,6280,1443898,187018,73890,-557.0,"{'시가': '6480', '고가': '6590', '저가': '6450', '52주 최저': '4165', '52주 최고': '6750'}"
2022-04-01,A000060,메리츠화재,11.66,47650,211278,46310,223757,44675,244047,44675,240571,7209,10833,315.0,"{'시가': '47000', '고가': '48200', '저가': '46650', '52주 최저': '17150', '52주 최고': '53500'}"
2022-04-01,A059210,메타바이오메드,4.38,2880,188777,2835,180125,2793,149516,2787,148851,45478,24950,-80.0,"{'시가': '2860', '고가': '2895', '저가': '2815', '52주 최저': '2455', '52주 최고': '3885'}"
2022-04-01,A058110,멕아이씨에스,1.17,8140,120285,8248,187600,8247,177215,8215,169270,12452,13332,-26.0,"{'시가': '8180', '고가': '8210', '저가': '8090', '52주 최저': '7930', '52주 최고': '19000'}"
2022-04-01,A009900,명신산업,4.3,22700,262532,22920,252126,23015,384940,23025,262741,17612,133510,2369.0,"{'시가': '23000', '고가': '23000', '저가': '22600', '52주 최저': '21500', '52주 최고': '39250'}"
2022-04-01,A005360,모나미,3.06,4735,2208402,4614,1386492,4425,729121,4385,274825,8376,20508,3.0,"{'시가': '4730', '고가': '5060', '저가': '4620', '52주 최저': '3790', '52주 최고': '7120'}"
2022-04-01,A080160,모두투어,10.74,24100,268228,23530,194261,23345,213202,23225,195992,56957,23539,-69.0,"{'시가': '23650', '고가': '24400', '저가': '23150', '52주 최저': '17200', '52주 최고': '31550'}"
2022-04-01,A100030,모바일리더,1.31,22000,7965,22260,16602,21545,11513,21550,7487,550,3097,11.0,"{'시가': '22350', '고가': '22800', '저가': '21500', '52주 최저': '16800', '52주 최고': '23650'}"
2022-04-01,A008420,문배철강,0.32,5020,678841,5108,2099697,5141,4499555,5090,1906479,17842,51860,150.0,"{'시가': '5050', '고가': '5180', '저가': '5000', '52주 최저': '3350', '52주 최고': '6600'}"
2022-04-01,A002840,미원상사,3.64,176500,2081,174900,2393,175200,1791,175500,2133,540,1043,32.0,"{'시가': '176000', '고가': '177500', '저가': '175500', '52주 최저': '172000', '52주 최고': '231500'}"
2022-04-01,A268280,미원에스씨,0.57,198000,360,196500,849,195650,804,195500,763,645,451,-11.0,"{'시가': '198500', '고가': '198500', '저가': '197500', '52주 최저': '155500', '52주 최고': '241500'}"
2022-04-01,A107590,미원홀딩스,0.78,141000,358,141000,753,140700,796,140750,509,475,831,75.0,"{'시가': '141000', '고가': '141500', '저가': '139500', '52주 최저': '105500', '52주 최고': '157500'}"
2022-04-01,A950190,미투젠,8.13,20300,35639,20120,41353,20005,46294,19900,45252,15089,8271,-120.0,"{'시가': '20300', '고가': '20450', '저가': '20050', '52주 최저': '16950', '52주 최고': '26500'}"
2022-04-01,A214180,민앤지,12.68,18450,31140,18290,28694,18160,32678,18225,29621,12359,11772,-66.0,"{'시가': '18200', '고가': '18450', '저가': '18050', '52주 최저': '16550', '52주 최고': '23750'}"
2022-04-01,A206640,바디텍메드,2.3,17600,207729,17740,593139,17840,482141,17725,304979,9541,30141,263.0,"{'시가': '17850', '고가': '18200', '저가': '17400', '52주 최저': '13600', '52주 최고': '28100'}"
2022-04-01,A064550,바이오니아,6.8,37500,352843,38810,327575,40350,391988,40550,360868,6776,51421,482.0,"{'시가': '38700', '고가': '38750', '저가': '37450', '52주 최저': '16400', '52주 최고': '98800'}"
2022-04-01,A251120,바이오에프디엔씨,17.75,20900,382358,20590,711507,19725,414341,19050,145574,2841,15586,187.0,"{'시가': '22150', '고가': '22700', '저가': '20900', '52주 최저': '18100', '52주 최고': '28850'}"
2022-04-01,A086040,바이오톡스텍,2.33,8220,123641,8302,111540,8259,103749,8220,96258,5352,25103,75.0,"{'시가': '8320', '고가': '8340', '저가': '8170', '52주 최저': '6300', '52주 최고': '12900'}"
2022-04-01,A099430,바이오플러스,0.9,30100,259245,29090,363822,28110,377564,28225,296048,22654,15601,221.0,"{'시가': '29600', '고가': '30650', '저가': '29200', '52주 최저': '20350', '52주 최고': '43000'}"
