DT,CD,NM,FRGN_RT,END_PRC,VOL,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN,VOL_MEDIAN,REMAIN_SELL,REMAIN_BUY,REMAIN_BUY_AMOUNT,DAY_SUMMARY
2022-04-13,A010950,S-Oil,79.29,100000,271720,100000,330950,99270,409230,99450,350231,63000,30123,201.0,"{'시가': '101500', '고가': '102500', '저가': '100000', '52주 최저': '77200', '52주 최고': '117500'}"
2022-04-13,A950110,SBI핀테크솔루션즈,80.1,6060,20724,6320,19410,6582,28050,6585,20614,2585,6980,16.0,"{'시가': '6110', '고가': '6230', '저가': '6030', '52주 최저': '6180', '52주 최고': '10900'}"
2022-04-13,A001770,SHD,1.59,31650,10595,32980,6494,32895,10842,32875,9560,519,2508,-3.0,"{'시가': '32300', '고가': '32450', '저가': '30800', '52주 최저': '22650', '52주 최고': '43000'}"
2022-04-13,A009160,SIMPAC,7.61,9030,191270,8910,410717,8616,332257,8640,287578,12229,11770,4.0,"{'시가': '9010', '고가': '9140', '저가': '8960', '52주 최저': '3550', '52주 최고': '9870'}"
2022-04-13,A210980,SK디앤디,5.02,29000,11741,29510,11387,29890,12267,29925,12085,2589,2385,-10.0,"{'시가': '29250', '고가': '29450', '저가': '29000', '52주 최저': '25800', '52주 최고': '39700'}"
2022-04-13,A002710,TCC스틸,2.05,12200,3146613,11030,1488179,10880,966653,10825,500627,159928,69414,-1176.0,"{'시가': '11100', '고가': '12200', '저가': '10950', '52주 최저': '4445', '52주 최고': '13650'}"
2022-04-13,A009450,경동나비엔,11.91,49600,19689,49710,41129,48870,53587,49425,48927,2171,6934,93.0,"{'시가': '49500', '고가': '50100', '저가': '49000', '52주 최저': '42500', '52주 최고': '78800'}"
2022-04-13,A013580,계룡건설,24.48,38450,29000,38630,52855,39445,64012,39550,62596,4699,464,-139.0,"{'시가': '38150', '고가': '38650', '저가': '37700', '52주 최저': '29350', '52주 최고': '45000'}"
2022-04-13,A049720,고려신용정보,1.17,8800,26175,8804,53631,8707,38790,8720,29650,1351,1657,-2.0,"{'시가': '8850', '고가': '8850', '저가': '8690', '52주 최저': '6900', '52주 최고': '11750'}"
2022-04-13,A098460,고영,62.89,17250,201281,17610,211053,18195,199229,18325,198183,16178,55570,174.0,"{'시가': '17050', '고가': '17400', '저가': '17050', '52주 최저': '16750', '52주 최고': '30900'}"
2022-04-13,A215000,골프존,20.18,164000,33205,168180,44447,163840,58386,165700,55700,1154,874,-71.0,"{'시가': '164500', '고가': '166700', '저가': '162800', '52주 최저': '85000', '52주 최고': '193500'}"
2022-04-13,A121440,골프존뉴딘홀딩스,1.59,8740,62378,8792,87825,8608,110023,8750,72304,18545,10817,15.0,"{'시가': '8770', '고가': '8810', '저가': '8630', '52주 최저': '7060', '52주 최고': '11200'}"
2022-04-13,A339770,교촌에프앤비,0.25,14950,31782,15290,27037,15340,32579,15325,31076,3787,24502,222.0,"{'시가': '15050', '고가': '15200', '저가': '14850', '52주 최저': '13000', '52주 최고': '22150'}"
2022-04-13,A007690,국도화학,19.82,56100,39224,58080,33219,58510,36672,58500,31777,2960,4660,184.0,"{'시가': '57400', '고가': '58000', '저가': '55700', '52주 최저': '50200', '52주 최고': '108500'}"
2022-04-13,A083450,GST,9.42,30400,97804,30990,89062,31515,97440,31600,98750,5265,40217,317.0,"{'시가': '30650', '고가': '30800', '저가': '30050', '52주 최저': '23000', '52주 최고': '38600'}"
2022-04-13,A002995,금호건설우,0.0,30900,507,31460,466,31720,374,31875,343,55,222,3.0,"{'시가': '30750', '고가': '30900', '저가': '30650', '52주 최저': '25400', '52주 최고': '55000'}"
2022-04-13,A002990,금호건설,6.17,10600,71931,10730,84532,10935,85305,11000,74704,16747,43694,171.0,"{'시가': '10700', '고가': '10700', '저가': '10450', '52주 최저': '9570', '52주 최고': '14350'}"
2022-04-13,A011785,금호석유우,7.83,95600,23205,96000,25164,94550,20406,94750,19522,1554,1093,-27.0,"{'시가': '96400', '고가': '96500', '저가': '95200', '52주 최저': '78100', '52주 최고': '155000'}"
2022-04-13,A011780,금호석유,20.12,151500,92516,153200,119377,154300,102122,154750,91755,16769,28278,2454.0,"{'시가': '152000', '고가': '153500', '저가': '151500', '52주 최저': '140500', '52주 최고': '298500'}"
2022-04-13,A137080,나래나노텍,0.5,12000,244388,12480,116252,12820,190246,12850,130126,16650,67350,633.0,"{'시가': '12350', '고가': '12450', '저가': '11900', '52주 최저': '11650', '52주 최고': '17300'}"
2022-04-13,A190510,나무가,1.6,12650,279033,12670,456962,12855,648231,12850,514059,49599,42722,15.0,"{'시가': '12750', '고가': '12750', '저가': '12350', '52주 최저': '7640', '52주 최고': '14600'}"
2022-04-13,A293580,나우IB,0.57,10150,22074,10094,28933,10257,33127,10250,29122,2877,7404,53.0,"{'시가': '10000', '고가': '10200', '저가': '9960', '52주 최저': '8550', '52주 최고': '18400'}"
2022-04-13,A130580,나이스디앤비,45.45,9890,10702,9936,10188,9894,8095,9890,7338,11416,2173,0.0,"{'시가': '10000', '고가': '10000', '저가': '9830', '52주 최저': '8740', '52주 최고': '11650'}"
2022-04-13,A036800,나이스정보통신,22.05,29900,17713,29720,15813,29575,18898,29675,19524,4696,2034,-76.0,"{'시가': '29700', '고가': '30100', '저가': '29500', '52주 최저': '25800', '52주 최고': '37100'}"
2022-04-13,A030190,NICE평가정보,38.49,18800,112294,19340,98937,19515,91498,19600,89644,4984,15155,145.0,"{'시가': '19200', '고가': '19200', '저가': '18700', '52주 최저': '17050', '52주 최고': '26300'}"
2022-04-13,A001260,남광토건,0.74,13350,29567,13470,31829,13665,34901,13700,29950,4040,14288,89.0,"{'시가': '13200', '고가': '13400', '저가': '13000', '52주 최저': '10300', '52주 최고': '19600'}"
2022-04-13,A008355,남선알미우,0.81,46200,74129,47540,107612,53870,109661,49275,112641,2335,849,3.0,"{'시가': '40300', '고가': '46200', '저가': '40000', '52주 최저': '20050', '52주 최고': '78200'}"
2022-04-13,A008350,남선알미늄,3.93,3515,26288821,3491,39147582,3788,66570885,3737,26230637,322932,194054,-286.0,"{'시가': '3330', '고가': '3595', '저가': '3305', '52주 최저': '2030', '52주 최고': '4890'}"
2022-04-13,A042420,네오위즈홀딩스,2.6,44800,213651,48960,136762,49780,105859,50300,69942,1697,3594,62.0,"{'시가': '47000', '고가': '48350', '저가': '43450', '52주 최저': '22350', '52주 최고': '100000'}"
2022-04-13,A348210,넥스틴,14.37,68100,72515,66060,55496,66600,94191,66800,58932,11547,2590,-102.0,"{'시가': '65900', '고가': '68700', '저가': '64800', '52주 최저': '43100', '52주 최고': '76500'}"
2022-04-13,A217270,넵튠,0.68,19250,53863,19450,85737,19710,78797,19825,71091,5410,17408,89.0,"{'시가': '19200', '고가': '19300', '저가': '18800', '52주 최저': '15950', '52주 최고': '35000'}"
2022-04-13,A194700,노바렉스,2.34,39650,11719,39810,13724,40150,17392,40000,12112,848,2256,34.0,"{'시가': '39450', '고가': '40300', '저가': '39250', '52주 최저': '31250', '52주 최고': '50700'}"
2022-04-13,A285490,노바텍,0.52,40950,178756,38810,73421,38780,58551,38925,48325,17765,3384,-476.0,"{'시가': '39050', '고가': '41050', '저가': '38600', '52주 최저': '30200', '52주 최고': '51900'}"
2022-04-13,A376930,노을,0.33,7480,40821,7582,78044,7616,76829,7620,62450,1154,17747,62.0,"{'시가': '7490', '고가': '7540', '저가': '7430', '52주 최저': '7390', '52주 최고': '11300'}"
2022-04-13,A278650,노터스,0.5,35250,73936,34560,105935,34425,194140,34400,99716,2487,3085,23.0,"{'시가': '33350', '고가': '35550', '저가': '33000', '52주 최저': '22350', '52주 최고': '41300'}"
2022-04-13,A270870,뉴트리,3.41,19350,19644,19920,13914,20000,14215,19975,14041,2473,8233,36.0,"{'시가': '19700', '고가': '19850', '저가': '19200', '52주 최저': '18400', '52주 최고': '43350'}"
2022-04-13,A119860,다나와,10.24,21900,52534,22450,51736,23110,57919,23150,57945,1683,13024,116.0,"{'시가': '22200', '고가': '22350', '저가': '21750', '52주 최저': '21000', '52주 최고': '41550'}"
2022-04-13,A064260,다날,5.41,10300,1535407,10620,1982556,11260,2585198,11375,2186135,202437,404523,1367.0,"{'시가': '10150', '고가': '10500', '저가': '10100', '52주 최저': '5430', '52주 최고': '18850'}"
2022-04-13,A023590,다우기술,22.01,21650,52591,21670,51238,21860,45153,21900,43243,4240,16419,-1.0,"{'시가': '21350', '고가': '21650', '저가': '21200', '52주 최저': '19200', '52주 최고': '29700'}"
2022-04-13,A032190,다우데이타,9.87,13750,49189,13990,47536,14180,95233,14150,54863,16941,19474,27.0,"{'시가': '13850', '고가': '13850', '저가': '13600', '52주 최저': '12600', '52주 최고': '17000'}"
2022-04-13,A048470,대동스틸,0.28,6500,149882,6644,253761,6711,407772,6705,273455,4232,6072,3.0,"{'시가': '6550', '고가': '6550', '저가': '6310', '52주 최저': '5120', '52주 최고': '9570'}"
2022-04-13,A003545,대신증권우,11.01,15750,50421,15730,48540,15750,57875,15750,50072,23453,29464,75.0,"{'시가': '15750', '고가': '15800', '저가': '15600', '52주 최저': '13850', '52주 최고': '19850'}"
2022-04-13,A003547,대신증권2우B,2.39,15400,11871,15400,13055,15355,15141,15400,13441,10194,14746,19.0,"{'시가': '15400', '고가': '15450', '저가': '15300', '52주 최저': '13400', '52주 최고': '19400'}"
2022-04-13,A003540,대신증권,14.59,18250,73279,18230,116953,18120,100009,18150,82108,41813,36805,-265.0,"{'시가': '18200', '고가': '18350', '저가': '18150', '52주 최저': '15550', '52주 최고': '21950'}"
2022-04-13,A009190,대양금속,1.16,4580,382253,4664,404090,4726,469568,4735,482374,8821,16280,19.0,"{'시가': '4505', '고가': '4595', '저가': '4440', '52주 최저': '3760', '52주 최고': '6400'}"
2022-04-13,A047040,대우건설,11.04,6620,1124998,6616,1385720,6725,1519688,6705,1577545,193197,172184,-412.0,"{'시가': '6520', '고가': '6650', '저가': '6520', '52주 최저': '5300', '52주 최고': '9540'}"
2022-04-13,A078600,대주전자재료,12.34,92600,121163,94740,221958,94690,204803,93800,186880,3061,5710,-23.0,"{'시가': '91600', '고가': '93300', '저가': '91000', '52주 최저': '41800', '52주 최고': '130500'}"
2022-04-13,A140520,대창스틸,0.91,3875,126421,3868,133892,3909,236835,3910,206930,10957,7208,0.0,"{'시가': '3800', '고가': '3890', '저가': '3750', '52주 최저': '2860', '52주 최고': '4730'}"
2022-04-13,A054670,대한뉴팜,1.92,12600,578800,12320,295720,12360,269622,12325,253954,34384,31758,53.0,"{'시가': '12100', '고가': '13000', '저가': '12050', '52주 최저': '9790', '52주 최고': '13550'}"
2022-04-13,A084010,대한제강,9.4,21250,90034,20880,170193,20735,144569,20675,126211,15224,12910,34.0,"{'시가': '21050', '고가': '21250', '저가': '20500', '52주 최저': '13500', '52주 최고': '26600'}"
2022-04-13,A005880,대한해운,6.34,2740,1232228,2680,1123838,2712,1561991,2727,1119389,195965,124309,-146.0,"{'시가': '2650', '고가': '2740', '저가': '2650', '52주 최저': '2030', '52주 최고': '3990'}"
2022-04-13,A298540,더네이쳐홀딩스,13.72,32800,62669,33960,98037,34130,88809,34250,69549,2257,1694,1.0,"{'시가': '32600', '고가': '33250', '저가': '32200', '52주 최저': '26400', '52주 최고': '81400'}"
2022-04-13,A192080,더블유게임즈,9.92,50100,113590,50980,66922,51500,59452,51450,52356,3182,17643,148.0,"{'시가': '50500', '고가': '52100', '저가': '49450', '52주 최저': '47600', '52주 최고': '86400'}"
2022-04-13,A299170,더블유에스아이,0.07,2820,895660,2690,414724,2628,278753,2637,108147,22862,97014,41.0,"{'시가': '2690', '고가': '2880', '저가': '2670', '52주 최저': '2285', '52주 최고': '3560'}"
2022-04-13,A194480,데브시스터즈,2.16,72400,219002,73660,284974,70690,346184,71900,266562,4036,4758,136.0,"{'시가': '71600', '고가': '74800', '저가': '70300', '52주 최저': '53000', '52주 최고': '199500'}"
2022-04-13,A145720,덴티움,17.46,75800,121937,75080,153154,73880,118741,72650,80389,17371,4064,-890.0,"{'시가': '77800', '고가': '79100', '저가': '74800', '52주 최저': '52100', '52주 최고': '92400'}"
2022-04-13,A001230,동국제강,21.73,16050,387406,16080,458404,16325,464455,16400,402731,67256,58261,342.0,"{'시가': '16400', '고가': '16450', '저가': '15950', '52주 최저': '13400', '52주 최고': '27850'}"
2022-04-13,A005965,동부건설우,18.64,31900,1501,31570,3105,31265,2596,31100,2210,405,580,0.0,"{'시가': '31700', '고가': '31900', '저가': '31600', '52주 최저': '24950', '52주 최고': '90300'}"
2022-04-13,A005960,동부건설,1.68,13350,31025,13350,49669,13440,76458,13425,56113,11312,28337,111.0,"{'시가': '13350', '고가': '13350', '저가': '13100', '52주 최저': '12350', '52주 최고': '15900'}"
2022-04-13,A033500,동성화인텍,3.23,10900,281044,10680,217362,11010,171568,11050,149115,63041,69757,35.0,"{'시가': '10600', '고가': '11100', '저가': '10600', '52주 최저': '9650', '52주 최고': '14500'}"
2022-04-13,A060380,동양에스텍,1.57,3400,89640,3437,154273,3475,162936,3500,158276,6431,9753,2.0,"{'시가': '3380', '고가': '3400', '저가': '3330', '52주 최저': '2680', '52주 최고': '5870'}"
2022-04-13,A005290,동진쎄미켐,8.45,36500,376681,36910,508873,37815,679532,37725,634429,30626,16785,-139.0,"{'시가': '35800', '고가': '36600', '저가': '35550', '52주 최저': '25000', '52주 최고': '52100'}"
2022-04-13,A203650,드림시큐리티,1.58,4260,280953,4324,290914,4380,478573,4385,336965,10838,14153,-7.0,"{'시가': '4325', '고가': '4340', '저가': '4210', '52주 최저': '3715', '52주 최고': '6290'}"
2022-04-13,A192650,드림텍,20.29,10500,304023,10810,219959,10965,266406,11000,214713,94276,78320,230.0,"{'시가': '10700', '고가': '10750', '저가': '10450', '52주 최저': '9300', '52주 최고': '14000'}"
2022-04-13,A024090,디씨엠,1.38,28150,120923,27100,65050,26585,57862,26500,55350,10039,3008,-138.0,"{'시가': '26600', '고가': '28300', '저가': '26500', '52주 최저': '14850', '52주 최고': '32200'}"
2022-04-13,A092200,디아이씨,2.26,5350,269383,5226,201866,5205,282959,5185,232309,32519,15853,-99.0,"{'시가': '5100', '고가': '5350', '저가': '5050', '52주 최저': '3200', '52주 최고': '7650'}"
2022-04-13,A263690,디알젬,15.08,9980,16647,10326,11342,10508,13004,10550,13189,2987,2976,-1.0,"{'시가': '10250', '고가': '10250', '저가': '9960', '52주 최저': '8650', '52주 최고': '18500'}"
2022-04-13,A263720,디앤씨미디어,1.08,33000,95524,31800,112075,31420,67682,31175,32330,3181,3067,14.0,"{'시가': '33300', '고가': '33700', '저가': '32250', '52주 최저': '28200', '52주 최고': '61900'}"
2022-04-13,A241520,DSC인베스트먼트,0.49,5500,210376,5600,343076,5693,333405,5660,301589,21048,32742,33.0,"{'시가': '5510', '고가': '5600', '저가': '5500', '52주 최저': '4850', '52주 최고': '7600'}"
2022-04-13,A039840,디오,27.64,38600,171091,37280,151951,36655,99313,36225,52469,13862,6337,65.0,"{'시가': '37350', '고가': '39150', '저가': '36900', '52주 최저': '29900', '52주 최고': '55000'}"
2022-04-13,A113810,디젠스,2.03,1000,3690488,955,1546394,956,2005797,935,1607991,182801,30929,-66.0,"{'시가': '923', '고가': '1065', '저가': '922', '52주 최저': '709', '52주 최고': '1775'}"
2022-04-13,A232680,라온테크,5.32,49800,40067,47920,82002,44615,114229,43700,70742,5396,2818,-126.0,"{'시가': '48600', '고가': '50600', '저가': '48550', '52주 최저': '18800', '52주 최고': '52000'}"
2022-04-13,A084650,랩지노믹스,2.13,9650,326182,9948,333638,12664,908195,10200,531963,3402,12013,67.0,"{'시가': '9450', '고가': '9900', '저가': '9450', '52주 최저': '9490', '52주 최고': '40000'}"
2022-04-13,A281740,레이크머티리얼즈,0.56,4630,196058,4679,180291,4716,218276,4705,205348,18581,55375,42.0,"{'시가': '4620', '고가': '4680', '저가': '4610', '52주 최저': '3530', '52주 최고': '5690'}"
2022-04-13,A004000,롯데정밀화학,20.67,84700,120548,84240,181825,82590,184982,82750,159137,4523,7217,222.0,"{'시가': '85800', '고가': '86400', '저가': '84500', '52주 최저': '58800', '52주 최고': '101500'}"
2022-04-13,A085370,루트로닉,10.98,27750,532962,28610,397459,27920,449028,28350,414452,15759,5939,-192.0,"{'시가': '28350', '고가': '28350', '저가': '26850', '52주 최저': '9860', '52주 최고': '29650'}"
2022-04-13,A08537M,루트로닉3우C,0.17,40350,231,40780,344,39410,462,39875,284,518,80,-12.0,"{'시가': '40950', '고가': '40950', '저가': '39200', '52주 최저': '13900', '52주 최고': '41800'}"
2022-04-13,A058470,리노공업,47.6,175800,34234,174900,52424,178220,41843,177400,34960,655,624,21.0,"{'시가': '172100', '고가': '177000', '저가': '171800', '52주 최저': '150100', '52주 최고': '216700'}"
2022-04-13,A377450,리파인,3.11,13400,131966,13610,91824,14155,76758,14175,83053,4547,17016,33.0,"{'시가': '13050', '고가': '13450', '저가': '12750', '52주 최저': '11650', '52주 최고': '18900'}"
2022-04-13,A147760,마이크로프랜드,2.23,6400,51146,6548,73133,6697,74912,6770,76175,9066,7185,-37.0,"{'시가': '6400', '고가': '6410', '저가': '6320', '52주 최저': '6430', '52주 최고': '10200'}"
2022-04-13,A169330,엠브레인,22.91,4600,660180,4460,1062576,4435,626976,4452,205973,10847,11266,-2.0,"{'시가': '4530', '고가': '4720', '저가': '4470', '52주 최저': '4230', '52주 최고': '14100'}"
2022-04-13,A267980,매일유업,15.17,69200,13215,68540,15394,68200,15573,68250,16018,3855,1085,-93.0,"{'시가': '68800', '고가': '69300', '저가': '68000', '52주 최저': '63700', '52주 최고': '83400'}"
2022-04-13,A093520,매커스,18.28,10550,147047,10880,242823,11390,262665,11550,220140,27419,21588,-83.0,"{'시가': '10450', '고가': '10700', '저가': '10250', '52주 최저': '5460', '52주 최고': '13450'}"
2022-04-13,A067280,멀티캠퍼스,6.64,42300,5764,43180,5745,43805,4513,44175,3588,1212,565,-12.0,"{'시가': '42600', '고가': '43000', '저가': '42000', '52주 최저': '33050', '52주 최고': '54000'}"
2022-04-13,A215200,메가스터디교육,31.94,99600,51408,100140,63892,100740,52495,100450,49620,951,1048,-59.0,"{'시가': '99600', '고가': '100300', '저가': '97000', '52주 최저': '54900', '52주 최고': '103500'}"
2022-04-13,A086900,메디톡스,7.57,124000,24304,128580,25462,131200,34959,130650,25349,667,1863,-13.0,"{'시가': '127000', '고가': '127000', '저가': '123300', '52주 최저': '109900', '52주 최고': '250100'}"
2022-04-13,A138040,메리츠금융지주,7.07,41200,349382,40550,267262,40305,288793,40600,291051,23557,18207,-110.0,"{'시가': '41200', '고가': '42300', '저가': '40700', '52주 최저': '15700', '52주 최고': '55900'}"
2022-04-13,A008560,메리츠증권,12.95,6720,1133621,6682,1015994,6615,1253916,6645,1335781,199842,183328,252.0,"{'시가': '6720', '고가': '6780', '저가': '6670', '52주 최저': '4165', '52주 최고': '6770'}"
2022-04-13,A000060,메리츠화재,11.65,48600,221334,48070,204678,47475,217129,47625,219764,38554,5025,-1402.0,"{'시가': '48100', '고가': '49200', '저가': '47700', '52주 최저': '17150', '52주 최고': '53500'}"
2022-04-13,A059210,메타바이오메드,4.25,2990,176368,2992,235931,2953,310534,2985,223841,15166,19214,16.0,"{'시가': '2925', '고가': '3010', '저가': '2925', '52주 최저': '2500', '52주 최고': '3885'}"
2022-04-13,A058110,멕아이씨에스,0.99,7060,136638,7446,188328,7770,172918,7880,141689,8295,26937,28.0,"{'시가': '7240', '고가': '7240', '저가': '7040', '52주 최저': '7210', '52주 최고': '19000'}"
2022-04-13,A009900,명신산업,3.69,21800,254342,22130,338765,22535,306012,22700,263422,17308,62746,503.0,"{'시가': '21750', '고가': '21850', '저가': '21600', '52주 최저': '21500', '52주 최고': '39250'}"
2022-04-13,A005360,모나미,1.6,4945,437605,5027,1100234,4970,2568159,4925,1381699,11322,9293,7.0,"{'시가': '4780', '고가': '4990', '저가': '4720', '52주 최저': '3790', '52주 최고': '7120'}"
2022-04-13,A080160,모두투어,10.54,24000,141794,24960,262269,24585,250424,24625,245717,6846,16210,159.0,"{'시가': '24200', '고가': '24400', '저가': '23800', '52주 최저': '17200', '52주 최고': '31550'}"
2022-04-13,A100030,모바일리더,1.4,21600,6625,21700,4801,22025,7024,22100,6138,508,2507,33.0,"{'시가': '21000', '고가': '21600', '저가': '21000', '52주 최저': '16800', '52주 최고': '23650'}"
2022-04-13,A008420,문배철강,0.76,4805,386662,4872,586664,4960,824255,5020,468866,7179,11312,28.0,"{'시가': '4840', '고가': '4890', '저가': '4650', '52주 최저': '3350', '52주 최고': '6600'}"
2022-04-13,A100790,미래에셋벤처투자,0.87,9150,73109,9090,162319,9242,157182,9320,133818,8354,12435,27.0,"{'시가': '9270', '고가': '9310', '저가': '9070', '52주 최저': '7410', '52주 최고': '11550'}"
2022-04-13,A002840,미원상사,3.51,174500,1564,178400,1781,177650,2081,177250,2155,279,2918,400.0,"{'시가': '176000', '고가': '176000', '저가': '174000', '52주 최저': '172000', '52주 최고': '231500'}"
2022-04-13,A268280,미원에스씨,0.55,213500,1174,214200,1520,206900,1225,206000,1084,926,158,-38.0,"{'시가': '215500', '고가': '217000', '저가': '210500', '52주 최저': '155500', '52주 최고': '241500'}"
2022-04-13,A107590,미원홀딩스,0.78,144500,1284,145800,1404,143200,1067,142250,766,630,597,3.0,"{'시가': '146500', '고가': '149500', '저가': '143500', '52주 최저': '115500', '52주 최고': '157500'}"
2022-04-13,A950190,미투젠,8.81,20350,34979,20680,59200,20495,51308,20500,44217,12631,16021,141.0,"{'시가': '20700', '고가': '20700', '저가': '20350', '52주 최저': '16950', '52주 최고': '26500'}"
2022-04-13,A214180,민앤지,12.78,18250,24092,18350,24987,18390,30147,18350,26030,4133,7441,26.0,"{'시가': '18600', '고가': '18600', '저가': '18100', '52주 최저': '16550', '52주 최고': '23750'}"
2022-04-13,A206640,바디텍메드,2.1,18000,154583,17890,225555,17800,384040,17775,183154,24505,29020,108.0,"{'시가': '18000', '고가': '18250', '저가': '17700', '52주 최저': '13600', '52주 최고': '28100'}"
2022-04-13,A064550,바이오니아,7.06,34900,167386,35860,225391,37000,245520,37175,236428,8209,43829,201.0,"{'시가': '34550', '고가': '35300', '저가': '34550', '52주 최저': '16700', '52주 최고': '98800'}"
2022-04-13,A251120,바이오에프디엔씨,18.08,22750,328667,21890,361636,21660,531230,21650,324803,7188,3598,-11.0,"{'시가': '22500', '고가': '23250', '저가': '21450', '52주 최저': '18100', '52주 최고': '28850'}"
