DT,CD,NM,FRGN_RT,END_PRC,VOL,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN,VOL_MEDIAN,REMAIN_SELL,REMAIN_BUY,REMAIN_BUY_AMOUNT,DAY_SUMMARY
2022-04-26,A010060,OCI,14.84,99300,165378,100860,154117,101780,195058,101250,177499,18093,23967,1636.0,"{'시가': '101000', '고가': '101500', '저가': '99200', '52주 최저': '84100', '52주 최고': '169000'}"
2022-04-26,A010955,S-Oil우,14.7,60400,9612,60700,10913,60590,12548,60550,9343,1348,2742,121.0,"{'시가': '60200', '고가': '61300', '저가': '60000', '52주 최저': '45050', '52주 최고': '66200'}"
2022-04-26,A010950,S-Oil,80.05,102500,376854,104200,292636,105150,388527,104750,366806,47761,32618,-827.0,"{'시가': '104000', '고가': '104500', '저가': '100500', '52주 최저': '79200', '52주 최고': '117500'}"
2022-04-26,A950110,SBI핀테크솔루션즈,80.08,6000,6397,6108,15861,6090,11772,6070,8658,1658,4151,6.0,"{'시가': '5940', '고가': '6040', '저가': '5940', '52주 최저': '5830', '52주 최고': '9560'}"
2022-04-26,A001770,SHD,1.49,31550,8762,33050,11142,33115,9312,33200,8256,2002,1070,-12.0,"{'시가': '31650', '고가': '31800', '저가': '31200', '52주 최저': '22650', '52주 최고': '36300'}"
2022-04-26,A009160,SIMPAC,7.78,8960,373887,9186,315118,9220,323646,9245,318839,7939,14926,26.0,"{'시가': '9200', '고가': '9250', '저가': '8960', '52주 최저': '3900', '52주 최고': '9870'}"
2022-04-26,A210980,SK디앤디,5.01,28950,17471,29140,10815,29280,9393,29300,8879,1420,2232,-30.0,"{'시가': '28800', '고가': '29200', '저가': '28500', '52주 최저': '25800', '52주 최고': '39700'}"
2022-04-26,A002710,TCC스틸,2.49,12400,910357,12750,2167985,12670,1856351,12525,1470320,44395,150251,116.0,"{'시가': '12750', '고가': '12850', '저가': '12100', '52주 최저': '4445', '52주 최고': '14050'}"
2022-04-26,A009450,경동나비엔,11.74,51300,21681,51300,36043,50385,38880,50650,33257,8028,8042,-60.0,"{'시가': '51300', '고가': '51400', '저가': '50300', '52주 최저': '42500', '52주 최고': '78800'}"
2022-04-26,A013580,계룡건설,24.37,36700,49860,37150,63899,37860,55292,38000,49407,792,8649,7.0,"{'시가': '36350', '고가': '37150', '저가': '36050', '52주 최저': '29350', '52주 최고': '45000'}"
2022-04-26,A049720,고려신용정보,1.33,9390,118824,9192,293313,8994,159515,8925,40237,8268,16893,31.0,"{'시가': '9450', '고가': '9480', '저가': '9320', '52주 최저': '6900', '52주 최고': '11750'}"
2022-04-26,A098460,고영,62.66,19250,181532,19380,262506,18935,328065,19000,306478,11932,2488,-147.0,"{'시가': '18850', '고가': '19350', '저가': '18650', '52주 최저': '16750', '52주 최고': '29300'}"
2022-04-26,A215000,골프존,20.23,164300,19600,169500,38698,168300,31177,167550,25120,790,306,-36.0,"{'시가': '163000', '고가': '165100', '저가': '163000', '52주 최저': '87900', '52주 최고': '193500'}"
2022-04-26,A121440,골프존뉴딘홀딩스,1.72,8900,46204,9016,167749,8917,117558,8885,105908,6636,16770,36.0,"{'시가': '8910', '고가': '8950', '저가': '8850', '52주 최저': '7060', '52주 최고': '11200'}"
2022-04-26,A339770,교촌에프앤비,0.45,16800,416064,16570,288240,15995,260285,16125,163110,12862,17020,68.0,"{'시가': '16900', '고가': '17600', '저가': '16450', '52주 최저': '13000', '52주 최고': '22150'}"
2022-04-26,A007690,국도화학,19.7,57000,36970,58600,65232,58170,47209,57900,42171,6429,6933,-33.0,"{'시가': '57200', '고가': '57300', '저가': '56000', '52주 최저': '50200', '52주 최고': '108500'}"
2022-04-26,A083450,GST,9.74,32400,89887,32600,151929,31690,124610,31625,100188,4679,8685,68.0,"{'시가': '32850', '고가': '33000', '저가': '32050', '52주 최저': '23000', '52주 최고': '38600'}"
2022-04-26,A002995,금호건설우,0.0,32050,133,32010,337,31915,258,31950,245,503,191,-1.0,"{'시가': '32250', '고가': '32250', '저가': '31950', '52주 최저': '25400', '52주 최고': '55000'}"
2022-04-26,A002990,금호건설,6.32,10200,57100,10290,103488,10450,93765,10425,64522,25746,53421,365.0,"{'시가': '10200', '고가': '10300', '저가': '10150', '52주 최저': '9570', '52주 최고': '14350'}"
2022-04-26,A011785,금호석유우,7.38,95000,12594,96040,11969,96370,11063,96600,10606,2955,1669,0.0,"{'시가': '95300', '고가': '95800', '저가': '95000', '52주 최저': '78100', '52주 최고': '155000'}"
2022-04-26,A011780,금호석유,19.83,147500,86052,150300,93968,151700,75713,152250,70990,22862,21540,-50.0,"{'시가': '148000', '고가': '148500', '저가': '147000', '52주 최저': '140500', '52주 최고': '298500'}"
2022-04-26,A137080,나래나노텍,0.44,12250,113546,12210,115295,12155,100053,12175,97991,30423,57416,150.0,"{'시가': '12050', '고가': '12400', '저가': '12000', '52주 최저': '11650', '52주 최고': '17300'}"
2022-04-26,A190510,나무가,1.45,12000,198260,12120,299479,12490,364611,12600,295888,39540,32582,51.0,"{'시가': '11750', '고가': '12200', '저가': '11750', '52주 최저': '7640', '52주 최고': '14600'}"
2022-04-26,A293580,나우IB,0.57,10100,14284,10228,36795,10147,28767,10100,21840,10258,4692,-23.0,"{'시가': '9960', '고가': '10150', '저가': '9960', '52주 최저': '8550', '52주 최고': '15400'}"
2022-04-26,A130580,나이스디앤비,45.5,9840,2660,9852,4047,9896,4583,9865,4450,2220,1798,-4.0,"{'시가': '9770', '고가': '9890', '저가': '9770', '52주 최저': '8740', '52주 최고': '11650'}"
2022-04-26,A036800,나이스정보통신,21.69,29100,25667,29630,20548,29755,15170,29875,12325,2050,7046,71.0,"{'시가': '29250', '고가': '29300', '저가': '28850', '52주 최저': '25800', '52주 최고': '37100'}"
2022-04-26,A030190,NICE평가정보,38.41,18500,102219,18450,74727,18750,89859,18750,91371,11241,7295,-77.0,"{'시가': '18100', '고가': '18500', '저가': '17950', '52주 최저': '17050', '52주 최고': '26300'}"
2022-04-26,A001260,남광토건,0.8,12800,25962,13270,24827,13435,27592,13550,26014,3758,7552,20.0,"{'시가': '12950', '고가': '12950', '저가': '12700', '52주 최저': '10300', '52주 최고': '19600'}"
2022-04-26,A008355,남선알미우,0.81,34850,16237,35630,31689,37295,34198,37050,34984,1010,2267,10.0,"{'시가': '36100', '고가': '36100', '저가': '34400', '52주 최저': '20050', '52주 최고': '78200'}"
2022-04-26,A008350,남선알미늄,3.46,3070,5649668,3181,14114120,3207,12105966,3205,10456996,151726,716976,1475.0,"{'시가': '3145', '고가': '3200', '저가': '3070', '52주 최저': '2030', '52주 최고': '4890'}"
2022-04-26,A042420,네오위즈홀딩스,4.27,39600,47508,40620,57949,41915,88101,41450,70706,1064,1996,28.0,"{'시가': '39700', '고가': '41200', '저가': '39450', '52주 최저': '22350', '52주 최고': '100000'}"
2022-04-26,A348210,넥스틴,14.76,71300,52877,73240,92864,71830,77129,71000,64570,3811,1159,-59.0,"{'시가': '70800', '고가': '71700', '저가': '69500', '52주 최저': '43100', '52주 최고': '76500'}"
2022-04-26,A217270,넵튠,0.73,16950,50769,17580,78626,18235,63781,18450,52458,15536,14657,-14.0,"{'시가': '16800', '고가': '17100', '저가': '16800', '52주 최저': '15950', '52주 최고': '35000'}"
2022-04-26,A194700,노바렉스,2.39,39500,7771,39250,18897,39840,17005,39725,14175,3639,836,-93.0,"{'시가': '38800', '고가': '39550', '저가': '38800', '52주 최저': '31250', '52주 최고': '50700'}"
2022-04-26,A285490,노바텍,0.72,38750,24779,39430,41012,40125,67251,40275,55462,1264,2255,-2.0,"{'시가': '38550', '고가': '39500', '저가': '38550', '52주 최저': '30200', '52주 최고': '51600'}"
2022-04-26,A376930,노을,0.28,7500,81708,7714,149480,7717,220991,7695,98136,6232,7549,4.0,"{'시가': '7530', '고가': '7740', '저가': '7490', '52주 최저': '7390', '52주 최고': '11300'}"
2022-04-26,A278650,노터스,0.65,35700,46942,36370,78610,35800,79433,36000,81685,5708,11708,9.0,"{'시가': '36200', '고가': '36500', '저가': '35550', '52주 최저': '22350', '52주 최고': '41300'}"
2022-04-26,A270870,뉴트리,3.33,19800,13782,20080,13631,19900,13638,19875,11327,2197,11975,67.0,"{'시가': '19750', '고가': '20100', '저가': '19750', '52주 최저': '18400', '52주 최고': '43350'}"
2022-04-26,A119860,다나와,9.98,21650,20319,21880,24529,22105,24508,22175,25328,4870,4142,-71.0,"{'시가': '21450', '고가': '21750', '저가': '21250', '52주 최저': '21000', '52주 최고': '41550'}"
2022-04-26,A064260,다날,5.31,9830,1011242,10074,1259682,10152,1222142,10175,1218827,15855,73326,397.0,"{'시가': '9910', '고가': '10050', '저가': '9800', '52주 최저': '5430', '52주 최고': '18850'}"
2022-04-26,A023590,다우기술,21.94,21000,23491,21340,43306,21455,41732,21575,43729,10608,14354,105.0,"{'시가': '21100', '고가': '21250', '저가': '21000', '52주 최저': '19200', '52주 최고': '29700'}"
2022-04-26,A032190,다우데이타,9.98,14000,36497,13990,46307,13970,59518,14025,50084,17659,12992,15.0,"{'시가': '13800', '고가': '14050', '저가': '13800', '52주 최저': '12600', '52주 최고': '17000'}"
2022-04-26,A048470,대동스틸,0.81,8210,1658404,7702,3143098,7267,1941490,7205,1199958,69609,22474,-330.0,"{'시가': '8010', '고가': '8220', '저가': '7800', '52주 최저': '5120', '52주 최고': '9570'}"
2022-04-26,A003545,대신증권우,10.93,15500,52489,15580,44809,15650,51472,15650,41889,17479,32638,246.0,"{'시가': '15550', '고가': '15550', '저가': '15350', '52주 최저': '13850', '52주 최고': '19850'}"
2022-04-26,A003547,대신증권2우B,2.54,15200,16612,15260,9221,15325,10991,15325,10344,13575,10684,39.0,"{'시가': '15200', '고가': '15250', '저가': '15100', '52주 최저': '13400', '52주 최고': '19400'}"
2022-04-26,A003540,대신증권,14.44,17900,58430,18120,74155,18220,74342,18300,72428,22907,7513,-67.0,"{'시가': '18000', '고가': '18100', '저가': '17900', '52주 최저': '15550', '52주 최고': '21950'}"
2022-04-26,A009190,대양금속,0.74,4570,261422,4674,924635,4620,606345,4585,375723,11374,38038,102.0,"{'시가': '4605', '고가': '4635', '저가': '4545', '52주 최저': '3760', '52주 최고': '6400'}"
2022-04-26,A047040,대우건설,10.86,6260,1157743,6404,1579421,6491,1289476,6545,1172682,56329,142248,470.0,"{'시가': '6350', '고가': '6370', '저가': '6250', '52주 최저': '5300', '52주 최고': '9540'}"
2022-04-26,A078600,대주전자재료,11.06,83800,103761,86240,187626,89470,188768,89600,181362,5329,7546,-53.0,"{'시가': '83300', '고가': '85300', '저가': '82900', '52주 최저': '41800', '52주 최고': '130500'}"
2022-04-26,A140520,대창스틸,0.75,4360,11421239,4146,2952170,4045,1549358,4015,279220,22566,16601,-29.0,"{'시가': '4065', '고가': '4870', '저가': '4040', '52주 최저': '2860', '52주 최고': '4730'}"
2022-04-26,A054670,대한뉴팜,1.08,12250,175035,12280,285717,12540,253808,12500,201233,12198,22194,28.0,"{'시가': '12050', '고가': '12300', '저가': '11850', '52주 최저': '9790', '52주 최고': '13650'}"
2022-04-26,A084010,대한제강,9.44,21100,88152,21850,132400,21725,150156,21725,142617,6540,36317,17.0,"{'시가': '21650', '고가': '21650', '저가': '21000', '52주 최저': '13500', '52주 최고': '26600'}"
2022-04-26,A005880,대한해운,6.44,2670,965206,2740,1451156,2744,1287965,2745,1171432,62931,144028,53.0,"{'시가': '2680', '고가': '2700', '저가': '2640', '52주 최저': '2030', '52주 최고': '3990'}"
2022-04-26,A298540,더네이쳐홀딩스,13.86,34150,65557,34220,63983,33950,73905,34075,62446,7395,2428,14.0,"{'시가': '33700', '고가': '34500', '저가': '33700', '52주 최저': '26400', '52주 최고': '81400'}"
2022-04-26,A192080,더블유게임즈,9.88,49700,49669,50800,38574,51080,39236,51150,38928,3618,7217,162.0,"{'시가': '49950', '고가': '50200', '저가': '49600', '52주 최저': '47600', '52주 최고': '86400'}"
2022-04-26,A299170,더블유에스아이,0.13,2640,73274,2681,106039,2725,148982,2722,127791,6371,4371,-5.0,"{'시가': '2575', '고가': '2690', '저가': '2570', '52주 최저': '2285', '52주 최고': '3515'}"
2022-04-26,A194480,데브시스터즈,2.67,61800,66822,64640,78354,66840,140575,66950,96351,687,6862,366.0,"{'시가': '62800', '고가': '64400', '저가': '61800', '52주 최저': '53000', '52주 최고': '199500'}"
2022-04-26,A145720,덴티움,17.42,67300,263024,72960,138006,74520,104198,75350,82418,5199,10291,153.0,"{'시가': '70900', '고가': '71500', '저가': '66500', '52주 최저': '52100', '52주 최고': '92400'}"
2022-04-26,A001230,동국제강,22.3,18200,1204188,19020,1626964,18455,1492301,18425,1440660,56872,380212,1212.0,"{'시가': '19000', '고가': '19000', '저가': '18050', '52주 최저': '13400', '52주 최고': '27850'}"
2022-04-26,A005965,동부건설우,18.64,32500,1979,32100,2928,31945,2239,31825,1704,1178,1785,18.0,"{'시가': '33000', '고가': '33000', '저가': '32000', '52주 최저': '26300', '52주 최고': '90300'}"
2022-04-26,A005960,동부건설,1.74,13250,28123,13270,75209,13365,61210,13375,55910,35374,32929,95.0,"{'시가': '13150', '고가': '13250', '저가': '13100', '52주 최저': '12350', '52주 최고': '15900'}"
2022-04-26,A033500,동성화인텍,4.79,11750,331440,12250,360174,12105,447292,12100,464329,42791,68249,195.0,"{'시가': '12100', '고가': '12200', '저가': '11600', '52주 최저': '9650', '52주 최고': '14500'}"
2022-04-26,A060380,동양에스텍,2.83,3700,217424,3728,680769,3640,432289,3640,224464,9702,12880,-2.0,"{'시가': '3655', '고가': '3720', '저가': '3620', '52주 최저': '2800', '52주 최고': '5870'}"
2022-04-26,A005290,동진쎄미켐,7.98,37950,433246,39060,802157,38595,742885,38275,750998,17244,37732,899.0,"{'시가': '38500', '고가': '38650', '저가': '37850', '52주 최저': '25000', '52주 최고': '52100'}"
2022-04-26,A203650,드림시큐리티,1.77,4150,197748,4258,266635,4308,300711,4312,227002,23726,24469,31.0,"{'시가': '4140', '고가': '4220', '저가': '4130', '52주 최저': '3715', '52주 최고': '6290'}"
2022-04-26,A192650,드림텍,20.3,10650,111039,10710,159765,10710,168946,10700,169558,100609,92328,369.0,"{'시가': '10600', '고가': '10750', '저가': '10550', '52주 최저': '9300', '52주 최고': '14000'}"
2022-04-26,A024090,디씨엠,1.57,26300,337352,30330,164033,30070,118899,30350,83187,4164,8395,58.0,"{'시가': '30750', '고가': '30850', '저가': '26200', '52주 최저': '14850', '52주 최고': '33150'}"
2022-04-26,A092200,디아이씨,2.36,5600,571807,5500,711157,5395,483089,5345,396182,43418,32866,9.0,"{'시가': '5490', '고가': '5730', '저가': '5480', '52주 최저': '3845', '52주 최고': '7650'}"
2022-04-26,A263690,디알젬,15.07,10000,275707,9940,66277,9951,37565,9980,10534,4410,12649,92.0,"{'시가': '9760', '고가': '11300', '저가': '9700', '52주 최저': '8650', '52주 최고': '18500'}"
2022-04-26,A263720,디앤씨미디어,0.83,33200,90844,34550,356626,33910,839486,33650,188919,2176,9563,102.0,"{'시가': '33450', '고가': '33900', '저가': '32700', '52주 최저': '28200', '52주 최고': '51000'}"
2022-04-26,A241520,DSC인베스트먼트,0.61,5550,1799937,5592,522413,5575,341750,5565,147892,37315,72792,263.0,"{'시가': '5600', '고가': '5900', '저가': '5490', '52주 최저': '4850', '52주 최고': '6900'}"
2022-04-26,A039840,디오,27.04,35850,49568,36880,111458,38060,140656,38025,115455,2922,7578,55.0,"{'시가': '36000', '고가': '36200', '저가': '35650', '52주 최저': '29900', '52주 최고': '55000'}"
2022-04-26,A113810,디젠스,1.26,1165,1306227,1170,2486064,1172,5497463,1175,2259947,80113,79671,-11.0,"{'시가': '1120', '고가': '1170', '저가': '1115', '52주 최저': '709', '52주 최고': '1775'}"
2022-04-26,A232680,라온테크,3.64,19850,47871,19550,141731,31045,130177,20000,87390,4659,3525,-17.0,"{'시가': '19750', '고가': '20100', '저가': '19450', '52주 최저': '18400', '52주 최고': '52000'}"
2022-04-26,A084650,랩지노믹스,4.04,7750,2593266,8902,2002571,9678,2175854,9985,1539392,12639,85408,363.0,"{'시가': '8290', '고가': '8370', '저가': '7700', '52주 최저': '8250', '52주 최고': '40000'}"
2022-04-26,A281740,레이크머티리얼즈,0.61,4540,141756,4601,244325,4633,279109,4647,285118,13626,44555,56.0,"{'시가': '4580', '고가': '4585', '저가': '4535', '52주 최저': '3530', '52주 최고': '5690'}"
2022-04-26,A004000,롯데정밀화학,20.68,83300,426655,85040,245895,84750,166023,84100,87939,12080,22558,742.0,"{'시가': '89000', '고가': '89000', '저가': '83000', '52주 최저': '59100', '52주 최고': '101500'}"
2022-04-26,A085370,루트로닉,11.89,27000,181118,27820,395047,27730,348330,27625,335529,11185,23641,386.0,"{'시가': '27300', '고가': '27450', '저가': '26750', '52주 최저': '10400', '52주 최고': '29650'}"
2022-04-26,A08537M,루트로닉3우C,0.18,38850,23,38780,122,39180,87,39025,55,513,72,-5.0,"{'시가': '37850', '고가': '39200', '저가': '37850', '52주 최저': '15200', '52주 최고': '41800'}"
2022-04-26,A058470,리노공업,47.28,181900,51871,181040,44526,180240,40748,180200,39659,1091,284,-90.0,"{'시가': '178400', '고가': '182500', '저가': '176500', '52주 최저': '150100', '52주 최고': '216700'}"
2022-04-26,A377450,리파인,3.57,13850,50687,13610,35729,13600,37414,13625,32865,21993,25777,248.0,"{'시가': '13800', '고가': '14200', '저가': '13700', '52주 최저': '11650', '52주 최고': '18900'}"
2022-04-26,A147760,마이크로프랜드,2.37,6100,51781,6288,59904,6383,67316,6445,63727,6878,6033,12.0,"{'시가': '6090', '고가': '6200', '저가': '6070', '52주 최저': '6090', '52주 최고': '10200'}"
2022-04-26,A169330,엠브레인,22.02,4625,99277,4640,129828,4666,277601,4662,192764,9241,16163,9.0,"{'시가': '4555', '고가': '4660', '저가': '4550', '52주 최저': '4230', '52주 최고': '14100'}"
2022-04-26,A267980,매일유업,15.38,70700,18542,70720,21066,70130,17214,70250,18006,2782,5557,-5.0,"{'시가': '70600', '고가': '70900', '저가': '69200', '52주 최저': '63700', '52주 최고': '83400'}"
2022-04-26,A093520,매커스,17.1,10950,721113,10620,300130,10455,238971,10425,165906,41496,53818,269.0,"{'시가': '10200', '고가': '11350', '저가': '10200', '52주 최저': '5460', '52주 최고': '13450'}"
2022-04-26,A067280,멀티캠퍼스,6.59,44400,3356,44000,4340,43525,3073,43425,2265,698,101,-8.0,"{'시가': '43650', '고가': '44700', '저가': '43500', '52주 최저': '33050', '52주 최고': '54000'}"
2022-04-26,A215200,메가스터디교육,31.35,97100,43860,98340,54060,98670,62489,98700,57151,2757,693,-62.0,"{'시가': '96000', '고가': '98900', '저가': '95600', '52주 최저': '54900', '52주 최고': '103500'}"
2022-04-26,A086900,메디톡스,7.66,132000,28170,132520,33544,130200,27352,129900,28185,1115,677,-79.0,"{'시가': '131500', '고가': '135000', '저가': '131400', '52주 최저': '109900', '52주 최고': '250100'}"
2022-04-26,A138040,메리츠금융지주,6.86,38150,142580,37970,268627,39555,231976,39275,220281,10985,8027,-79.0,"{'시가': '37350', '고가': '38500', '저가': '37150', '52주 최저': '16050', '52주 최고': '55900'}"
2022-04-26,A008560,메리츠증권,12.7,6710,1006303,6636,1136019,6722,1148913,6715,1046007,77920,26588,-291.0,"{'시가': '6520', '고가': '6730', '저가': '6520', '52주 최저': '4165', '52주 최고': '7010'}"
2022-04-26,A000060,메리츠화재,11.7,44900,203256,45130,208280,46195,176945,46175,169742,4142,3121,-105.0,"{'시가': '44100', '고가': '44900', '저가': '43400', '52주 최저': '17150', '52주 최고': '53500'}"
2022-04-26,A059210,메타바이오메드,4.22,2870,115089,2959,124092,2974,130974,2982,112679,11305,15361,18.0,"{'시가': '2860', '고가': '2955', '저가': '2860', '52주 최저': '2500', '52주 최고': '3885'}"
2022-04-26,A058110,멕아이씨에스,1.29,6330,64670,6576,94356,6748,103183,6750,103404,13664,12796,34.0,"{'시가': '6330', '고가': '6480', '저가': '6330', '52주 최저': '6310', '52주 최고': '19000'}"
2022-04-26,A009900,명신산업,2.71,22600,473190,22220,553403,21955,397379,21925,322684,82192,20536,-676.0,"{'시가': '21850', '고가': '22700', '저가': '21750', '52주 최저': '21150', '52주 최고': '39250'}"
2022-04-26,A005360,모나미,1.61,4955,193678,4939,292176,4889,273845,4865,245624,20286,6179,-5.0,"{'시가': '4820', '고가': '4975', '저가': '4815', '52주 최저': '3790', '52주 최고': '6950'}"
2022-04-26,A080160,모두투어,9.59,22500,189077,23160,122246,23560,157513,23700,139997,13323,36070,14.0,"{'시가': '22650', '고가': '22800', '저가': '22100', '52주 최저': '17200', '52주 최고': '31550'}"
2022-04-26,A100030,모바일리더,1.32,21000,5551,21300,5350,21535,5321,21650,5051,2108,222,-24.0,"{'시가': '20900', '고가': '21350', '저가': '20900', '52주 최저': '16800', '52주 최고': '23200'}"
2022-04-26,A008420,문배철강,1.67,5720,4629031,5466,6836363,5261,4072427,5240,2028887,245138,85173,-249.0,"{'시가': '5520', '고가': '5800', '저가': '5380', '52주 최저': '3350', '52주 최고': '6600'}"
2022-04-26,A100790,미래에셋벤처투자,0.73,8820,120778,8978,177034,9093,351822,9100,228334,16257,31071,48.0,"{'시가': '8700', '고가': '8850', '저가': '8680', '52주 최저': '7410', '52주 최고': '11550'}"
2022-04-26,A002840,미원상사,3.39,173500,982,175100,1436,175400,1832,175500,1542,282,1651,178.0,"{'시가': '173500', '고가': '174500', '저가': '173000', '52주 최저': '172000', '52주 최고': '231500'}"
2022-04-26,A268280,미원에스씨,0.53,213000,543,212400,1236,211550,1100,212250,853,576,126,-66.0,"{'시가': '212000', '고가': '213000', '저가': '210500', '52주 최저': '155500', '52주 최고': '241500'}"
2022-04-26,A107590,미원홀딩스,0.74,141500,4432,143500,1788,145050,1236,145250,992,405,280,14.0,"{'시가': '143500', '고가': '144000', '저가': '140000', '52주 최저': '115500', '52주 최고': '157500'}"
2022-04-26,A950190,미투젠,9.63,19450,45469,20070,52992,20380,42054,20625,31970,5431,16884,89.0,"{'시가': '19600', '고가': '19750', '저가': '19250', '52주 최저': '16950', '52주 최고': '26500'}"
2022-04-26,A214180,민앤지,12.67,18100,21614,18190,26149,18260,22276,18275,21054,14953,5745,14.0,"{'시가': '17900', '고가': '18300', '저가': '17800', '52주 최저': '16550', '52주 최고': '23750'}"
2022-04-26,A206640,바디텍메드,2.17,14550,80432,15130,104011,15790,157246,15525,121493,11109,17409,174.0,"{'시가': '14750', '고가': '15050', '저가': '14550', '52주 최저': '13600', '52주 최고': '27550'}"
2022-04-26,A064550,바이오니아,7.17,30000,200625,30620,359627,31905,337596,31850,325780,4007,27667,226.0,"{'시가': '30300', '고가': '31000', '저가': '29900', '52주 최저': '16700', '52주 최고': '98800'}"
